x,y
0.0022095264860924058,0.021227588891697735
0.004431941650300697,0.04246932622721644
0.006667271956026788,0.06372524458581807
0.008915543866675923,0.08499537654663669
0.011176783845664229,0.10627975468916873
0.013451018356412048,0.1275784115925518
0.01573827386230664,0.14889137983605139
0.018038576826758135,0.17021869199890105
0.020351953713189763,0.1915603806603805
0.02267843098496991,0.21291647839959893
0.025018035105554004,0.2342870177960883
0.02737079253833019,0.2556720314289578
0.02973672974670838,0.27707155187748
0.0321158731940927,0.2984856117209098
0.0345082493438984,0.31991424353849496
0.03691388465951073,0.3413574799094974
0.039332805604354704,0.36281535341304405
0.041765038641846,0.3842878966286456
0.044210602010752886,0.40577513340389615
0.04666945200325756,0.42727702182196126
0.049141516685869746,0.44879349000070334
0.05162672398179513,0.4703244659058399
0.054125001814198326,0.4918698775029533
0.05663627810628724,0.5134296527579814
0.0591604807812498,0.5350037196365243
0.06169753776226061,0.5565920061042817
0.06424737697251603,0.578194440126957
0.06680992633520533,0.5998109496702604
0.0693851137735153,0.6214414626999059
0.07197286721060903,0.643085907181451
0.0745731145697226,0.6647442110808797
0.07718578377401242,0.6864163023637531
0.07981080274667707,0.7081021089957922
0.08244809941089626,0.7298015589426896
0.08509760168987524,0.7515145801701593
0.08775923750676107,0.7732411006437836
0.0904329347847832,0.794981048329511
0.09311862144713001,0.816734351192931
0.095816225416961,0.8385009371997505
0.09852567461749473,0.8602807343156726
0.1012468969718876,0.8820736705063972
0.10397982040334663,0.903879673737638
0.10672437283505265,0.925698671974974
0.10948048219020712,0.9475305931843714
0.11224807639198109,0.9693753653313912
0.11502708336358003,0.9912329163817617
0.11781743102817721,1.0131031743011647
0.12061904730896766,1.0349860670553355
0.12343186012913843,1.056881522609956
0.12625579741185944,1.0787894689306192
0.12909078708034705,1.1007098339832737
0.13193675705778363,1.1226425457335125
0.13479363526734822,1.1445875321470318
0.1376613496322303,1.1665447211895419
0.1405398280756227,1.1885140408267532
0.1434289985206929,1.2104954190242303
0.14632878889065948,1.2324887837479501
0.1492391271086959,1.2544940629634773
0.15215994109800124,1.27651118463654
0.1550911587817514,1.2985400767328201
0.15803270808313408,1.3205806672180351
0.16098451692533455,1.3426328840578954
0.16394651323153453,1.3646966552179691
0.16691862492494924,1.386771908664226
0.1699007799287524,1.408858572362245
0.17289290616613373,1.4309565742777224
0.17589493156027247,1.4530658423763718
0.17890678403436922,1.4751863046239073
0.18192839151158724,1.4973178889858936
0.18495968191513557,1.5194605234282896
0.18800058316821078,1.5416141359166922
0.19105102319398548,1.5637786544168009
0.1941109299156536,1.5859540068943119
0.19718023125640416,1.6081401213149462
0.20025885513941888,1.6303369256444
0.20334672948786658,1.6525443478482487
0.2064437822249825,1.6747623158924618
0.20954994127392323,1.6969907577426113
0.21266513455789005,1.7192296013644182
0.2157892900000573,1.741478774723575
0.21892233552362428,1.7637382057857813
0.22206419905175334,1.7860078225166305
0.2252148085076764,1.808287552882092
0.22837409181455226,1.830577324847713
0.23154197689557598,1.8528770663792287
0.2347183916739357,1.8751867054423315
0.2379032640728218,1.8975061700027354
0.2410965220154193,1.91983538802614
0.24429809342489994,1.9421742874781245
0.24750790622447427,1.9645227963246512
0.2507258883373391,1.9868808425313134
0.2539519676866544,2.009248354063793
0.2571860721956314,2.0316252588878037
0.26042812978743823,2.054011484969056
0.2636780683852582,2.0764069602731396
0.26693581591230897,2.0988116127659886
0.2702013002917665,2.1212253704132102
0.2734744494468173,2.143648161180497
0.2767551913006445,2.1660799130335455
0.2800434537764329,2.1885205539380763
0.2833391647973884,2.2109700118598
0.28664225228666296,2.2334282147642774
0.2899526441674851,2.2558950906174893
0.2932702683630264,2.2783705673849965
0.296595052796476,2.300854573032513
0.29992692539102483,2.3233470355257566
0.30326581406985653,2.345847882830416
0.30661164675613306,2.3683570429120664
0.30996435137309275,2.3908744437366884
0.3133238558439053,2.413400013269854
0.3166900880917405,2.435933679477266
0.32006297603980194,2.458475370324628
0.32344244761128116,2.4810250137776606
0.3268284307293574,2.503582537802046
0.33022085331720485,2.5261478703633884
0.3336196432980456,2.5487209394276285
0.3370247285950465,2.571301672960363
0.34043603713139436,2.5938899989272706
0.34385349683028843,2.61648584529409
0.34727703561490975,2.6390891400265097
0.3507065814084265,2.6616998110901164
0.3541420621340621,2.6843177864508583
0.35758340571499403,2.7069429940743355
0.36103054007439894,2.72957536192623
0.36448339313547784,2.7522148179722663
0.3679418928214093,2.7748612901781406
0.37140596705538576,2.797514706509567
0.3748755437605693,2.820174994932117
0.37835055086019365,2.842842083411753
0.38183091627742405,2.865515899914051
0.3853165679354549,2.888196372404739
0.3888074337574694,2.9108834288494982
0.3923034416666509,2.933576997214036
0.3958045195861921,2.95627700546407
0.3993105954392582,2.978983381565172
0.4028215971490803,3.0016960534833075
0.40633745263883414,3.0244149491840524
0.4098580898316906,3.047139996633117
0.41338343665084665,3.0698711237962044
0.41691342101949913,3.092608258639032
0.42044797086079644,3.1153513291271437
0.4239870140979787,3.1381002632265336
0.42753047865421556,3.160854988902777
0.4310782924526939,3.1836154341215774
0.4346303834165941,3.2063815268486344
0.4381866794691145,3.2291531950496584
0.4417471085334348,3.251930366690356
0.4453115985327232,3.2747129697362993
0.4488800773902182,3.297500932153465
0.45245247302907754,3.3202941819074177
0.4560287133724934,3.3430926469638713
0.4596087263436528,3.365896255288529
0.4631924398657401,3.388704934847098
0.4667797818619275,3.41151861360515
0.4703706802554479,3.4343372195286648
0.4739650629694607,3.457160680583204
0.4775628579271518,3.4799889247344744
0.4811639930517184,3.50282187994819
0.48476839626634316,3.525659474190057
0.4883759954942213,3.548501635425783
0.4919867186585061,3.571348291620925
0.49560049368244163,3.594199370741471
0.49921724848918436,3.6170548007529923
0.5028369110019255,3.6399145096211996
0.5064594091438548,3.662778425311785
0.5100846708381634,3.6856464757904632
0.5137126240080132,3.708518589022816
0.5173431965766297,3.731394692974792
0.5209763164671866,3.7542747156119844
0.5246119116028813,3.777158584900107
0.528249909906882,3.8000462288048347
0.5318902393023885,3.822937575291906
0.5355328277125877,3.845832552327007
0.5391776030606457,3.8687310878757195
0.5428244932697852,3.8916331099040065
0.5464734262631885,3.9145385463774645
0.5501243299640302,3.9374473252617683
0.5537771322955061,3.960359374522646
0.5574317611808011,3.983274622125805
0.5610881445430813,4.006192996036795
0.5647462103055749,4.029114424221611
0.5684058863914545,4.0520388346458205
0.5720671007239078,4.074966155275131
0.5757297812261233,4.097896314075253
0.5793938558212783,4.120829239011876
0.583059252432578,4.143764858050719
0.5867258989831678,4.166703099157349
0.5903937233963032,4.189643890297756
0.5940626535951286,4.21258715943749
0.5977326175028486,4.235532834542269
0.6014035430426412,4.2584808435777965
0.6050753581376962,4.281431114509775
0.6087479907111812,4.304383575303785
0.6124213686863251,4.327338153925798
0.6160954199863033,4.350294778341382
0.6197700725342938,4.373253376516249
0.6234452542534863,4.396213876416109
0.6271208930670698,4.41917620600665
0.6307969168982375,4.442140293253598
0.6344732536701385,4.465106066122509
0.6381498313060354,4.488073452579378
0.6418265777290657,4.511042380589757
0.6455034208624273,4.5340127781193615
0.649180288629309,4.556984573133903
0.6528571089528918,4.57995769359907
0.656533809756378,4.602932067480591
0.6602103189629258,4.625907622744016
0.6638865644957663,4.64888428735534
0.6675624742780695,4.671861989280124
0.6712379762330183,4.694840656484079
0.6749129982837969,4.7178202169329
0.6785874683536004,4.740800598592305
0.6822613143655951,4.7637817294278655
0.6859344642430181,4.786763537405555
0.6896068459090139,4.809745950490935
0.6932783872868029,4.8327288966497335
0.6969490162995444,4.855712303847643
0.7006186608704377,4.878696100050359
0.7042872489226699,4.901680213223607
0.7079547083794113,4.924664571332947
0.7116209671638927,4.947649102344368
0.7152859531992726,4.970633734223423
0.7189495944087447,4.9936183949358295
0.7226118187154977,5.016603012447295
0.7262725540427164,5.039587514723529
0.7299317283135758,5.062571829730089
0.733589269451292,5.08555588543296
0.7372451053790399,5.108539609797706
0.7408991640200089,5.131522930790048
0.7445513732973883,5.154505776375679
0.7482016611343678,5.177488074520316
0.7518499554541183,5.200469753189655
0.7554961841798244,5.223450740349264
0.7591402752347209,5.246430963965139
0.762782156541953,5.269410352002836
0.7664217560247277,5.292388832428063
0.770059001606223,5.315366333206523
0.7736938212096265,5.338342782303933
0.7773261427581115,5.361318107685857
0.7809558941749073,5.38429223731827
0.7845830033831787,5.40726509916675
0.78820739830611,5.43023662119699
0.7918290068668956,5.4532067313747135
0.795447756988721,5.476175357665614
0.7990635765947709,5.499142428035402
0.8026763936082177,5.522107870449652
0.8062861359522899,5.5450716128743345
0.8098927315501561,5.568033583275032
0.8134961083249967,5.590993709617429
0.8170961942000063,5.6139519198672545
0.8206929170983732,5.636908141990197
