x,y
-0.001665699260024578,0.0004944342307844352
-0.0033055146683760306,0.0009503784850402042
-0.004919411021797604,0.0013678408151900356
-0.006507353117018777,0.001746829273610473
-0.008069305750789013,0.002087351912695823
-0.009605233719841788,0.002389416784838616
-0.011115101820914575,0.002653031942442041
-0.012598874850752395,0.002878205437884418
-0.014056517606089614,0.0030649453235653823
-0.015487994883666811,0.003213259651873912
-0.016893271480220573,0.0033231564752025378
-0.01827231219248926,0.0033946438459473427
-0.019625081817220114,0.0034277298164955283
-0.020951545151143502,0.003422422439243178
-0.02225166699100356,0.0033787297665792693
-0.02352541213353243,0.0032966598509052147
-0.024772745375476468,0.0031762207445975577
-0.025993631513571813,0.0030174205000648158
-0.02718803534455505,0.002820267169692414
-0.02835592166516898,0.0025847688058728835
-0.029497255272155076,0.002310933460998754
-0.030612000962245478,0.001998769187462557
-0.03170012353218077,0.001648284037651493
-0.03276158777870375,0.001259486063968751
-0.03379635849855189,0.0008323833187997565
-0.034804400488460896,0.00036698385453703963
-0.03578567854517223,-0.0001367042764304216
-0.03674015746542603,-0.0006786730217012149
-0.03766780204595843,-0.0012589143288899152
-0.03856857708351269,-0.00187742014559511
-0.039442447374824496,-0.0025341824194367035
-0.0402893777166331,-0.0032291930980186123
-0.04110933290567864,-0.003962444128937648
-0.04190227773869504,-0.004733927459819043
-0.04266817701243264,-0.0055436350382578325
-0.043406995523620484,-0.006391558811863263
-0.044118698068999596,-0.007277690728248132
-0.044803249445311,-0.008202022735018133
-0.045460614449291725,-0.009164546779775407
-0.04609075787768546,-0.010165254810136304
-0.04669364452722258,-0.011204138773701189
-0.04726923919464898,-0.012281190618079307
-0.04781750667670215,-0.013396402290881682
-0.048338411770119105,-0.014549765739715781
-0.04883191927164132,-0.015741272912183746
-0.04929799397801027,-0.016970915755893046
-0.049736600685954535,-0.018238686218461808
-0.05014770419222492,-0.019544576247485068
-0.050531269293553116,-0.020888577790579177
-0.050887260786682376,-0.022270682795346275
-0.05121564346834795,-0.02369088320939916
-0.05151638213529042,-0.025149170980339974
-0.051789441584251694,-0.02664553805577441
-0.05203478661196792,-0.028179976383318817
-0.05225238201517479,-0.029752477910577113
-0.052442192590619996,-0.031363034585153216
-0.05260418313503479,-0.03301163835465992
-0.052738318445159305,-0.03469828116670293
-0.052844563317733684,-0.036422954968886145
-0.05292288254950073,-0.0381856517088206
-0.052973240937193466,-0.03998636333412087
-0.052995603277553816,-0.041825081792383756
-0.05298993436731969,-0.04370179903121496
-0.05295619900323301,-0.045616506998229056
-0.052894361982029015,-0.04756919764103884
-0.052804388100448296,-0.04955986290723935
-0.052686242155225216,-0.05158849474444871
-0.05253988894310879,-0.05365508510026551
-0.0523652932608325,-0.05575962592230965
-0.05216241990513515,-0.05790210915816907
-0.05193123367275554,-0.06008252675546544
-0.05167169936042937,-0.062300870661813335
-0.051383781764904324,-0.06455713282480424
-0.051067445682909884,-0.06685130519204918
-0.05072265591119418,-0.06918337971117339
-0.050349377246488025,-0.07155334832975235
-0.04994757448553688,-0.0739612029954273
-0.04951721242507201,-0.07640693565578083
-0.0490582558618442,-0.07889053825842929
-0.04857066959258116,-0.08141200275098726
-0.04805441841402747,-0.08397132108104977
-0.047509467122918814,-0.08656848519623495
-0.04693578051599889,-0.08920348704414138
-0.04633332339000251,-0.0918763185723801
-0.04570206054166803,-0.09458697172857278
-0.0450419567677387,-0.09733543846030202
-0.04435297686495154,-0.1001217107151895
-0.04363508563004537,-0.1029457804408409
-0.04288824785975809,-0.10580763958487083
-0.042112428350834286,-0.10870728009487074
-0.04130759190000477,-0.11164469391846232
-0.04047370330401101,-0.11461987300324594
-0.03961072735959581,-0.11763280929682551
-0.038718628863496196,-0.12068349474682272
-0.03779737261244964,-0.12377192130083614
-0.03684692340319318,-0.12689808090647503
-0.035867246032470934,-0.13006196551134508
-0.03485830529701772,-0.13326356706305376
-0.03382006599357945,-0.13650287750921208
-0.03275249291888693,-0.13977988879741865
-0.03165555086968164,-0.14309459287529336
-0.03052920464270681,-0.1464469816904348
-0.029373419034695036,-0.14983704719046287
-0.02818815884238779,-0.15326478132296906
-0.02697338886252565,-0.15673017603557504
-0.025729073891845644,-0.16023322327587586
-0.024455178727087912,-0.1637739149914843
-0.023151668164991257,-0.16735224313001318
-0.021818507002293153,-0.17096819963905574
-0.02045566003573729,-0.17462177646624255
-0.019063092062060694,-0.1783129655591562
-0.01764076787799418,-0.18204175886542195
-0.016188652280290317,-0.1858081483326437
-0.014706710065676809,-0.18961212590842713
-0.013194906030899123,-0.1934536835403744
-0.01165320497269473,-0.19733281317610007
-0.010081571687800217,-0.20124950676321163
-0.008479970972960604,-0.20520375624931297
-0.006848367624905816,-0.2091955535820169
-0.0051867264403817614,-0.21322489070892736
-0.0034950122161259145,-0.21729175957764824
-0.0017731897488793003,-0.22139615213579766
-2.1223835377170985e-5,-0.2255380603309689
0.0017609207276434446,-0.2297174761107854
0.003573279143440189,-0.23393439142284933
0.005415886615266707,-0.23818879821475747
0.007288778346399738,-0.24248068843412796
0.009191989540085377,-0.24681005402856826
0.011125555399595921,-0.2511768869456823
