x,y
0.0,0.0
-0.032178465622647145,0.01254669338548453
-0.06452141503649411,0.025148141992859863
-0.09702749051090276,0.03780350971200619
-0.12969533431481484,0.05051196043252837
-0.16252358871764194,0.06327265804431548
-0.1955108959885452,0.0760847664370985
-0.22865589839676126,0.0889474495007363
-0.26195723821147165,0.10185987112494033
-0.2954135577019361,0.11482119519951262
-0.3290234991373504,0.1278305856142623
-0.3627857047869183,0.14088720625892748
-0.3966988169198533,0.15399022102334392
-0.4307614778054294,0.16713879379724084
-0.464972329712773,0.18033208847043625
-0.4993300149111457,0.19356926893269133
-0.5338331756698249,0.20684949907378325
-0.5684804542579069,0.22017194278354246
-0.6032704929446977,0.23353576395168751
-0.6382019339993388,0.2469401264680613
-0.6732734196911068,0.26038419422239656
-0.7084835922892037,0.27386713110451133
-0.7438310940628838,0.2873881010041579
-0.7793145672812622,0.30094626781114364
-0.8149326542136546,0.3145407954152031
-0.8506839971292317,0.3281708477062075
-0.8865672382972081,0.3418355885738613
-0.9225810199867501,0.3555341819079878
-0.9587239844672215,0.36926579159833395
-0.9949947740076848,0.38302958153473554
-1.0313920308774343,0.39682471560690047
-1.0679143973456755,0.41065035770469294
-1.104560515681631,0.42450567171783504
-1.1413290281544572,0.4383898215361324
-1.1782185770334435,0.45230197104937986
-1.21522780458778,0.4662412841473369
-1.2523553530866662,0.4802069247197842
-1.289599864799392,0.49419805665650607
-1.3269599819950733,0.5082138438473152
-1.3644343469429403,0.522253450181978
-1.4020216019122946,0.536316039550254
-1.439720389172261,0.5504007758419647
-1.4775293509920528,0.5645068229468553
-1.5154471296409575,0.5786333447547154
-1.5534723673881858,0.5927795051553311
-1.5916037065028705,0.606944468038531
-1.6298397892543086,0.6211273972940283
-1.6681792579116648,0.6353274568116447
-1.7066207547441907,0.6495438104811271
-1.7451629220210938,0.6637756221923024
-1.7838044020115849,0.6780220558349139
-1.822543836984888,0.69228227529881
-1.8613798692102117,0.7065554444736435
-1.9003111409567541,0.720840727249362
-1.9393362944937618,0.7351372875156201
-1.9784539720904322,0.7494442891622732
-2.017662816015994,0.7637608960790487
-2.056961468539665,0.7780862721557824
-2.0963485719306467,0.792419581282207
-2.135822768458146,0.8067599873481512
-2.175382700391445,0.8211066542433514
-2.2150270099996607,0.8354587458576184
-2.254754339552073,0.8498154260807311
-2.2945633313178284,0.8641758588024935
-2.3344526275662805,0.8785392079126364
-2.3744208705665155,0.8929046373009797
-2.414466702587821,0.9072713108573129
-2.4545887658993806,0.9216383924713885
-2.49478570277037,0.9360050460330029
-2.5350561554701017,0.9503704354319247
-2.5753987662677273,0.9647337245580054
-2.615812177432444,0.9790940773009318
-2.656295031233591,0.9934506575505058
-2.696845969940231,1.0078026291965632
-2.7374636358216353,1.0221491561288758
-2.778146671147068,1.0364894022371587
-2.8188937181856915,1.0508225314112742
-2.8597034192067,1.0651477075409517
-2.9005744164793996,1.0794640945159948
-2.94150535227293,1.093770856226202
-2.982494868856523,1.1080671565612956
-3.023541608499422,1.122352159411145
-3.064644213470791,1.1366250286654793
-3.105801326039899,1.1508849282140723
-3.147011588475942,1.1651310219467348
-3.1882736430480914,1.1793624737532493
-3.229586132025636,1.1935784475233682
-3.270947697677743,1.2077781071469147
-3.3123569822736747,1.2219606165136483
-3.3538126280827383,1.2361251395133763
-3.3953132773739028,1.2502708400358298
-3.436857572416549,1.264396881970816
-3.478444155479765,1.2785024292081122
-3.5200716688329194,1.2925866456375132
-3.561738754745192,1.3066486951488159
-3.6034440554857032,1.3206877416317457
-3.6451862133237767,1.334702948976176
-3.686963870528588,1.3486934810718125
-3.7287756693693543,1.362658501808447
-3.770620252115304,1.3765971750758883
-3.8124962610356143,1.390508664763928
-3.854402338399549,1.4043921347622899
-3.8963371264763342,1.4182467489608115
-3.938299267535088,1.43207167124927
-3.980287403845152,1.445866065517425
-4.022300177675634,1.4596290956550781
-4.064336231295853,1.4733599255520105
-4.106394206974949,1.4870577190979724
-4.148472746982171,1.500721640182789
-4.190570493586738,1.5143508526962197
-4.232686089057757,1.527944520528063
-4.274818175664651,1.541501807568089
-4.316965395676474,1.5550218777060802
-4.359126391362553,1.5685038948318208
-4.401299804991979,1.581947022835097
-4.443484278834035,1.595350425605691
-4.48567845515794,1.6087132670333553
-4.527880976232953,1.6220347110079327
-4.570090484328233,1.6353139214191543
-4.612305621712956,1.6485500621568505
-4.654525030656398,1.6617422971107523
-4.696747353427812,1.6748897901706563
-4.738971232296292,1.6879917052263451
-4.78119530953116,1.7010472061676456
-4.823418227401643,1.714055456884278
-4.865638628176865,1.7270156212660588
-4.907855154126097,1.7399268632027614
-4.950066447518588,1.75278834658417
-4.992271150623479,1.7655992353000372
-5.034467905710024,1.7783586932402002
-5.076655355047447,1.791065884294417
-5.118832140904955,1.8037199723524697
-5.1609969055517375,1.8163201213041233
-5.203148291257094,1.8288654950391816
-5.245284940290091,1.8413552574474377
-5.287405494920102,1.8537885724186474
-5.32950878369469,1.8661647606677647
