x,y
0.0,0.0
0.0117478303767804,0.011700972477303395
0.023549085945816728,0.023283531993641304
0.03540308895265909,0.034748400808567226
0.047309161643449116,0.046096301182231514
0.05926662626374757,0.05732795537421964
0.07127480505968187,0.06844408564464288
0.08333302027681633,0.07944541425309382
0.09544059416128192,0.09033266345970503
0.10759684895864119,0.1011065555240549
0.1198011069150251,0.1117678127062618
0.13205269027614186,0.1223171572660533
0.14435092128768545,0.1327553114631641
0.1566951221957904,0.14308299755769127
0.16908461524601925,0.15330093780925225
0.1815187226845154,0.16340985447793344
0.19399676675682542,0.17341046982336294
0.20651806970908027,0.18330350610563073
0.21908195378685313,0.19308968558434714
0.2316877412362679,0.20276973051961633
0.24433475430288176,0.21234436317106642
0.25702231523283636,0.22181430579875894
0.26974974627183634,0.23118028066244278
0.28251636966557214,0.2404430100218775
0.2953215076601836,0.24960321613712466
0.3081644825012315,0.25866162126782655
0.32104461643485394,0.2676189476740518
0.3339612317065974,0.2764759176154499
0.34691365056261425,0.28523325335207517
0.3599011952484421,0.29389167714359843
0.3729231880102315,0.30245191125004567
0.3859789510935343,0.31091467793109473
0.3990678067444904,0.31928069944680004
0.4121890772086445,0.3275506980568146
0.42534208473214896,0.3357253960211821
0.43852615156070307,0.3438055155996693
0.45174059993999194,0.35179177905203574
0.4649847521161714,0.3596849086383287
0.47825793033478803,0.3674856266182154
0.49155945684198166,0.37519465525173246
0.5048886538832988,0.38281271679854
0.5182448437048972,0.39034053351871023
0.5316273485523055,0.39777882767189965
0.5450354906716903,0.40512832151812717
0.5584685923085804,0.4123897373170884
0.5719259757091404,0.4195637973288058
0.585406963119059,0.4266512238130602
0.5989108767840143,0.43365273902960766
0.6124370389501834,0.4405690652384848
0.6259847718630915,0.4474009246993731
0.6395533977688945,0.45414903967229847
0.6531422389131283,0.46081413241694946
0.6667506175419611,0.4673969251933414
0.6803778559009128,0.4738981402611735
0.6940232762361571,0.4803184998804575
0.7076862007932121,0.4866587263108926
0.7213659518182496,0.4929195418124763
0.735061851556793,0.499101668644947
0.7487732222550161,0.5052058290682737
0.762499386158602,0.5112327453422552
0.7762396655132253,0.5171831397266757
0.7899933825650702,0.5230577344815188
0.8037598595596549,0.5288572518665191
0.8175384187431476,0.5345824141416671
0.83132838236107,0.540233943566669
0.8451290726595957,0.5458125624015224
0.8589398118842428,0.551318992905955
0.872759922281185,0.5567539573399429
0.8865887260959564,0.5621181779632174
