x,y
0.0,0.0
0.007911888501675346,0.002314446730979469
0.01587962578710056,0.004549602219038107
0.023902792958793495,0.006705544216909942
0.03198097111925169,0.008782350477320122
0.04011374137100365,0.010780098753004452
0.048300684816555584,0.012698866796691632
0.056541382558428666,0.014538732361115692
0.06483541569912055,0.016299773199
0.07318236534115996,0.017982067063080365
0.08158181258705399,0.019585691706090813
0.09003333853931439,0.021110724880754717
0.09853652430046111,0.022557244339809657
0.1070909509729926,0.02392532783598078
0.11569619965944322,0.025215053122003894
0.12435185146230299,0.026426497950604144
0.13305748748410096,0.027559740074519112
0.14181268882735298,0.028614857246473946
0.1506170365945566,0.029591927219200898
0.15947011188824223,0.030491027745433996
0.16837149581090494,0.031312236577900165
0.17732076946507602,0.03205563146932988
0.1863175139532517,0.0327212901724554
0.19536131037796478,0.03330929044001074
0.2044517398417104,0.03381971002472106
0.21358838344700337,0.03425262667931683
0.22277082229637624,0.03460811815653564
0.2319986374923131,0.034886262209102625
0.24127141013735376,0.03508713658974827
0.2505887213339969,0.03521081905121015
0.25995015218476103,0.03525738734620987
0.2693552837921518,0.03522691922748322
0.2788036972586855,0.03511949244776247
0.2882949736868827,0.03493518475977275
0.2978286941792504,0.03467407391625166
0.30740443983830545,0.034336237669922554
0.31702179176655165,0.03392175377352302
0.3266803310665166,0.03343069997977999
0.33637963884069677,0.0328631540414257
0.34611929619162674,0.03221919371119064
0.3558988842217977,0.03149889674180528
0.3657179840337301,0.0307023408860001
0.3755761767299475,0.02982960389650735
0.38547304341294475,0.02888076352605573
0.39540816518526034,0.027855897527377493
0.40538112314938657,0.02675508365320134
0.41539149840784095,0.025578399656261297
0.4254388720631359,0.024325923289287843
0.4355228252177862,0.022997732305009677
0.4456429389743103,0.021593904456157276
0.45579879443521176,0.020114517495464668
0.46598997270302056,0.018559649175658777
0.47621605488022534,0.016929377249471855
0.48647662206936104,0.015223779469636156
0.496771255372926,0.01344293358888038
0.507099535893446,0.011586917359936777
0.5174610447334211,0.00965580853553405
0.5278553629953662,0.007649684868408002
0.5382820717818141,0.005568624111282006
0.5487407521952541,0.0034127040168936418
0.5592309853382137,0.0011820023379680578
0.5697523523131967,-0.001123403172758941
0.5803044342227272,-0.0035034347625622075
0.5908868121692978,-0.005958014678705936
0.6014990672554471,-0.008487065168459651
0.6121407805836697,-0.011090508479096428
0.6228115332564911,-0.013768266857878686
0.6335109063764193,-0.016520262552083054
0.644238481045963,-0.019346417808975502
0.6549938383676482,-0.022246654875827332
0.6657765594439713,-0.025220895999902737
0.6765862253774637,-0.02826906342847657
0.6874224172706233,-0.03139107940881303
0.6982847162259598,-0.03458686618818341
0.7091727033460116,-0.03785634601386079
0.720085959733264,-0.041199441133107584
0.7310240664902485,-0.04461607379320043
0.7419866047194702,-0.04810616624139996
0.7529731555234446,-0.05166964072498459
0.7639833000046787,-0.05530641949121495
0.7750166192657002,-0.059016424787365906
0.786072694409007,-0.06279957886070342
0.7971511065371143,-0.06665580395850057
0.8082514367525478,-0.07058502232802333
0.8193732661578075,-0.07458715621654122
0.830516175855419,-0.07866212787132554
0.8416797469478772,-0.08280985953964226
0.8528635605377171,-0.08703027346876446
0.8640671977274345,-0.09132329190595811
0.8752902396195447,-0.09568883709849274
0.8865322673165698,-0.10012683129364142
0.8977928619210205,-0.10463719673866478
0.9090716045354051,-0.1092198556808448
0.9203680762622442,-0.11387473036743856
0.9316818582040431,-0.11860174304572446
