t,i,j
135.257,675,879
135.29876075731497,684,877
135.34052151462996,683,875
135.38228227194492,683,874
135.4240430292599,683,873
135.46580378657487,683,872
135.50756454388986,682,871
135.54932530120482,682,870
135.5910860585198,681,869
135.63284681583477,681,868
135.67460757314973,681,867
135.71636833046472,680,866
135.75812908777968,680,864
135.79988984509467,679,862
135.84165060240963,678,860
135.88341135972462,679,856
135.92517211703958,679,855
135.96693287435457,679,855
136.00869363166953,679,855
136.05045438898452,679,855
136.09221514629948,679,854
136.13397590361447,678,855
136.17573666092943,678,854
136.21749741824442,678,854
136.25925817555938,678,853
136.30101893287434,678,853
136.34277969018933,678,852
136.3845404475043,678,852
136.42630120481928,678,851
136.46806196213424,678,850
136.50982271944923,677,847
136.5515834767642,676,846
136.59334423407918,677,845
136.63510499139414,677,846
136.67686574870913,677,846
136.7186265060241,677,846
136.76038726333908,676,846
136.80214802065404,676,845
136.843908777969,675,843
136.885669535284,674,840
136.92743029259896,672,839
136.96919104991395,671,837
137.0109518072289,671,836
137.0527125645439,671,836
137.09447332185886,671,836
137.13623407917385,671,835
137.1779948364888,671,834
137.2197555938038,671,833
137.26151635111876,670,829
137.30327710843375,669,827
137.3450378657487,668,824
137.3867986230637,667,821
137.42855938037866,665,820
137.47032013769362,663,817
137.5120808950086,661,816
137.55384165232357,660,817
137.59560240963856,659,818
137.63736316695352,659,818
137.6791239242685,658,816
137.72088468158347,657,814
137.76264543889846,656,813
137.80440619621342,656,813
137.8461669535284,656,812
137.88792771084337,656,812
137.92968846815836,656,811
137.97144922547332,655,810
138.01320998278828,655,809
138.05497074010327,654,809
138.09673149741823,654,808
138.13849225473322,653,808
138.18025301204818,653,807
138.22201376936317,652,806
138.26377452667813,651,805
138.30553528399312,649,803
138.34729604130808,649,802
138.38905679862307,648,801
138.43081755593803,649,800
138.47257831325302,649,800
138.51433907056798,648,799
138.55609982788297,648,799
138.59786058519794,648,798
138.6396213425129,648,797
138.68138209982789,648,796
138.72314285714285,647,795
138.76490361445784,647,794
138.8066643717728,648,792
138.8484251290878,648,792
138.89018588640275,648,791
138.93194664371774,649,790
138.9737074010327,648,790
139.0154681583477,649,788
139.05722891566265,650,786
139.09898967297764,650,785
139.1407504302926,650,785
139.18251118760756,651,784
139.22427194492255,651,784
139.2660327022375,650,782
139.3077934595525,646,783
139.34955421686746,636,792
139.39131497418245,633,794
139.4330757314974,623,789
139.4748364888124,613,779
139.51659724612736,603,769
139.55835800344235,593,765
139.6001187607573,592,763
139.6418795180723,593,762
139.68364027538726,593,761
139.72540103270225,593,759
139.7671617900172,592,757
139.80892254733217,591,756
139.85068330464716,591,755
139.89244406196212,591,754
139.9342048192771,590,753
139.97596557659207,590,751
140.01772633390706,590,751
140.05948709122202,590,750
140.101247848537,590,750
140.14300860585197,590,749
140.18476936316696,590,749
140.22653012048193,590,748
140.26829087779691,589,743
140.31005163511188,590,740
140.35181239242684,591,738
140.39357314974183,592,737
140.4353339070568,592,737
140.47709466437178,592,738
140.51885542168674,592,738
140.56061617900173,592,738
140.6023769363167,591,737
140.64413769363168,591,737
140.68589845094664,591,737
140.72765920826163,591,736
140.7694199655766,591,736
140.81118072289158,591,737
140.85294148020654,591,736
140.89470223752153,591,736
140.9364629948365,591,735
140.97822375215145,590,732
141.01998450946644,590,729
141.0617452667814,591,727
141.1035060240964,593,726
141.14526678141135,594,727
141.18702753872634,593,727
141.2287882960413,593,727
141.2705490533563,593,727
141.31230981067125,592,726
141.35407056798624,591,724
141.3958313253012,589,721
141.4375920826162,589,718
141.47935283993115,589,717
141.5211135972461,590,715
141.5628743545611,591,715
141.60463511187606,591,714
141.64639586919105,591,714
141.68815662650601,591,714
141.729917383821,591,713
141.77167814113596,592,712
141.81343889845095,593,711
141.85519965576592,594,710
141.8969604130809,595,709
141.93872117039587,596,709
141.98048192771085,598,707
142.02224268502582,599,706
142.0640034423408,600,704
142.10576419965577,602,702
142.14752495697073,604,698
142.18928571428572,607,697
142.23104647160068,610,696
142.27280722891567,615,697
142.31456798623063,618,698
142.35632874354562,620,698
142.39808950086058,621,699
142.43985025817557,622,699
142.48161101549053,622,698
142.52337177280552,622,698
142.56513253012048,623,699
142.60689328743547,623,698
142.64865404475043,624,697
142.6904148020654,626,697
142.73217555938038,628,694
142.77393631669534,631,690
142.81569707401033,633,690
142.8574578313253,633,687
142.89921858864028,633,686
