t,i,j
130.186,524,736
130.22772594752186,524,736
130.26945189504374,524,736
130.3111778425656,524,736
130.35290379008745,525,736
130.39462973760934,525,737
130.4363556851312,523,737
130.47808163265307,524,737
130.51980758017493,524,736
130.56153352769678,524,736
130.60325947521866,525,736
130.64498542274052,525,737
130.6867113702624,524,737
130.72843731778426,525,737
130.7701632653061,525,737
130.811889212828,524,737
130.85361516034985,525,738
130.89534110787173,525,738
130.93706705539358,525,738
130.97879300291544,525,737
131.02051895043732,525,737
131.06224489795918,526,738
131.10397084548106,526,738
131.1456967930029,526,738
131.1874227405248,525,738
131.22914868804665,524,739
131.2708746355685,523,741
131.3126005830904,521,742
131.35432653061224,523,742
131.39605247813412,524,742
131.43777842565598,524,741
131.47950437317783,525,740
131.52123032069971,527,740
131.56295626822157,526,740
131.60468221574345,528,740
131.6464081632653,528,740
131.68813411078716,529,739
131.72986005830904,529,739
131.7715860058309,530,738
131.81331195335278,530,738
131.85503790087463,530,739
131.8967638483965,530,740
131.93848979591837,530,740
131.98021574344023,531,739
132.0219416909621,531,739
132.06366763848396,531,739
132.10539358600582,532,740
132.1471195335277,532,740
132.18884548104955,531,739
132.23057142857144,532,739
132.2722973760933,533,739
132.31402332361517,533,740
132.35574927113703,533,740
132.39747521865888,534,740
132.43920116618077,534,740
132.48092711370262,534,740
132.5226530612245,537,741
132.56437900874636,538,743
132.6061049562682,536,743
132.6478309037901,535,740
132.68955685131195,536,740
132.73128279883383,535,740
132.77300874635569,536,741
132.81473469387754,536,741
132.85646064139942,536,741
132.89818658892128,537,741
132.93991253644316,537,740
132.981638483965,536,740
133.02336443148687,533,739
133.06509037900875,531,739
133.1068163265306,530,738
133.1485422740525,531,738
133.19026822157434,532,739
133.2319941690962,534,740
133.27372011661808,533,740
133.31544606413993,534,740
133.35717201166182,533,739
133.39889795918367,533,739
133.44062390670553,532,739
133.4823498542274,535,740
133.52407580174926,539,742
133.56580174927115,540,742
133.607527696793,540,742
133.64925364431488,539,742
133.69097959183674,539,742
133.7327055393586,540,742
133.77443148688047,540,742
133.81615743440233,540,742
133.8578833819242,540,742
133.89960932944606,540,742
133.94133527696792,540,743
133.9830612244898,540,743
134.02478717201166,536,742
134.06651311953354,535,742
134.1082390670554,528,752
134.14996501457725,518,754
134.19169096209913,514,761
134.23341690962098,508,761
134.27514285714287,509,763
134.31686880466472,509,765
134.35859475218658,519,769
134.40032069970846,524,772
134.4420466472303,529,776
134.4837725947522,539,781
134.52549854227405,549,784
134.5672244897959,559,787
134.6089504373178,569,790
134.65067638483964,579,793
134.69240233236152,575,791
134.73412827988338,573,792
