t,i,j
166.811,639,1121
166.8527652733119,639,1121
166.8945305466238,639,1121
166.93629581993568,639,1121
166.9780610932476,639,1121
167.0198263665595,639,1121
167.06159163987138,639,1121
167.1033569131833,639,1121
167.14512218649517,639,1121
167.18688745980708,639,1121
167.22865273311896,639,1121
167.27041800643087,639,1121
167.31218327974275,639,1121
167.35394855305466,639,1121
167.39571382636655,639,1121
167.43747909967846,639,1121
167.47924437299037,639,1121
167.52100964630225,639,1121
167.56277491961416,639,1121
167.60454019292604,639,1121
167.64630546623795,639,1121
167.68807073954983,639,1121
167.72983601286174,639,1121
167.77160128617362,639,1121
167.81336655948553,639,1121
167.85513183279744,639,1121
167.89689710610932,639,1121
167.93866237942123,639,1121
167.9804276527331,639,1121
168.02219292604502,639,1121
168.0639581993569,639,1121
168.1057234726688,639,1121
168.1474887459807,639,1121
168.1892540192926,639,1121
168.23101929260451,639,1121
168.2727845659164,639,1121
168.3145498392283,639,1121
168.3563151125402,639,1121
168.3980803858521,639,1121
168.43984565916398,639,1121
168.4816109324759,639,1121
168.52337620578777,639,1121
168.56514147909968,639,1121
168.6069067524116,639,1121
168.64867202572347,639,1121
168.69043729903538,639,1121
168.73220257234726,639,1121
168.77396784565917,639,1121
168.81573311897105,639,1121
168.85749839228296,639,1121
168.89926366559484,639,1121
168.94102893890675,639,1121
168.98279421221864,639,1121
169.02455948553055,639,1121
169.06632475884246,639,1121
169.10809003215434,639,1121
169.14985530546625,639,1121
169.19162057877813,639,1121
169.23338585209004,639,1121
169.27515112540192,639,1121
169.31691639871383,639,1121
169.3586816720257,639,1121
169.40044694533762,639,1121
169.44221221864953,639,1121
169.4839774919614,639,1121
169.52574276527332,639,1121
169.5675080385852,639,1121
169.6092733118971,639,1121
169.651038585209,639,1121
169.6928038585209,639,1121
169.73456913183279,639,1121
169.7763344051447,639,1121
169.8180996784566,639,1121
169.8598649517685,639,1121
169.9016302250804,639,1121
169.94339549839228,639,1121
169.9851607717042,639,1121
170.02692604501607,639,1121
170.06869131832798,639,1121
170.11045659163986,639,1121
170.15222186495177,639,1121
170.19398713826368,639,1121
170.23575241157556,639,1121
170.27751768488747,639,1121
170.31928295819935,639,1121
170.36104823151126,639,1121
170.40281350482314,639,1120
170.44457877813505,638,1119
170.48634405144693,638,1117
170.52810932475884,639,1118
170.56987459807073,634,1126
170.61163987138264,635,1121
170.65340514469455,642,1119
170.69517041800643,642,1119
170.73693569131834,641,1120
170.77870096463022,640,1120
170.82046623794213,639,1121
170.862231511254,639,1120
170.90399678456592,639,1120
170.9457620578778,639,1120
170.9875273311897,639,1120
171.02929260450162,639,1120
171.0710578778135,639,1120
171.1128231511254,639,1120
171.1545884244373,639,1120
171.1963536977492,639,1120
171.23811897106108,639,1120
171.279884244373,639,1120
171.32164951768488,639,1120
171.36341479099679,639,1119
171.4051800643087,640,1119
171.44694533762058,640,1118
171.4887106109325,641,1117
171.53047588424437,641,1118
171.57224115755628,638,1122
171.61400643086816,635,1124
171.65577170418007,634,1123
171.69753697749195,633,1120
171.73930225080386,638,1130
171.78106752411577,647,1140
171.82283279742765,657,1150
171.86459807073956,659,1160
171.90636334405144,658,1155
171.94812861736335,656,1149
171.98989389067523,655,1143
172.03165916398714,654,1137
172.07342443729902,653,1131
172.11518971061093,651,1127
172.15695498392282,648,1123
172.19872025723473,645,1121
172.24048553054664,641,1119
172.28225080385852,636,1119
172.32401607717043,633,1122
172.3657813504823,633,1122
172.40754662379422,633,1120
172.4493118971061,634,1121
172.491077170418,640,1122
172.5328424437299,642,1121
172.5746077170418,640,1121
172.6163729903537,639,1121
172.6581382636656,639,1121
172.6999035369775,639,1121
172.74166881028938,639,1121
172.7834340836013,639,1121
172.82519935691317,639,1121
172.86696463022508,639,1121
172.90872990353697,639,1121
172.95049517684888,639,1121
172.99226045016079,639,1121
173.03402572347267,639,1121
173.07579099678458,639,1121
173.11755627009646,639,1121
173.15932154340837,639,1121
173.20108681672025,639,1121
173.24285209003216,639,1121
173.28461736334404,639,1121
173.32638263665595,639,1121
173.36814790996786,639,1121
173.40991318327974,639,1121
173.45167845659165,639,1121
173.49344372990353,639,1121
173.53520900321544,639,1121
173.57697427652732,639,1121
173.61873954983923,639,1121
173.66050482315111,639,1121
173.70227009646302,639,1121
173.7440353697749,639,1121
173.78580064308682,639,1121
173.82756591639873,639,1121
173.8693311897106,639,1121
173.91109646302252,639,1121
173.9528617363344,639,1121
173.9946270096463,639,1121
174.0363922829582,639,1121
174.0781575562701,639,1121
174.11992282958198,639,1121
174.1616881028939,639,1121
174.2034533762058,639,1121
174.24521864951768,639,1121
174.2869839228296,639,1121
174.32874919614147,639,1121
174.37051446945338,639,1121
174.41227974276526,639,1121
174.45404501607717,639,1121
174.49581028938906,639,1121
174.53757556270097,639,1121
174.57934083601288,639,1121
174.62110610932476,639,1121
174.66287138263667,639,1121
174.70463665594855,639,1121
174.74640192926046,639,1121
174.78816720257234,639,1121
174.82993247588425,639,1121
174.87169774919613,639,1121
174.91346302250804,639,1121
174.95522829581995,639,1121
174.99699356913183,639,1121
175.03875884244374,639,1121
175.08052411575562,639,1121
175.12228938906753,639,1121
175.1640546623794,639,1121
175.20581993569132,639,1121
175.2475852090032,639,1121
175.28935048231511,639,1121
175.331115755627,639,1121
175.3728810289389,639,1121
175.41464630225082,639,1121
175.4564115755627,639,1121
175.4981768488746,639,1121
175.5399421221865,639,1121
175.5817073954984,639,1121
175.62347266881028,639,1121
175.6652379421222,639,1121
175.70700321543407,639,1121
175.74876848874598,639,1121
175.7905337620579,639,1121
175.83229903536977,639,1121
175.87406430868168,639,1121
175.91582958199356,639,1121
175.95759485530547,639,1121
175.99936012861735,639,1121
176.04112540192926,639,1121
176.08289067524115,639,1121
176.12465594855306,639,1121
176.16642122186497,639,1121
176.20818649517685,639,1121
176.24995176848876,639,1121
176.29171704180064,639,1121
176.33348231511255,639,1121
176.37524758842443,639,1121
176.41701286173634,639,1121
176.45877813504822,639,1121
176.50054340836013,639,1121
176.542308681672,639,1121
176.58407395498392,639,1121
176.62583922829583,639,1121
176.6676045016077,639,1121
176.70936977491962,639,1121
176.7511350482315,639,1121
176.7929003215434,639,1121
176.8346655948553,639,1121
176.8764308681672,639,1121
176.9181961414791,639,1121
176.959961414791,639,1121
177.0017266881029,639,1121
177.0434919614148,639,1121
177.0852572347267,639,1121
177.12702250803858,639,1121
177.1687877813505,639,1121
177.21055305466237,639,1121
177.25231832797428,639,1121
177.29408360128616,639,1121
177.33584887459807,639,1121
177.37761414790998,639,1121
177.41937942122186,639,1121
177.46114469453377,639,1121
177.50290996784565,639,1121
177.54467524115756,639,1121
177.58644051446944,639,1121
177.62820578778135,639,1121
177.66997106109324,639,1121
177.71173633440515,639,1121
177.75350160771706,639,1121
177.79526688102894,639,1121
177.83703215434085,639,1121
177.87879742765273,639,1121
177.92056270096464,639,1121
177.96232797427652,639,1121
178.00409324758843,639,1121
178.0458585209003,639,1121
178.08762379421222,639,1121
178.1293890675241,639,1121
178.171154340836,639,1121
178.21291961414792,639,1121
178.2546848874598,639,1121
178.2964501607717,639,1121
178.3382154340836,639,1121
178.3799807073955,639,1121
178.42174598070739,639,1121
178.4635112540193,639,1121
178.50527652733118,639,1121
178.5470418006431,639,1121
178.588807073955,639,1121
178.63057234726688,639,1121
178.6723376205788,639,1121
178.71410289389067,639,1121
178.75586816720258,639,1121
178.79763344051446,639,1121
178.83939871382637,639,1121
178.88116398713825,639,1121
178.92292926045016,639,1121
178.96469453376207,639,1121
179.00645980707395,639,1121
179.04822508038586,639,1121
179.08999035369774,639,1121
179.13175562700965,639,1121
179.17352090032153,639,1121
179.21528617363344,639,1121
179.25705144694533,639,1121
179.29881672025724,639,1121
179.34058199356915,639,1121
179.38234726688103,639,1121
179.42411254019294,639,1121
179.46587781350482,639,1121
179.50764308681673,639,1121
179.5494083601286,639,1121
179.59117363344052,639,1121
