t,i,j
299.664,405,854
299.70580964467007,398,855
299.7476192893401,400,858
299.7894289340102,403,861
299.8312385786802,405,863
299.8730482233503,405,865
299.9148578680203,406,867
299.95666751269033,407,869
299.9984771573604,407,870
300.04028680203044,408,872
300.0820964467005,408,872
300.12390609137054,408,873
300.1657157360406,408,873
300.20752538071065,408,875
300.24933502538073,407,877
300.29114467005076,406,878
300.33295431472084,406,880
300.37476395939086,406,882
300.4165736040609,405,884
300.45838324873097,404,886
300.500192893401,403,888
300.5420025380711,403,890
300.5838121827411,403,890
300.6256218274112,406,888
300.6674314720812,407,883
300.7092411167513,402,875
300.7510507614213,392,865
300.7928604060914,382,855
300.8346700507614,392,865
300.8764796954315,385,875
300.9182893401015,375,885
300.96009898477155,365,875
301.00190862944163,363,878
301.04371827411165,353,877
301.08552791878174,343,877
301.12733756345176,333,878
301.16914720812184,324,878
301.21095685279187,325,878
301.25276649746195,324,878
301.294576142132,323,878
301.33638578680205,324,878
301.3781954314721,324,878
301.4200050761421,325,878
301.4618147208122,325,878
301.5036243654822,325,878
301.5454340101523,324,878
301.5872436548223,325,878
301.6290532994924,324,878
301.6708629441624,324,878
301.7126725888325,324,878
301.75448223350253,324,881
301.7962918781726,324,881
301.83810152284263,324,881
301.8799111675127,322,877
301.92172081218274,332,887
301.96353045685277,333,877
302.00534010152285,323,867
302.0471497461929,313,857
302.08895939086295,303,847
302.130769035533,293,837
302.17257868020306,292,827
302.2143883248731,294,817
302.25619796954317,297,816
302.2980076142132,297,819
302.3398172588833,294,819
302.3816269035533,284,809
302.4234365482234,294,799
302.4652461928934,293,809
302.5070558375634,293,818
302.5488654822335,292,819
302.59067512690353,292,819
302.6324847715736,292,819
302.67429441624364,292,819
302.7161040609137,288,819
302.75791370558375,290,819
302.7997233502538,290,819
302.84153299492385,290,818
302.88334263959393,293,817
302.92515228426396,293,817
302.966961928934,290,818
303.00877157360406,290,818
303.0505812182741,286,819
303.09239086294417,292,817
303.1342005076142,292,817
303.1760101522843,292,818
303.2178197969543,293,817
303.2596294416244,283,807
303.3014390862944,273,797
303.3432487309645,263,801
303.3850583756345,263,811
303.4268680203046,273,811
303.4686776649746,279,809
303.51048730964465,283,806
303.5522969543147,274,809
303.59410659898475,277,806
303.63591624365483,271,809
303.67772588832486,281,805
303.71953553299494,274,810
303.76134517766496,280,810
303.80315482233505,288,810
303.84496446700507,292,811
303.88677411167515,295,813
303.9285837563452,293,817
303.9703934010152,292,822
304.0122030456853,292,827
304.0540126903553,292,833
304.0958223350254,292,838
304.1376319796954,296,839
304.1794416243655,298,838
304.2212512690355,292,832
304.2630609137056,294,826
304.3048705583756,293,824
304.3466802030457,293,824
304.38848984771573,293,826
304.4302994923858,293,829
304.47210913705584,297,830
304.51391878172586,294,835
304.55572842639594,299,836
304.59753807106597,298,839
304.63934771573605,299,839
304.6811573604061,299,839
304.72296700507616,298,839
304.7647766497462,298,838
304.80658629441626,299,837
304.8483959390863,299,836
304.89020558375637,298,835
304.9320152284264,298,834
304.9738248730964,293,835
305.0156345177665,292,834
305.0574441624365,292,833
305.0992538071066,293,831
305.14106345177663,292,830
305.1828730964467,296,827
305.22468274111674,293,827
305.2664923857868,293,826
305.30830203045684,292,826
305.3501116751269,293,825
305.39192131979695,293,825
305.43373096446703,293,825
305.47554060913706,293,825
305.5173502538071,293,824
305.55915989847716,292,824
305.6009695431472,293,823
305.64277918781727,293,822
305.6845888324873,293,822
305.7263984771574,294,821
305.7682081218274,294,821
305.8100177664975,293,821
305.8518274111675,293,821
305.8936370558376,293,821
305.9354467005076,293,821
305.9772563451777,293,821
306.0190659898477,293,821
306.06087563451774,293,821
306.1026852791878,293,821
306.14449492385785,293,821
306.18630456852793,293,821
306.22811421319795,294,820
306.26992385786804,294,820
306.31173350253806,295,819
306.35354314720814,293,820
306.39535279187817,292,820
306.43716243654825,293,820
306.4789720812183,293,820
306.5207817258883,294,820
306.5625913705584,296,821
306.6044010152284,293,823
306.6462106598985,293,824
306.6880203045685,293,825
306.7298299492386,293,825
306.7716395939086,292,825
306.8134492385787,296,821
306.8552588832487,293,819
306.8970685279188,293,816
306.93887817258883,295,813
306.9806878172589,294,813
307.02249746192894,296,813
307.06430710659896,296,816
307.10611675126904,293,820
307.14792639593907,297,820
