t,i,j
191.0,526,1073
191.04195804195805,528,1070
191.08391608391608,521,1061
191.12587412587413,511,1051
191.16783216783216,501,1061
191.2097902097902,491,1069
191.25174825174824,481,1061
191.2937062937063,471,1051
191.33566433566435,480,1044
191.37762237762237,490,1051
191.41958041958043,480,1053
191.46153846153845,490,1045
191.5034965034965,500,1039
191.54545454545453,510,1034
191.5874125874126,520,1024
191.62937062937064,530,1014
191.67132867132867,520,1004
191.71328671328672,510,994
191.75524475524475,500,989
191.7972027972028,490,989
191.83916083916083,480,989
191.88111888111888,477,989
191.92307692307693,472,989
191.96503496503496,469,988
192.006993006993,466,988
192.04895104895104,462,988
192.0909090909091,459,989
192.13286713286712,455,989
192.17482517482517,454,990
192.21678321678323,453,989
192.25874125874125,453,989
192.3006993006993,454,989
192.34265734265733,453,989
192.3846153846154,453,989
192.4265734265734,450,990
192.46853146853147,444,991
192.51048951048952,439,991
192.55244755244755,436,992
192.5944055944056,433,993
192.63636363636363,431,993
192.67832167832168,430,994
192.72027972027973,429,994
192.76223776223776,427,994
192.8041958041958,426,993
192.84615384615384,425,992
192.8881118881119,424,993
192.93006993006992,423,1000
192.97202797202797,425,1010
193.01398601398603,427,1020
193.05594405594405,424,1010
193.0979020979021,414,1000
193.13986013986013,404,999
193.1818181818182,414,989
193.2237762237762,419,982
193.26573426573427,409,984
193.30769230769232,399,989
193.34965034965035,389,991
193.3916083916084,385,992
193.43356643356643,386,992
193.47552447552448,396,992
193.5174825174825,406,986
193.55944055944056,414,983
193.6013986013986,417,981
193.64335664335664,417,980
193.6853146853147,415,980
193.72727272727272,408,981
193.76923076923077,398,986
193.8111888111888,388,987
193.85314685314685,378,989
193.8951048951049,371,987
193.93706293706293,370,986
193.979020979021,365,983
194.020979020979,365,983
194.06293706293707,365,982
194.1048951048951,366,982
194.14685314685315,367,981
194.1888111888112,367,981
194.23076923076923,374,981
194.27272727272728,382,978
194.3146853146853,392,978
194.35664335664336,399,975
194.3986013986014,405,973
194.44055944055944,408,973
194.4825174825175,405,974
194.52447552447552,395,977
194.56643356643357,385,982
194.6083916083916,375,985
194.65034965034965,365,982
194.69230769230768,355,977
194.73426573426573,345,973
194.7762237762238,335,969
194.8181818181818,325,960
194.86013986013987,315,950
194.9020979020979,305,940
194.94405594405595,295,939
194.98601398601397,285,936
195.02797202797203,275,934
195.06993006993008,269,934
195.1118881118881,265,935
195.15384615384616,259,937
195.1958041958042,256,938
195.23776223776224,253,939
