t,i,j
309.0,675,1135
309.04174228675134,675,1136
309.08348457350274,677,1137
309.1252268602541,677,1138
309.16696914700543,677,1139
309.20871143375683,676,1140
309.2504537205082,676,1141
309.2921960072595,677,1143
309.33393829401086,677,1145
309.37568058076226,678,1148
309.4174228675136,677,1149
309.45916515426495,676,1150
309.50090744101635,676,1151
309.5426497277677,676,1152
309.58439201451904,675,1153
309.62613430127044,675,1154
309.6678765880218,674,1154
309.7096188747731,672,1155
309.7513611615245,672,1155
309.7931034482759,672,1157
309.8348457350272,673,1159
309.87658802177856,674,1165
309.91833030852996,675,1168
309.9600725952813,675,1170
310.00181488203265,674,1170
310.04355716878405,675,1171
310.0852994555354,676,1172
310.12704174228674,675,1173
310.16878402903814,674,1174
310.2105263157895,675,1175
310.2522686025408,675,1177
310.2940108892922,674,1180
310.33575317604357,675,1182
310.3774954627949,674,1184
310.41923774954626,673,1184
310.46098003629766,674,1185
310.502722323049,674,1186
310.54446460980034,673,1186
310.58620689655174,673,1186
310.6279491833031,673,1186
310.66969147005443,672,1186
310.71143375680583,672,1187
310.7531760435572,664,1188
310.7949183303085,657,1189
310.83666061705986,660,1193
310.87840290381126,664,1192
310.9201451905626,674,1198
310.96188747731395,684,1192
311.00362976406535,694,1182
311.0453720508167,704,1172
311.08711433756804,713,1180
311.12885662431944,716,1181
311.1705989110708,718,1178
311.2123411978221,719,1177
311.2540834845735,721,1175
311.29582577132487,720,1175
311.3375680580762,717,1173
311.37931034482756,714,1173
311.42105263157896,712,1172
311.4627949183303,712,1172
311.50453720508165,715,1172
311.54627949183305,715,1168
311.5880217785844,715,1166
311.62976406533573,715,1165
311.67150635208714,705,1167
311.7132486388385,715,1171
311.7549909255898,725,1171
311.7967332123412,715,1172
311.83847549909257,711,1170
311.8802177858439,710,1171
311.92196007259525,715,1172
311.96370235934666,717,1172
312.005444646098,716,1172
312.04718693284934,717,1172
312.08892921960074,714,1172
312.1306715063521,704,1162
312.17241379310343,694,1152
312.21415607985483,684,1151
312.2558983666062,674,1154
312.2976406533575,664,1154
312.3393829401089,659,1152
312.38112522686026,649,1150
312.4228675136116,639,1152
312.46460980036295,649,1162
312.50635208711435,659,1172
312.5480943738657,663,1182
312.58983666061704,662,1186
312.63157894736844,663,1184
312.6733212341198,659,1183
312.7150635208711,649,1184
312.7568058076225,641,1183
312.79854809437387,640,1177
312.8402903811252,642,1175
312.8820326678766,652,1175
312.92377495462796,662,1184
312.9655172413793,654,1174
313.00725952813065,662,1164
313.04900181488205,660,1155
313.0907441016334,659,1155
313.13248638838473,659,1153
313.17422867513613,659,1153
313.2159709618875,659,1153
313.2577132486388,660,1155
313.2994555353902,659,1153
313.34119782214157,653,1153
313.3829401088929,654,1157
313.4246823956443,658,1160
313.46642468239565,661,1161
313.508166969147,662,1164
313.54990925589834,661,1165
313.59165154264974,660,1165
313.6333938294011,661,1166
313.67513611615243,663,1168
313.71687840290383,663,1168
313.7586206896552,662,1167
313.8003629764065,662,1167
313.8421052631579,661,1166
313.88384754990926,663,1165
313.9255898366606,662,1164
313.96733212341195,661,1164
314.00907441016335,660,1163
314.0508166969147,661,1162
314.09255898366604,661,1163
314.13430127041744,661,1164
314.1760435571688,661,1164
314.2177858439201,662,1165
314.2595281306715,661,1165
314.30127041742287,662,1166
314.3430127041742,662,1167
314.3847549909256,661,1165
314.42649727767696,660,1163
314.4682395644283,658,1161
314.50998185117965,656,1160
314.55172413793105,656,1160
314.5934664246824,655,1156
314.63520871143373,653,1156
314.67695099818513,654,1156
314.7186932849365,655,1156
314.7604355716878,654,1153
314.8021778584392,654,1153
314.84392014519057,652,1152
314.8856624319419,650,1142
314.9274047186933,648,1132
314.96914700544465,650,1125
315.010889292196,652,1125
315.05263157894734,653,1126
315.09437386569874,653,1127
315.1361161524501,655,1131
315.17785843920143,654,1131
315.21960072595283,652,1129
315.2613430127042,654,1129
315.3030852994555,654,1129
315.3448275862069,651,1127
315.38656987295826,651,1127
315.4283121597096,652,1127
315.470054446461,652,1126
315.51179673321235,653,1125
315.5535390199637,650,1124
315.59528130671504,660,1125
315.63702359346644,670,1125
315.6787658802178,680,1135
315.7205081669691,690,1145
315.7622504537205,700,1155
315.80399274047187,700,1165
315.8457350272232,706,1171
315.8874773139746,715,1167
315.92921960072596,710,1168
315.9709618874773,708,1167
316.0127041742287,706,1167
316.05444646098005,703,1166
316.0961887477314,703,1166
316.13793103448273,709,1165
316.17967332123413,714,1164
316.2214156079855,708,1166
316.2631578947368,698,1167
316.3049001814882,688,1167
316.34664246823957,681,1167
316.3883847549909,685,1166
316.4301270417423,681,1165
316.47186932849365,674,1166
316.513611615245,671,1167
316.5553539019964,673,1166
316.59709618874774,676,1166
316.6388384754991,676,1166
316.68058076225043,666,1167
316.72232304900183,658,1166
316.7640653357532,657,1164
316.8058076225045,660,1165
316.8475499092559,662,1164
316.88929219600726,656,1165
316.9310344827586,650,1165
316.97277676951,649,1165
317.01451905626135,653,1164
317.0562613430127,651,1165
317.0980036297641,641,1168
317.13974591651544,631,1171
317.1814882032668,624,1162
317.2232304900181,634,1163
317.2649727767695,644,1161
317.30671506352087,651,1161
317.3484573502722,645,1161
317.3901996370236,644,1160
317.43194192377496,650,1155
317.4736842105263,657,1151
317.5154264972777,649,1154
317.55716878402905,644,1156
317.5989110707804,644,1156
317.64065335753173,649,1156
317.68239564428313,656,1154
317.7241379310345,659,1153
317.7658802177858,659,1152
317.8076225045372,658,1150
317.84936479128856,661,1140
317.8911070780399,669,1150
317.9328493647913,662,1149
317.97459165154265,652,1152
318.016333938294,652,1151
318.0580762250454,661,1141
318.09981851179674,669,1150
318.1415607985481,671,1153
318.1833030852994,669,1153
318.22504537205083,663,1156
318.2667876588022,664,1156
318.3085299455535,670,1156
318.3502722323049,678,1156
318.39201451905626,677,1157
318.4337568058076,676,1157
318.475499092559,680,1158
318.51724137931035,678,1158
318.5589836660617,672,1158
318.6007259528131,670,1158
318.64246823956444,677,1158
318.6842105263158,687,1153
318.7259528130671,697,1150
318.7676950998185,697,1150
318.80943738656987,690,1152
318.8511796733212,680,1155
318.8929219600726,676,1155
318.93466424682396,676,1155
318.9764065335753,676,1153
319.0181488203267,676,1153
319.05989110707804,669,1151
319.1016333938294,668,1151
319.1433756805808,665,1152
319.18511796733213,662,1152
319.2268602540835,667,1150
319.2686025408348,673,1149
319.3103448275862,673,1146
319.35208711433756,670,1137
319.3938294010889,667,1127
319.4355716878403,669,1124
319.47731397459165,665,1124
319.519056261343,657,1118
319.5607985480944,655,1118
319.60254083484574,653,1118
319.6442831215971,655,1118
319.6860254083485,651,1117
319.7277676950998,641,1116
319.7695099818512,636,1115
319.8112522686025,640,1115
319.8529945553539,648,1114
319.89473684210526,658,1115
319.9364791288566,654,1115
319.978221415608,651,1116
320.01996370235935,651,1116
320.0617059891107,650,1116
320.1034482758621,654,1116
320.14519056261344,656,1116
320.1869328493648,653,1116
320.2286751361162,657,1116
320.2704174228675,666,1116
320.31215970961887,668,1116
320.3539019963702,668,1115
320.3956442831216,668,1115
320.43738656987296,672,1113
320.4791288566243,680,1109
320.5208711433757,671,1114
320.56261343012704,662,1116
320.6043557168784,666,1116
320.6460980036298,672,1115
320.68784029038113,670,1116
320.7295825771325,663,1116
320.7713248638838,663,1116
320.8130671506352,670,1117
320.85480943738656,670,1116
320.8965517241379,661,1117
320.9382940108893,656,1117
320.98003629764065,653,1116
321.021778584392,646,1116
321.0635208711434,636,1114
321.10526315789474,626,1115
321.1470054446461,619,1112
