t,i,j
330.758,644,1020
330.8000186915888,644,1020
330.84203738317757,644,1020
330.88405607476636,643,1021
330.92607476635516,643,1021
330.96809345794395,642,1022
331.0101121495327,642,1023
331.0521308411215,641,1023
331.0941495327103,642,1022
331.13616822429907,641,1022
331.17818691588786,642,1022
331.22020560747666,641,1022
331.2622242990654,639,1024
331.3042429906542,637,1026
331.346261682243,635,1027
331.3882803738318,633,1027
331.43029906542057,631,1027
331.47231775700936,628,1026
331.51433644859816,624,1025
331.5563551401869,620,1024
331.5983738317757,618,1023
331.6403925233645,617,1023
331.6824112149533,614,1024
331.72442990654207,612,1025
331.76644859813086,610,1024
331.8084672897196,608,1024
331.8504859813084,606,1026
331.8925046728972,605,1027
331.934523364486,605,1026
331.9765420560748,603,1026
332.01856074766357,602,1026
332.06057943925236,600,1028
332.1025981308411,600,1029
332.1446168224299,597,1029
332.1866355140187,594,1029
332.2286542056075,590,1030
332.2706728971963,589,1029
332.31269158878507,587,1030
332.3547102803738,586,1032
332.3967289719626,584,1034
332.4387476635514,583,1036
332.4807663551402,582,1038
332.522785046729,579,1040
332.5648037383178,577,1042
332.6068224299065,575,1045
332.6488411214953,574,1047
332.6908598130841,575,1048
332.7328785046729,575,1050
332.7748971962617,576,1050
332.8169158878505,574,1052
332.8589345794393,573,1053
332.900953271028,571,1054
332.9429719626168,570,1054
332.9849906542056,569,1055
333.0270093457944,568,1057
333.0690280373832,567,1059
333.111046728972,567,1060
333.1530654205607,567,1060
333.1950841121495,565,1062
333.2371028037383,563,1065
333.2791214953271,561,1067
333.3211401869159,560,1068
333.3631588785047,559,1070
333.4051775700935,559,1073
333.4471962616822,559,1078
333.489214953271,558,1082
333.5312336448598,557,1084
333.5732523364486,558,1086
333.6152710280374,559,1088
333.6572897196262,558,1089
333.69930841121493,558,1090
333.7413271028037,558,1091
333.7833457943925,559,1091
333.8253644859813,559,1094
333.8673831775701,560,1096
333.9094018691589,560,1097
333.95142056074764,560,1099
333.99343925233643,559,1101
334.0354579439252,558,1103
334.077476635514,557,1105
334.1194953271028,556,1106
334.1615140186916,556,1107
334.2035327102804,557,1110
334.24555140186914,558,1114
334.28757009345793,559,1116
334.3295887850467,559,1118
334.3716074766355,558,1120
334.4136261682243,558,1123
334.4556448598131,558,1125
334.49766355140184,558,1127
334.53968224299064,558,1129
334.58170093457943,559,1131
