t,i,j
218.0,485,794
218.04174573055028,485,794
218.08349146110058,485,794
218.12523719165085,485,794
218.16698292220113,485,794
218.20872865275143,485,794
218.2504743833017,485,793
218.29222011385198,485,793
218.3339658444023,484,793
218.37571157495256,485,793
218.41745730550284,485,793
218.45920303605314,485,793
218.50094876660341,485,793
218.5426944971537,485,793
218.584440227704,485,793
218.62618595825427,485,793
218.66793168880454,485,793
218.70967741935485,486,793
218.75142314990512,486,794
218.7931688804554,486,794
218.8349146110057,487,794
218.87666034155598,488,795
218.91840607210625,489,796
218.96015180265655,489,798
219.00189753320683,490,799
219.0436432637571,491,800
219.0853889943074,493,800
219.12713472485768,496,801
219.16888045540796,500,801
219.21062618595826,500,801
219.25237191650854,500,801
219.2941176470588,500,801
219.33586337760912,500,802
219.3776091081594,501,803
219.41935483870967,501,803
219.46110056925997,502,803
219.50284629981024,503,804
219.54459203036052,503,804
219.58633776091082,504,804
219.6280834914611,506,805
219.66982922201137,509,805
219.71157495256168,512,806
219.75332068311195,514,807
219.79506641366223,514,807
219.83681214421253,514,808
219.8785578747628,513,809
219.92030360531308,511,810
219.96204933586338,510,811
220.00379506641366,510,813
220.04554079696393,510,814
220.08728652751424,511,815
220.1290322580645,512,816
220.1707779886148,513,817
220.2125237191651,514,817
220.25426944971537,516,818
220.29601518026564,518,820
220.33776091081594,520,821
220.37950664136622,520,823
220.4212523719165,520,824
220.4629981024668,520,825
220.50474383301707,519,827
220.54648956356735,519,829
220.58823529411765,519,831
220.62998102466793,519,831
220.6717267552182,519,832
220.7134724857685,519,832
220.75521821631878,519,832
220.79696394686908,521,833
220.83870967741936,523,834
220.88045540796963,524,834
220.92220113851994,525,835
220.9639468690702,526,837
221.0056925996205,526,838
221.0474383301708,526,839
221.08918406072107,526,841
221.13092979127134,525,842
221.17267552182165,526,844
221.21442125237192,526,844
221.2561669829222,526,844
221.2979127134725,526,845
221.33965844402277,526,845
221.38140417457305,526,846
221.42314990512335,525,847
221.46489563567363,525,849
221.5066413662239,526,851
221.5483870967742,526,852
221.59013282732448,527,854
221.63187855787476,528,856
221.67362428842506,529,859
221.71537001897534,530,861
221.7571157495256,530,862
221.7988614800759,531,863
221.8406072106262,532,865
221.88235294117646,533,865
221.92409867172677,534,866
221.96584440227704,534,866
222.00759013282732,534,867
222.04933586337762,534,868
222.0910815939279,533,869
222.13282732447817,532,871
222.17457305502847,529,872
222.21631878557875,526,872
222.25806451612902,524,874
222.29981024667933,523,876
222.3415559772296,521,877
