t,i,j
28.0,521,951
28.04225352112676,521,951
28.08450704225352,521,952
28.12676056338028,521,953
28.169014084507044,522,954
28.211267605633804,522,954
28.253521126760564,523,955
28.295774647887324,525,956
28.338028169014084,526,957
28.380281690140844,527,957
28.422535211267604,527,959
28.464788732394368,528,960
28.507042253521128,528,960
28.549295774647888,528,960
28.591549295774648,529,962
28.633802816901408,529,963
28.676056338028168,530,964
28.718309859154928,531,965
28.760563380281692,531,966
28.802816901408452,531,967
28.845070422535212,531,968
28.887323943661972,531,969
28.929577464788732,531,970
28.971830985915492,531,971
29.014084507042252,531,973
29.056338028169016,531,976
29.098591549295776,533,978
29.140845070422536,534,979
29.183098591549296,535,978
29.225352112676056,535,977
29.267605633802816,535,977
29.309859154929576,535,978
29.35211267605634,535,978
29.3943661971831,535,979
29.43661971830986,534,979
29.47887323943662,534,980
29.52112676056338,534,980
29.56338028169014,534,981
29.6056338028169,534,982
29.64788732394366,535,984
29.690140845070424,535,986
29.732394366197184,535,988
29.774647887323944,536,989
29.816901408450704,537,991
29.859154929577464,538,991
29.901408450704224,539,991
29.943661971830984,539,991
29.985915492957748,540,992
30.028169014084508,541,992
30.070422535211268,541,994
30.112676056338028,542,995
30.154929577464788,543,997
30.197183098591548,544,998
30.239436619718308,544,999
30.281690140845072,543,1000
30.323943661971832,543,1001
30.366197183098592,543,1001
30.408450704225352,543,1002
30.450704225352112,544,1003
30.492957746478872,544,1004
30.535211267605632,544,1004
30.577464788732396,544,1005
30.619718309859156,544,1005
30.661971830985916,544,1006
30.704225352112676,544,1006
30.746478873239436,545,1008
30.788732394366196,545,1009
30.830985915492956,546,1011
30.87323943661972,545,1010
30.91549295774648,545,1011
30.95774647887324,549,1031
31.0,552,1040
31.04225352112676,552,1040
31.08450704225352,552,1040
31.12676056338028,552,1040
31.169014084507044,552,1040
31.211267605633804,552,1041
31.253521126760564,552,1041
31.295774647887324,552,1041
31.338028169014084,552,1041
31.380281690140844,552,1041
31.422535211267604,552,1041
31.464788732394368,552,1041
31.507042253521128,552,1040
31.549295774647888,551,1040
31.591549295774648,551,1040
31.633802816901408,551,1040
31.676056338028168,550,1039
31.718309859154928,550,1040
31.760563380281692,550,1040
31.802816901408452,549,1039
31.845070422535212,550,1040
31.887323943661972,549,1039
31.929577464788732,549,1039
31.971830985915492,548,1039
32.014084507042256,548,1039
32.056338028169016,547,1038
32.098591549295776,547,1037
32.140845070422536,546,1036
32.183098591549296,545,1035
32.225352112676056,545,1034
32.267605633802816,544,1032
32.309859154929576,544,1031
32.352112676056336,543,1029
32.394366197183096,541,1029
32.436619718309856,540,1028
32.478873239436616,539,1028
32.521126760563384,537,1027
32.563380281690144,536,1027
32.605633802816904,535,1029
32.647887323943664,534,1029
32.690140845070424,535,1028
32.732394366197184,535,1027
32.774647887323944,533,1025
32.816901408450704,531,1023
32.859154929577464,530,1022
32.901408450704224,529,1021
32.943661971830984,528,1020
32.985915492957744,528,1020
33.028169014084504,527,1018
33.070422535211264,526,1017
33.11267605633803,529,1018
33.15492957746479,529,1017
33.19718309859155,529,1017
33.23943661971831,528,1016
33.28169014084507,528,1015
33.32394366197183,527,1014
33.36619718309859,527,1013
33.40845070422535,527,1011
33.45070422535211,529,1009
33.49295774647887,530,1008
33.53521126760563,531,1006
33.57746478873239,532,1005
33.61971830985915,532,1004
33.66197183098591,532,1004
33.70422535211268,532,1004
33.74647887323944,532,1004
33.7887323943662,532,1005
33.83098591549296,532,1005
33.87323943661972,531,1004
33.91549295774648,531,1005
33.95774647887324,530,1004
34.0,530,1004
34.04225352112676,530,1004
34.08450704225352,530,1004
34.12676056338028,530,1004
34.16901408450704,529,1003
34.2112676056338,528,1002
34.25352112676056,528,1002
34.29577464788732,528,1002
34.33802816901409,527,1002
34.38028169014085,527,1002
34.42253521126761,526,1001
34.46478873239437,526,1001
34.50704225352113,526,1001
34.54929577464789,526,1000
34.59154929577465,525,999
34.63380281690141,524,998
34.67605633802817,524,998
34.71830985915493,523,998
34.76056338028169,523,998
34.80281690140845,522,997
34.84507042253521,522,997
34.88732394366197,521,996
34.929577464788736,519,994
34.971830985915496,518,993
35.014084507042256,517,992
35.056338028169016,516,991
35.098591549295776,515,990
35.140845070422536,515,990
35.183098591549296,514,989
35.225352112676056,513,989
35.267605633802816,511,988
35.309859154929576,510,987
35.352112676056336,510,987
35.394366197183096,510,987
35.436619718309856,510,987
35.478873239436616,510,987
35.521126760563384,509,986
35.563380281690144,509,986
35.605633802816904,508,985
35.647887323943664,507,983
35.690140845070424,506,982
35.732394366197184,506,981
35.774647887323944,507,979
35.816901408450704,509,977
35.859154929577464,511,977
35.901408450704224,512,977
35.943661971830984,512,977
35.985915492957744,512,977
36.028169014084504,511,977
36.070422535211264,511,977
36.11267605633803,511,976
36.15492957746479,510,976
36.19718309859155,510,976
36.23943661971831,510,977
36.28169014084507,509,976
36.32394366197183,506,977
36.36619718309859,503,977
36.40845070422535,501,978
36.45070422535211,499,978
36.49295774647887,498,979
36.53521126760563,496,979
36.57746478873239,496,980
36.61971830985915,495,979
36.66197183098591,495,979
36.70422535211268,495,979
36.74647887323944,494,979
36.7887323943662,494,979
36.83098591549296,494,979
36.87323943661972,494,978
36.91549295774648,493,978
36.95774647887324,492,977
37.0,492,976
37.04225352112676,490,975
37.08450704225352,488,974
37.12676056338028,485,973
37.16901408450704,483,972
37.2112676056338,481,971
37.25352112676056,480,971
37.29577464788732,479,970
37.33802816901409,478,970
37.38028169014085,478,970
37.42253521126761,477,970
37.46478873239437,478,970
37.50704225352113,477,969
37.54929577464789,477,970
37.59154929577465,476,969
37.63380281690141,476,969
37.67605633802817,476,968
37.71830985915493,476,967
37.76056338028169,475,966
37.80281690140845,475,965
37.84507042253521,475,965
37.88732394366197,474,964
37.929577464788736,475,964
37.971830985915496,474,963
38.014084507042256,474,963
38.056338028169016,475,963
38.098591549295776,475,962
38.140845070422536,475,962
38.183098591549296,475,961
38.225352112676056,473,959
38.267605633802816,472,958
38.309859154929576,471,957
38.352112676056336,469,955
38.394366197183096,468,954
38.436619718309856,467,953
38.478873239436616,467,953
38.521126760563384,467,953
38.563380281690144,465,952
38.605633802816904,464,951
38.647887323943664,461,949
38.690140845070424,460,948
38.732394366197184,459,947
38.774647887323944,458,947
38.816901408450704,458,946
38.859154929577464,457,944
38.901408450704224,459,944
38.943661971830984,461,943
38.985915492957744,462,941
39.028169014084504,462,940
39.070422535211264,462,940
39.11267605633803,462,940
39.15492957746479,460,939
39.19718309859155,459,938
39.23943661971831,460,939
39.28169014084507,458,939
39.32394366197183,455,938
39.36619718309859,451,938
39.40845070422535,452,940
39.45070422535211,451,940
39.49295774647887,451,940
39.53521126760563,450,939
39.57746478873239,447,936
39.61971830985915,447,936
39.66197183098591,447,936
39.70422535211268,447,936
39.74647887323944,446,936
39.7887323943662,446,936
39.83098591549296,445,936
39.87323943661972,445,936
39.91549295774648,445,936
39.95774647887324,445,936
40.0,445,936
40.04225352112676,446,937
40.08450704225352,445,936
40.12676056338028,445,937
40.16901408450704,444,936
40.2112676056338,444,937
40.25352112676056,442,936
40.29577464788732,442,936
40.33802816901409,441,936
40.38028169014085,440,936
40.42253521126761,440,936
40.46478873239437,439,935
40.50704225352113,439,935
40.54929577464789,438,934
40.59154929577465,438,933
40.63380281690141,438,932
40.67605633802817,438,931
40.71830985915493,438,930
40.76056338028169,439,930
40.80281690140845,438,928
40.84507042253521,438,926
40.88732394366197,438,924
40.929577464788736,438,922
40.971830985915496,439,921
41.014084507042256,439,919
41.056338028169016,439,918
41.098591549295776,440,917
41.140845070422536,440,916
41.183098591549296,440,915
41.225352112676056,440,914
41.267605633802816,439,913
41.309859154929576,439,913
41.352112676056336,438,911
41.394366197183096,437,910
41.436619718309856,435,909
41.478873239436616,434,909
41.521126760563384,432,908
41.563380281690144,431,908
41.605633802816904,431,908
41.647887323943664,431,907
41.690140845070424,431,907
41.732394366197184,431,906
41.774647887323944,431,906
41.816901408450704,431,906
41.859154929577464,431,906
41.901408450704224,431,905
41.943661971830984,430,905
41.985915492957744,429,904
42.028169014084504,428,904
42.070422535211264,427,903
42.11267605633803,427,904
42.15492957746479,427,904
42.19718309859155,427,904
42.23943661971831,427,904
42.28169014084507,426,902
42.32394366197183,426,902
42.36619718309859,426,902
42.40845070422535,425,900
42.45070422535211,424,898
42.49295774647887,422,896
42.53521126760563,422,896
42.57746478873239,422,896
42.61971830985915,421,895
42.66197183098591,422,895
42.70422535211268,421,895
42.74647887323944,421,894
42.7887323943662,421,892
42.83098591549296,421,891
42.87323943661972,421,890
42.91549295774648,421,890
42.95774647887324,421,889
43.0,420,888
