t,i,j
17.0,485,764
17.041736227045075,485,764
17.08347245409015,485,764
17.125208681135227,486,764
17.1669449081803,486,764
17.208681135225376,486,764
17.25041736227045,486,764
17.292153589315525,486,764
17.3338898163606,486,763
17.375626043405678,486,763
17.417362270450752,486,763
17.459098497495827,486,763
17.5008347245409,485,763
17.542570951585976,483,762
17.58430717863105,480,761
17.62604340567613,478,760
17.667779632721203,476,760
17.709515859766277,473,760
17.751252086811352,471,761
17.792988313856426,469,763
17.8347245409015,470,765
17.87646076794658,468,766
17.918196994991654,467,767
17.959933222036728,466,768
18.001669449081803,465,768
18.043405676126877,466,768
18.08514190317195,466,767
18.12687813021703,466,767
18.168614357262104,466,767
18.21035058430718,465,767
18.252086811352253,465,768
18.293823038397328,464,768
18.335559265442406,464,768
18.37729549248748,463,768
18.419031719532555,462,768
18.46076794657763,460,768
18.502504173622704,454,765
18.54424040066778,450,763
18.585976627712856,448,762
18.62771285475793,448,762
18.669449081803005,448,762
18.71118530884808,449,763
18.752921535893154,450,763
18.79465776293823,450,763
18.836393989983307,450,764
18.87813021702838,450,763
18.919866444073456,450,763
18.96160267111853,450,763
19.003338898163605,449,763
19.04507512520868,449,763
19.086811352253758,447,762
19.128547579298832,445,760
19.170283806343907,442,760
19.21202003338898,439,760
19.253756260434056,436,759
19.29549248747913,432,759
19.33722871452421,428,759
19.378964941569283,425,759
19.420701168614357,425,760
19.462437395659432,425,760
19.504173622704506,424,760
19.54590984974958,423,760
19.58764607679466,422,760
19.629382303839733,420,759
19.671118530884808,419,759
19.712854757929883,417,758
19.754590984974957,413,756
19.796327212020035,411,755
19.83806343906511,409,756
19.879799666110184,407,757
19.92153589315526,405,759
19.963272120200333,404,761
20.005008347245408,402,761
20.046744574290486,400,760
20.08848080133556,397,759
20.130217028380635,396,759
20.17195325542571,395,758
20.213689482470784,395,758
20.25542570951586,395,758
20.297161936560936,394,758
20.33889816360601,393,758
20.380634390651085,391,758
20.42237061769616,388,757
20.464106844741234,387,756
20.50584307178631,387,753
20.547579298831387,387,753
20.58931552587646,387,754
20.631051752921536,386,754
20.67278797996661,386,755
20.714524207011685,386,755
20.75626043405676,386,755
20.797996661101838,386,754
20.839732888146912,385,754
20.881469115191987,384,753
20.92320534223706,381,752
20.964941569282136,379,752
21.006677796327214,377,753
21.04841402337229,375,754
21.090150250417363,373,755
21.131886477462437,371,755
21.173622704507512,370,754
21.215358931552586,370,754
21.257095158597664,370,754
21.29883138564274,370,754
21.340567612687813,370,754
21.382303839732888,370,754
21.424040066777962,370,753
21.465776293823037,370,753
21.507512520868115,370,753
21.54924874791319,370,753
21.590984974958264,370,753
21.63272120200334,370,753
21.674457429048413,370,753
21.716193656093488,370,753
21.757929883138566,370,753
21.79966611018364,370,753
21.841402337228715,371,753
21.88313856427379,371,753
21.924874791318864,371,753
21.96661101836394,371,753
22.008347245409016,371,753
22.05008347245409,371,753
22.091819699499165,370,753
22.13355592654424,371,753
22.175292153589314,370,753
22.21702838063439,370,753
22.258764607679467,370,753
22.30050083472454,370,752
22.342237061769616,370,752
22.38397328881469,370,752
22.425709515859765,370,752
22.467445742904843,370,752
22.509181969949918,370,752
22.550918196994992,370,752
22.592654424040067,370,752
22.63439065108514,370,752
22.676126878130216,370,752
