t,i,j
18.0,483,753
18.041713848508035,483,753
18.083427697016067,483,754
18.1251415455241,482,755
18.166855394032133,482,756
18.208569242540168,482,757
18.250283091048203,481,757
18.291996939556235,481,758
18.33371078806427,481,758
18.3754246365723,481,758
18.417138485080336,481,758
18.45885233358837,481,759
18.500566182096403,481,759
18.542280030604438,481,760
18.583993879112473,481,760
18.625707727620505,480,761
18.66742157612854,480,762
18.70913542463657,480,763
18.750849273144606,480,764
18.79256312165264,480,765
18.834276970160673,480,766
18.875990818668708,480,766
18.91770466717674,479,766
18.959418515684774,479,767
19.00113236419281,479,767
19.04284621270084,478,767
19.084560061208876,478,768
19.126273909716907,478,768
19.167987758224942,478,769
19.209701606732978,478,769
19.25141545524101,477,770
19.293129303749044,476,771
19.334843152257076,475,772
19.37655700076511,474,773
19.418270849273146,473,773
19.459984697781177,472,774
19.501698546289212,471,775
19.543412394797247,471,776
19.58512624330528,471,776
19.626840091813314,471,777
19.668553940321345,470,778
19.71026778882938,469,779
19.751981637337416,468,780
19.793695485845447,466,781
19.835409334353482,465,782
19.877123182861514,465,782
19.91883703136955,465,781
19.960550879877584,465,782
20.002264728385615,465,782
20.04397857689365,465,782
20.08569242540168,465,783
20.127406273909717,465,783
20.169120122417752,465,784
20.210833970925783,466,785
20.25254781943382,466,786
20.29426166794185,467,788
20.335975516449885,468,789
20.37768936495792,469,791
20.41940321346595,469,791
20.461117061973987,469,792
20.50283091048202,470,793
20.544544758990053,470,793
20.58625860749809,470,794
20.62797245600612,470,794
20.669686304514155,470,794
20.71140015302219,469,795
20.75311400153022,469,795
20.794827850038256,469,796
20.836541698546288,468,796
20.878255547054323,468,796
20.919969395562358,468,797
20.96168324407039,468,797
21.003397092578425,468,797
21.045110941086456,468,798
21.08682478959449,468,798
21.128538638102526,467,799
21.170252486610558,466,800
21.211966335118593,466,800
21.253680183626624,465,801
21.29539403213466,465,801
21.337107880642694,464,802
21.378821729150726,464,802
21.42053557765876,463,803
21.462249426166792,463,804
21.503963274674827,462,804
21.545677123182863,462,805
21.587390971690894,462,805
21.62910482019893,462,805
21.670818668706964,463,806
21.712532517214996,462,807
21.75424636572303,462,808
21.795960214231062,462,808
21.837674062739097,462,809
21.879387911247132,461,810
21.921101759755164,461,811
21.9628156082632,461,811
22.00452945677123,461,811
22.046243305279265,461,812
22.0879571537873,460,812
22.129671002295332,460,813
22.171384850803367,459,814
22.2130986993114,459,814
22.254812547819434,458,814
22.29652639632747,458,814
22.3382402448355,458,814
22.379954093343535,457,815
22.421667941851567,457,816
22.463381790359602,457,816
22.505095638867637,457,816
22.54680948737567,457,817
22.588523335883703,456,817
22.63023718439174,456,817
22.67195103289977,456,818
22.713664881407805,456,818
22.755378729915837,456,818
22.79709257842387,456,819
22.838806426931907,456,819
22.880520275439938,456,819
22.922234123947973,456,819
22.963947972456005,456,819
23.00566182096404,456,819
23.047375669472075,456,820
23.089089517980106,456,820
23.13080336648814,456,821
23.172517214996173,456,822
23.214231063504208,456,823
23.255944912012243,456,824
23.297658760520275,455,825
23.33937260902831,454,826
23.38108645753634,453,826
23.422800306044376,453,827
23.46451415455241,453,828
23.506228003060443,453,828
23.547941851568478,453,828
23.589655700076513,453,829
23.631369548584544,454,830
23.67308339709258,453,831
23.71479724560061,453,831
23.756511094108646,453,831
23.79822494261668,453,832
23.839938791124712,453,832
23.881652639632748,453,832
23.92336648814078,453,833
23.965080336648814,453,833
24.00679418515685,452,834
24.04850803366488,451,834
24.090221882172916,451,835
24.131935730680947,450,835
24.173649579188982,449,836
24.215363427697017,449,836
24.25707727620505,448,837
24.298791124713084,448,837
24.340504973221115,447,837
24.38221882172915,447,838
24.423932670237186,447,838
24.465646518745217,447,838
24.507360367253252,447,839
24.549074215761287,448,840
24.59078806426932,448,840
24.632501912777354,448,841
24.674215761285385,449,842
24.71592960979342,450,843
24.757643458301455,451,843
24.799357306809487,451,844
