t,i,j
252.0,532,856
252.0417624521073,531,855
252.08352490421456,531,854
252.12528735632185,531,853
252.1670498084291,531,853
252.2088122605364,532,854
252.25057471264367,533,855
252.29233716475096,533,858
252.33409961685823,532,859
252.37586206896552,533,861
252.4176245210728,534,862
252.45938697318007,535,864
252.50114942528737,537,865
252.54291187739463,540,866
252.58467432950192,544,868
252.6264367816092,548,870
252.66819923371648,551,873
252.70996168582374,551,875
252.75172413793103,551,876
252.79348659003833,550,876
252.8352490421456,551,877
252.87701149425288,551,878
252.91877394636015,552,879
252.96053639846744,554,881
253.0022988505747,556,883
253.044061302682,557,885
253.08582375478926,557,887
253.12758620689655,556,890
253.16934865900384,558,893
253.2111111111111,559,894
253.2528735632184,561,894
253.29463601532566,566,895
253.33639846743296,569,896
253.37816091954022,571,897
253.4199233716475,572,899
253.46168582375478,571,901
253.50344827586207,570,904
253.54521072796936,569,907
253.58697318007663,570,910
253.62873563218392,570,911
253.67049808429118,571,913
253.71226053639847,572,916
253.75402298850574,573,919
253.79578544061303,573,922
253.8375478927203,574,926
253.8793103448276,574,928
253.92107279693488,574,930
253.96283524904214,573,931
254.00459770114944,573,931
254.0463601532567,575,933
254.088122605364,576,933
254.12988505747126,578,934
254.17164750957855,580,934
254.2134099616858,583,934
254.2551724137931,585,935
254.2969348659004,587,939
254.33869731800766,587,941
254.38045977011495,587,944
254.42222222222222,588,946
254.4639846743295,589,946
254.50574712643677,591,947
254.54750957854407,595,948
254.58927203065133,599,949
254.63103448275862,601,949
254.67279693486591,602,948
254.71455938697318,603,949
254.75632183908047,603,950
254.79808429118773,603,952
254.83984674329503,603,955
254.8816091954023,604,958
254.92337164750958,604,960
254.96513409961685,605,960
255.00689655172414,607,961
255.0486590038314,611,961
255.0904214559387,617,961
255.132183908046,621,961
255.17394636015325,622,962
255.21570881226054,622,963
255.2574712643678,623,966
255.2992337164751,624,972
255.34099616858236,625,974
255.38275862068966,626,976
255.42452107279692,626,977
255.4662835249042,628,978
255.5080459770115,631,978
255.54980842911877,634,977
255.59157088122606,638,976
255.63333333333333,641,976
255.67509578544062,644,976
255.71685823754788,647,977
255.75862068965517,650,977
255.80038314176244,652,977
255.84214559386973,653,977
255.88390804597702,653,978
255.9256704980843,653,980
255.96743295019158,653,981
256.0091954022989,655,982
256.05095785440614,656,983
256.0927203065134,656,983
256.13448275862066,657,983
256.176245210728,658,984
256.21800766283525,659,985
256.2597701149425,660,987
256.30153256704983,664,990
256.3432950191571,667,990
256.38505747126436,669,990
256.4268199233716,671,989
256.46858237547895,673,990
256.5103448275862,675,991
256.5521072796935,676,992
