t,i,j
36.0,544,867
36.042156862745095,544,867
36.0843137254902,544,866
36.12647058823529,544,866
36.168627450980395,544,866
36.21078431372549,544,866
36.252941176470586,545,865
36.29509803921569,545,865
36.33725490196078,545,865
36.379411764705885,546,865
36.42156862745098,546,865
36.463725490196076,546,865
36.50588235294118,546,866
36.54803921568627,546,866
36.590196078431376,546,865
36.63235294117647,546,866
36.674509803921566,546,866
36.71666666666667,546,866
36.758823529411764,546,866
36.800980392156866,546,866
36.84313725490196,546,866
36.88529411764706,546,865
36.92745098039216,546,865
36.969607843137254,545,866
37.01176470588236,545,865
37.05392156862745,545,866
37.09607843137255,545,866
37.13823529411765,545,866
37.180392156862744,545,867
37.22254901960784,545,867
37.26470588235294,545,867
37.30686274509804,545,868
37.34901960784314,546,868
37.391176470588235,546,869
37.43333333333333,547,869
37.47549019607843,547,870
37.51764705882353,548,872
37.55980392156863,549,872
37.601960784313725,549,872
37.64411764705882,549,873
37.68627450980392,550,873
37.72843137254902,550,873
37.77058823529412,551,873
37.812745098039215,551,873
37.85490196078431,552,874
37.89705882352941,552,874
37.93921568627451,553,874
37.98137254901961,553,874
38.023529411764706,553,875
38.0656862745098,553,876
38.1078431372549,553,876
38.15,553,877
38.1921568627451,554,877
38.234313725490196,553,879
38.27647058823529,553,880
38.318627450980394,552,882
38.36078431372549,551,884
38.40294117647059,550,886
38.44509803921569,549,887
38.48725490196078,547,887
38.529411764705884,544,888
38.57156862745098,544,889
38.61372549019608,544,890
38.65588235294118,544,891
38.69803921568627,544,891
38.740196078431374,544,892
38.78235294117647,544,893
38.82450980392157,544,893
38.86666666666667,544,894
38.90882352941176,544,895
38.950980392156865,544,895
38.99313725490196,544,897
39.03529411764706,544,899
39.07745098039216,544,900
39.11960784313725,543,902
39.161764705882355,542,903
39.20392156862745,541,905
39.246078431372545,540,906
39.28823529411765,539,908
39.33039215686274,537,910
39.372549019607845,537,911
39.41470588235294,536,912
39.456862745098036,536,912
39.49901960784314,535,913
39.54117647058823,533,914
39.583333333333336,532,915
39.62549019607843,531,916
39.667647058823526,530,917
39.70980392156863,528,918
39.751960784313724,527,919
39.794117647058826,526,920
39.83627450980392,526,920
39.87843137254902,525,920
39.92058823529412,525,919
39.962745098039214,525,918
40.004901960784316,526,917
40.04705882352941,527,918
40.08921568627451,526,920
40.13137254901961,525,921
40.173529411764704,525,921
40.21568627450981,525,921
40.2578431372549,524,921
40.3,524,921
40.3421568627451,532,939
40.384313725490195,532,939
40.4264705882353,532,939
40.46862745098039,532,939
40.51078431372549,532,939
40.55294117647059,530,938
40.595098039215685,528,937
40.63725490196079,526,936
40.67941176470588,524,935
40.72156862745098,523,934
40.76372549019608,523,934
40.805882352941175,521,933
40.84803921568628,520,933
40.89019607843137,520,933
40.93235294117647,520,932
40.97450980392157,519,932
41.016666666666666,519,932
41.05882352941177,519,932
41.10098039215686,519,931
41.14313725490196,519,931
41.18529411764706,518,931
41.227450980392156,518,930
41.26960784313726,517,930
41.311764705882354,516,930
41.35392156862745,516,930
41.39607843137255,514,929
41.438235294117646,512,928
41.48039215686274,511,928
41.522549019607844,509,928
41.56470588235294,507,927
41.60686274509804,503,927
41.64901960784314,502,927
41.69117647058823,501,927
41.733333333333334,501,927
41.77549019607843,501,927
41.81764705882353,501,926
41.85980392156863,501,926
41.90196078431372,501,926
41.944117647058825,501,926
41.98627450980392,501,926
42.02843137254902,501,926
42.07058823529412,501,926
42.11274509803921,501,926
42.154901960784315,501,926
42.19705882352941,500,925
42.23921568627451,499,925
42.28137254901961,499,925
42.3235294117647,500,925
42.365686274509805,500,925
42.4078431372549,500,926
42.45,500,926
42.4921568627451,499,925
42.53431372549019,499,925
42.576470588235296,498,924
42.61862745098039,497,924
42.66078431372549,496,924
42.70294117647059,495,924
42.745098039215684,494,922
42.787254901960786,493,921
42.82941176470588,492,919
42.87156862745098,488,918
42.91372549019608,486,917
42.955882352941174,486,917
42.998039215686276,485,917
43.04019607843137,484,916
43.082352941176474,483,915
43.12450980392157,483,916
43.166666666666664,482,916
43.20882352941177,481,915
43.25098039215686,481,915
43.293137254901964,481,915
43.33529411764706,480,915
43.377450980392155,480,915
43.41960784313726,479,915
43.46176470588235,479,915
43.503921568627455,478,914
43.54607843137255,478,914
43.588235294117645,477,914
43.63039215686275,476,914
43.67254901960784,475,914
43.71470588235294,475,914
43.75686274509804,475,915
43.799019607843135,475,915
43.84117647058824,475,915
43.88333333333333,475,914
43.92549019607843,475,914
43.96764705882353,474,914
44.009803921568626,474,914
44.05196078431373,474,914
44.09411764705882,474,914
44.13627450980392,473,915
44.17843137254902,472,915
44.220588235294116,470,916
44.26274509803922,469,916
44.30490196078431,467,916
44.34705882352941,464,916
44.38921568627451,461,917
44.431372549019606,458,917
44.47352941176471,457,917
44.515686274509804,455,916
44.5578431372549,455,916
44.6,455,916
44.6421568627451,454,916
44.6843137254902,453,915
44.726470588235294,453,915
