t,i,j
24.0,506,730
24.041666666666668,506,730
24.083333333333332,506,730
24.125,505,730
24.166666666666668,505,730
24.208333333333332,505,730
24.25,505,730
24.291666666666668,505,730
24.333333333333332,505,730
24.375,505,730
24.416666666666668,506,730
24.458333333333332,506,730
24.5,506,730
24.541666666666668,506,730
24.583333333333332,506,731
24.625,507,731
24.666666666666668,507,731
24.708333333333332,507,732
24.75,508,733
24.791666666666668,508,733
24.833333333333332,510,735
24.875,511,736
24.916666666666668,511,737
24.958333333333332,511,738
25.0,511,739
25.041666666666668,510,740
25.083333333333332,509,742
25.125,508,743
25.166666666666668,508,743
25.208333333333332,508,744
25.25,507,744
25.291666666666668,507,744
25.333333333333332,507,744
25.375,507,744
25.416666666666668,507,745
25.458333333333332,508,745
25.5,508,745
25.541666666666668,509,745
25.583333333333332,510,746
25.625,511,746
25.666666666666668,513,746
25.708333333333332,515,747
25.75,518,749
25.791666666666668,520,749
25.833333333333332,522,749
25.875,522,750
25.916666666666668,523,751
25.958333333333332,523,752
26.0,525,752
26.041666666666668,526,752
26.083333333333332,527,753
26.125,527,753
26.166666666666668,527,753
26.208333333333332,527,753
26.25,527,753
26.291666666666668,527,753
26.333333333333332,528,753
26.375,528,753
26.416666666666668,528,753
26.458333333333332,529,753
26.5,530,753
26.541666666666668,530,753
26.583333333333332,531,753
26.625,532,754
26.666666666666668,533,754
26.708333333333332,534,754
26.75,534,755
26.791666666666668,535,755
26.833333333333332,536,756
26.875,536,756
26.916666666666668,537,756
26.958333333333332,537,756
27.0,537,756
27.041666666666668,537,756
27.083333333333332,538,757
27.125,538,757
27.166666666666668,537,757
27.208333333333332,537,757
27.25,537,757
27.291666666666668,537,758
27.333333333333332,536,758
27.375,536,759
27.416666666666668,536,760
27.458333333333332,535,761
27.5,534,763
27.541666666666668,532,765
27.583333333333332,531,766
27.625,531,767
27.666666666666668,532,768
27.708333333333332,532,768
27.75,532,768
27.791666666666668,532,769
27.833333333333332,531,769
27.875,531,770
27.916666666666668,531,771
27.958333333333332,530,772
28.0,530,773
28.041666666666668,528,773
28.083333333333332,526,774
28.125,524,775
28.166666666666668,522,776
28.208333333333332,519,778
28.25,516,779
28.291666666666668,512,779
28.333333333333332,509,779
28.375,509,779
28.416666666666668,510,779
28.458333333333332,512,780
28.5,513,780
28.541666666666668,512,780
28.583333333333332,512,780
28.625,512,780
28.666666666666668,512,780
28.708333333333332,512,781
28.75,512,781
28.791666666666668,512,781
28.833333333333332,512,781
28.875,512,781
28.916666666666668,512,781
28.958333333333332,512,781
29.0,512,782
29.041666666666668,512,782
29.083333333333332,512,782
29.125,513,782
29.166666666666668,513,782
29.208333333333332,513,782
29.25,513,782
29.291666666666668,514,782
29.333333333333332,514,782
29.375,514,782
29.416666666666668,515,782
29.458333333333332,515,782
29.5,516,782
29.541666666666668,516,782
29.583333333333332,517,782
29.625,518,782
29.666666666666668,519,782
29.708333333333332,521,782
29.75,523,782
29.791666666666668,524,782
29.833333333333332,525,783
29.875,525,783
29.916666666666668,526,784
29.958333333333332,526,784
30.0,527,784
30.041666666666668,527,784
30.083333333333332,527,784
30.125,527,784
30.166666666666668,527,784
30.208333333333332,527,784
30.25,527,784
30.291666666666668,527,784
30.333333333333332,528,785
30.375,528,785
30.416666666666668,529,785
30.458333333333332,529,786
30.5,529,788
30.541666666666668,528,789
30.583333333333332,528,791
30.625,527,792
30.666666666666668,528,793
30.708333333333332,529,793
30.75,529,793
30.791666666666668,529,793
30.833333333333332,530,794
30.875,531,794
30.916666666666668,532,795
30.958333333333332,532,795
31.0,532,796
31.041666666666668,532,797
31.083333333333332,532,797
31.125,531,799
31.166666666666668,530,800
31.208333333333332,529,801
31.25,529,802
31.291666666666668,530,804
31.333333333333332,531,805
31.375,532,805
31.416666666666668,533,806
31.458333333333332,533,807
31.5,536,808
31.541666666666668,536,808
31.583333333333332,537,808
31.625,538,809
31.666666666666668,539,809
31.708333333333332,539,809
31.75,540,809
31.791666666666668,539,809
31.833333333333332,539,809
31.875,539,810
31.916666666666668,538,810
31.958333333333332,538,811
32.0,537,812
32.041666666666664,536,813
32.083333333333336,535,814
32.125,533,814
32.166666666666664,533,815
32.208333333333336,533,816
32.25,533,816
32.291666666666664,534,817
32.333333333333336,534,818
32.375,534,819
32.416666666666664,535,820
32.458333333333336,536,821
32.5,541,824
32.541666666666664,543,825
32.583333333333336,544,825
32.625,544,825
32.666666666666664,544,825
32.708333333333336,544,826
32.75,543,827
32.791666666666664,543,828
32.833333333333336,543,828
32.875,543,828
32.916666666666664,543,828
32.958333333333336,543,829
33.0,543,830
33.041666666666664,543,832
33.083333333333336,542,833
33.125,541,834
33.166666666666664,540,835
33.208333333333336,539,835
33.25,538,835
33.291666666666664,538,836
33.333333333333336,538,836
33.375,538,836
33.416666666666664,538,836
33.458333333333336,538,836
33.5,538,836
33.541666666666664,539,837
33.583333333333336,540,838
33.625,541,839
33.666666666666664,543,839
33.708333333333336,544,840
33.75,546,841
33.791666666666664,548,842
33.833333333333336,550,842
33.875,551,843
33.916666666666664,552,844
33.958333333333336,552,845
34.0,552,846
34.041666666666664,552,847
34.083333333333336,552,849
34.125,552,849
34.166666666666664,553,850
34.208333333333336,553,850
34.25,554,850
34.291666666666664,554,850
34.333333333333336,554,850
34.375,554,850
34.416666666666664,554,850
34.458333333333336,554,850
34.5,555,851
34.541666666666664,555,851
34.583333333333336,555,852
34.625,555,852
34.666666666666664,555,852
34.708333333333336,555,853
34.75,555,853
34.791666666666664,555,855
34.833333333333336,554,856
34.875,554,858
34.916666666666664,554,860
34.958333333333336,554,862
35.0,553,864
35.041666666666664,552,866
35.083333333333336,550,868
35.125,547,868
35.166666666666664,545,868
35.208333333333336,544,868
35.25,545,868
35.291666666666664,546,868
35.333333333333336,547,869
35.375,546,868
35.416666666666664,547,869
35.458333333333336,546,869
35.5,547,869
35.541666666666664,547,869
35.583333333333336,547,869
35.625,547,870
35.666666666666664,547,870
35.708333333333336,547,870
35.75,547,870
35.791666666666664,547,870
35.833333333333336,547,870
35.875,547,871
35.916666666666664,547,871
35.958333333333336,547,871
36.0,547,872
36.041666666666664,547,872
36.083333333333336,547,872
36.125,547,872
36.166666666666664,548,873
36.208333333333336,547,873
36.25,548,874
36.291666666666664,548,874
36.333333333333336,548,875
36.375,549,876
36.416666666666664,549,877
36.458333333333336,550,878
36.5,549,879
36.541666666666664,549,880
36.583333333333336,549,880
36.625,549,881
36.666666666666664,550,882
36.708333333333336,550,883
36.75,551,884
36.791666666666664,552,884
36.833333333333336,553,885
36.875,554,886
36.916666666666664,555,888
36.958333333333336,556,889
37.0,557,890
37.041666666666664,557,890
37.083333333333336,559,891
37.125,560,892
37.166666666666664,561,892
37.208333333333336,561,892
37.25,561,893
37.291666666666664,561,893
37.333333333333336,561,894
37.375,560,894
37.416666666666664,560,895
37.458333333333336,561,896
37.5,561,897
37.541666666666664,561,898
37.583333333333336,561,900
37.625,561,901
37.666666666666664,562,902
37.708333333333336,563,902
37.75,564,904
37.791666666666664,565,905
37.833333333333336,565,906
37.875,565,907
37.916666666666664,564,909
37.958333333333336,564,911
38.0,563,913
38.041666666666664,563,915
38.083333333333336,564,916
38.125,566,916
38.166666666666664,567,916
38.208333333333336,567,916
38.25,567,916
38.291666666666664,567,916
38.333333333333336,568,916
38.375,568,916
38.416666666666664,568,916
38.458333333333336,568,916
38.5,568,917
38.541666666666664,568,917
38.583333333333336,567,917
38.625,566,918
38.666666666666664,566,918
38.708333333333336,564,918
38.75,563,919
38.791666666666664,561,919
38.833333333333336,560,920
38.875,559,921
38.916666666666664,560,922
38.958333333333336,560,923
39.0,560,923
39.041666666666664,559,924
39.083333333333336,559,925
39.125,559,925
39.166666666666664,558,926
39.208333333333336,558,926
39.25,558,926
39.291666666666664,558,926
39.333333333333336,557,927
39.375,557,927
39.416666666666664,557,927
39.458333333333336,557,928
39.5,557,928
39.541666666666664,558,929
39.583333333333336,558,929
39.625,558,930
39.666666666666664,558,930
39.708333333333336,558,931
39.75,558,931
39.791666666666664,557,932
39.833333333333336,557,933
39.875,556,933
39.916666666666664,556,935
39.958333333333336,556,936
40.0,556,937
40.041666666666664,556,938
40.083333333333336,556,939
40.125,556,941
40.166666666666664,556,943
40.208333333333336,555,945
40.25,553,946
40.291666666666664,551,947
40.333333333333336,550,949
40.375,549,950
40.416666666666664,549,951
40.458333333333336,550,950
40.5,550,950
40.541666666666664,550,951
40.583333333333336,550,951
40.625,551,951
40.666666666666664,551,951
40.708333333333336,552,951
40.75,553,952
40.791666666666664,553,952
40.833333333333336,554,953
40.875,554,953
40.916666666666664,554,954
40.958333333333336,555,954
41.0,555,954
41.041666666666664,555,955
41.083333333333336,555,955
41.125,556,955
41.166666666666664,556,956
41.208333333333336,556,956
41.25,557,957
41.291666666666664,557,957
41.333333333333336,557,958
41.375,557,959
41.416666666666664,556,960
41.458333333333336,556,961
41.5,555,963
41.541666666666664,554,963
41.583333333333336,553,964
41.625,552,965
41.666666666666664,551,966
41.708333333333336,550,967
41.75,549,969
41.791666666666664,547,971
41.833333333333336,547,972
41.875,546,973
41.916666666666664,545,974
41.958333333333336,544,974
42.0,543,975
42.041666666666664,543,975
42.083333333333336,543,975
42.125,543,975
42.166666666666664,543,975
42.208333333333336,543,975
42.25,542,975
42.291666666666664,542,975
42.333333333333336,543,975
42.375,543,975
42.416666666666664,544,976
42.458333333333336,544,976
42.5,543,977
42.541666666666664,543,978
42.583333333333336,542,979
42.625,542,981
42.666666666666664,542,983
42.708333333333336,543,984
42.75,543,985
42.791666666666664,544,986
42.833333333333336,544,987
42.875,544,988
42.916666666666664,544,989
42.958333333333336,545,990
43.0,545,991
43.041666666666664,546,993
43.083333333333336,547,996
43.125,546,998
43.166666666666664,546,999
43.208333333333336,546,999
43.25,546,999
43.291666666666664,546,999
43.333333333333336,546,999
43.375,546,999
