t,i,j
363.0,551,1055
363.0416666666667,551,1055
363.0833333333333,551,1055
363.125,551,1055
363.1666666666667,551,1055
363.2083333333333,550,1055
363.25,550,1055
363.2916666666667,550,1055
363.3333333333333,550,1054
363.375,550,1054
363.4166666666667,549,1054
363.4583333333333,548,1054
363.5,547,1053
363.5416666666667,547,1053
363.5833333333333,547,1053
363.625,547,1053
363.6666666666667,546,1053
363.7083333333333,546,1053
363.75,545,1052
363.7916666666667,545,1052
363.8333333333333,544,1053
363.875,544,1052
363.9166666666667,544,1052
363.9583333333333,544,1052
364.0,544,1052
364.0416666666667,545,1053
364.0833333333333,545,1053
364.125,546,1053
364.1666666666667,547,1053
364.2083333333333,548,1053
364.25,550,1052
364.2916666666667,551,1052
364.3333333333333,553,1050
364.375,555,1049
364.4166666666667,557,1047
364.4583333333333,561,1046
364.5,562,1047
364.5416666666667,564,1047
364.5833333333333,566,1046
364.625,568,1045
364.6666666666667,570,1043
364.7083333333333,572,1041
364.75,573,1041
364.7916666666667,575,1042
364.8333333333333,578,1043
364.875,579,1045
364.9166666666667,581,1047
364.9583333333333,582,1048
365.0,583,1050
365.0416666666667,585,1051
365.0833333333333,588,1052
365.125,591,1053
365.1666666666667,595,1053
365.2083333333333,598,1054
365.25,599,1054
365.2916666666667,602,1054
365.3333333333333,603,1055
365.375,604,1056
365.4166666666667,603,1054
365.4583333333333,605,1050
365.5,606,1048
365.5416666666667,608,1047
365.5833333333333,609,1046
365.625,612,1045
365.6666666666667,614,1043
365.7083333333333,615,1042
365.75,617,1040
365.7916666666667,619,1037
365.8333333333333,621,1033
365.875,622,1031
365.9166666666667,623,1031
365.9583333333333,625,1032
366.0,627,1033
366.0416666666667,630,1034
366.0833333333333,631,1035
366.125,632,1035
366.1666666666667,633,1034
366.2083333333333,634,1031
366.25,634,1028
366.2916666666667,634,1024
366.3333333333333,634,1022
366.375,635,1020
366.4166666666667,637,1020
366.4583333333333,641,1020
366.5,644,1019
366.5416666666667,647,1018
366.5833333333333,650,1017
366.625,653,1016
366.6666666666667,656,1016
366.7083333333333,659,1014
366.75,659,1013
366.7916666666667,658,1012
366.8333333333333,659,1010
366.875,658,1007
366.9166666666667,657,1004
366.9583333333333,657,1002
367.0,657,1000
367.0416666666667,657,999
367.0833333333333,658,997
367.125,659,996
367.1666666666667,662,994
367.2083333333333,665,994
367.25,667,995
367.2916666666667,668,995
367.3333333333333,670,994
367.375,671,992
367.4166666666667,672,990
367.4583333333333,673,983
367.5,673,980
367.5416666666667,674,977
367.5833333333333,674,974
367.625,673,972
367.6666666666667,674,970
367.7083333333333,674,969
