t,i,j
139.0,501,819
139.04166666666666,501,819
139.08333333333334,501,819
139.125,501,819
139.16666666666666,501,819
139.20833333333334,501,819
139.25,501,819
139.29166666666666,501,818
139.33333333333334,501,818
139.375,502,817
139.41666666666666,502,817
139.45833333333334,503,816
139.5,503,815
139.54166666666666,504,814
139.58333333333334,504,814
139.625,504,814
139.66666666666666,504,813
139.70833333333334,504,813
139.75,505,812
139.79166666666666,505,812
139.83333333333334,506,811
139.875,506,810
139.91666666666666,507,809
139.95833333333334,508,809
140.0,508,809
140.04166666666666,509,808
140.08333333333334,509,808
140.125,509,808
140.16666666666666,509,808
140.20833333333334,509,808
140.25,510,808
140.29166666666666,511,808
140.33333333333334,512,807
140.375,513,806
140.41666666666666,514,806
140.45833333333334,514,807
140.5,517,807
140.54166666666666,517,807
140.58333333333334,517,807
140.625,517,807
140.66666666666666,518,807
140.70833333333334,518,806
140.75,519,806
140.79166666666666,519,805
140.83333333333334,519,805
140.875,520,804
140.91666666666666,520,804
140.95833333333334,520,804
141.0,521,803
141.04166666666666,523,802
141.08333333333334,523,802
141.125,525,801
141.16666666666666,525,801
141.20833333333334,525,800
141.25,526,799
141.29166666666666,526,799
141.33333333333334,527,798
141.375,528,797
141.41666666666666,529,796
141.45833333333334,530,795
141.5,532,793
141.54166666666666,532,792
141.58333333333334,532,792
141.625,534,791
141.66666666666666,535,791
141.70833333333334,538,790
141.75,541,790
141.79166666666666,545,790
141.83333333333334,548,789
141.875,551,789
141.91666666666666,553,788
141.95833333333334,554,788
142.0,556,787
142.04166666666666,556,787
142.08333333333334,557,786
142.125,557,786
142.16666666666666,557,786
142.20833333333334,558,785
142.25,560,785
142.29166666666666,561,784
142.33333333333334,562,783
142.375,562,783
142.41666666666666,562,783
142.45833333333334,562,783
142.5,563,782
142.54166666666666,563,782
142.58333333333334,563,782
142.625,571,769
142.66666666666666,571,769
142.70833333333334,571,769
142.75,571,769
142.79166666666666,571,769
142.83333333333334,571,769
142.875,571,769
142.91666666666666,571,768
142.95833333333334,570,769
143.0,570,769
143.04166666666666,569,769
143.08333333333334,568,769
143.125,567,769
143.16666666666666,566,769
143.20833333333334,565,769
143.25,563,769
143.29166666666666,562,769
143.33333333333334,561,769
143.375,560,771
143.41666666666666,560,773
143.45833333333334,560,775
143.5,560,776
143.54166666666666,560,777
143.58333333333334,559,777
143.625,558,776
143.66666666666666,557,775
143.70833333333334,556,775
143.75,555,774
143.79166666666666,554,774
143.83333333333334,554,774
143.875,553,774
143.91666666666666,552,774
143.95833333333334,551,774
144.0,550,774
144.04166666666666,547,777
144.08333333333334,546,778
144.125,545,778
144.16666666666666,543,779
144.20833333333334,542,779
144.25,541,780
144.29166666666666,540,781
144.33333333333334,538,781
144.375,537,782
144.41666666666666,535,782
144.45833333333334,535,782
144.5,534,782
144.54166666666666,534,783
144.58333333333334,533,783
144.625,533,784
144.66666666666666,533,784
144.70833333333334,532,785
144.75,531,786
144.79166666666666,529,787
144.83333333333334,527,787
144.875,525,788
144.91666666666666,523,788
144.95833333333334,521,788
145.0,520,788
145.04166666666666,516,788
145.08333333333334,514,788
145.125,513,788
145.16666666666666,513,788
145.20833333333334,512,788
145.25,512,788
145.29166666666666,511,788
145.33333333333334,511,788
145.375,510,788
145.41666666666666,510,788
145.45833333333334,509,788
145.5,508,788
145.54166666666666,507,788
145.58333333333334,506,787
145.625,504,787
145.66666666666666,503,787
145.70833333333334,503,787
145.75,502,787
145.79166666666666,502,787
145.83333333333334,501,788
145.875,501,789
145.91666666666666,500,789
145.95833333333334,498,790
146.0,495,791
146.04166666666666,491,791
146.08333333333334,490,792
146.125,489,792
146.16666666666666,489,792
146.20833333333334,489,792
146.25,488,792
146.29166666666666,488,792
146.33333333333334,488,792
146.375,487,792
146.41666666666666,487,792
146.45833333333334,486,792
146.5,485,793
146.54166666666666,484,793
146.58333333333334,483,793
146.625,481,793
146.66666666666666,480,793
146.70833333333334,478,792
146.75,476,792
146.79166666666666,474,792
146.83333333333334,473,792
146.875,471,792
146.91666666666666,470,792
146.95833333333334,469,792
147.0,467,792
147.04166666666666,465,792
147.08333333333334,464,792
147.125,463,792
147.16666666666666,463,793
147.20833333333334,463,793
147.25,463,793
147.29166666666666,463,793
147.33333333333334,463,793
147.375,462,793
147.41666666666666,462,793
147.45833333333334,462,794
147.5,462,794
147.54166666666666,461,795
147.58333333333334,460,795
147.625,459,795
147.66666666666666,458,796
147.70833333333334,458,796
147.75,457,796
147.79166666666666,457,797
147.83333333333334,456,797
147.875,455,797
147.91666666666666,454,798
147.95833333333334,453,798
148.0,451,799
148.04166666666666,449,799
148.08333333333334,449,799
148.125,448,799
148.16666666666666,447,800
148.20833333333334,447,801
148.25,446,802
148.29166666666666,446,803
148.33333333333334,445,805
148.375,445,806
148.41666666666666,446,807
148.45833333333334,445,808
148.5,444,809
148.54166666666666,443,810
148.58333333333334,442,810
148.625,441,811
148.66666666666666,440,811
148.70833333333334,439,812
148.75,437,812
148.79166666666666,435,813
148.83333333333334,432,814
148.875,429,814
148.91666666666666,428,815
148.95833333333334,427,815
149.0,427,815
149.04166666666666,429,815
149.08333333333334,428,815
149.125,428,815
149.16666666666666,427,815
149.20833333333334,426,815
149.25,424,815
149.29166666666666,423,816
149.33333333333334,422,816
149.375,422,816
149.41666666666666,421,817
149.45833333333334,421,818
149.5,421,819
149.54166666666666,420,820
149.58333333333334,420,820
149.625,419,820
149.66666666666666,419,820
149.70833333333334,417,821
149.75,416,821
149.79166666666666,414,821
149.83333333333334,413,821
149.875,412,820
149.91666666666666,411,819
149.95833333333334,411,818
150.0,411,819
150.04166666666666,410,819
150.08333333333334,410,820
150.125,409,821
150.16666666666666,409,821
150.20833333333334,409,822
150.25,409,822
150.29166666666666,409,823
150.33333333333334,409,824
150.375,408,826
150.41666666666666,407,828
150.45833333333334,406,830
150.5,406,832
150.54166666666666,405,835
150.58333333333334,405,836
150.625,405,836
150.66666666666666,405,836
150.70833333333334,404,836
150.75,404,836
150.79166666666666,404,835
150.83333333333334,404,835
150.875,404,835
150.91666666666666,403,835
150.95833333333334,403,836
151.0,402,836
151.04166666666666,401,837
151.08333333333334,401,837
151.125,400,838
