t,i,j
220.0,507,955
220.04166666666666,507,959
220.08333333333334,507,959
220.125,507,959
220.16666666666666,507,959
220.20833333333334,507,959
220.25,507,959
220.29166666666666,507,959
220.33333333333334,507,959
220.375,506,960
220.41666666666666,506,960
220.45833333333334,506,960
220.5,505,960
220.54166666666666,505,960
220.58333333333334,505,960
220.625,505,960
220.66666666666666,505,959
220.70833333333334,505,959
220.75,505,959
220.79166666666666,505,959
220.83333333333334,506,959
220.875,506,958
220.91666666666666,507,958
220.95833333333334,507,958
221.0,508,957
221.04166666666666,509,957
221.08333333333334,510,957
221.125,511,956
221.16666666666666,511,955
221.20833333333334,512,954
221.25,512,954
221.29166666666666,512,953
221.33333333333334,513,953
221.375,514,952
221.41666666666666,515,951
221.45833333333334,517,949
221.5,519,949
221.54166666666666,521,950
221.58333333333334,524,951
221.625,526,952
221.66666666666666,528,953
221.70833333333334,529,953
221.75,529,954
221.79166666666666,529,954
221.83333333333334,529,954
221.875,529,954
221.91666666666666,530,955
221.95833333333334,532,956
222.0,534,958
222.04166666666666,535,959
222.08333333333334,536,960
222.125,537,959
222.16666666666666,538,959
222.20833333333334,540,959
222.25,541,959
222.29166666666666,541,959
222.33333333333334,543,961
222.375,544,963
222.41666666666666,544,964
222.45833333333334,545,964
222.5,546,964
222.54166666666666,548,965
222.58333333333334,547,962
222.625,547,960
222.66666666666666,549,963
222.70833333333334,550,964
222.75,551,963
222.79166666666666,552,963
222.83333333333334,553,963
222.875,554,963
222.91666666666666,554,964
222.95833333333334,557,964
223.0,558,963
223.04166666666666,558,963
223.08333333333334,561,963
223.125,563,963
223.16666666666666,567,963
223.20833333333334,569,963
223.25,569,964
223.29166666666666,569,964
223.33333333333334,570,964
223.375,571,963
223.41666666666666,572,966
223.45833333333334,572,967
223.5,573,966
223.54166666666666,575,966
223.58333333333334,576,965
223.625,577,964
223.66666666666666,578,964
223.70833333333334,578,964
223.75,579,965
223.79166666666666,580,965
223.83333333333334,582,964
223.875,583,963
223.91666666666666,587,962
223.95833333333334,589,962
224.0,592,963
224.04166666666666,592,963
224.08333333333334,592,963
224.125,593,964
224.16666666666666,593,964
224.20833333333334,594,964
224.25,595,964
224.29166666666666,596,964
224.33333333333334,597,964
224.375,597,965
224.41666666666666,598,965
224.45833333333334,599,966
224.5,600,966
224.54166666666666,602,967
224.58333333333334,604,967
224.625,606,967
224.66666666666666,608,967
224.70833333333334,608,967
224.75,608,968
224.79166666666666,609,968
224.83333333333334,609,969
224.875,611,971
224.91666666666666,611,971
224.95833333333334,612,971
225.0,612,971
225.04166666666666,613,971
225.08333333333334,614,971
225.125,616,971
225.16666666666666,619,971
225.20833333333334,620,971
225.25,621,971
225.29166666666666,621,972
225.33333333333334,621,972
225.375,622,973
225.41666666666666,623,974
225.45833333333334,624,975
225.5,625,976
225.54166666666666,627,976
225.58333333333334,630,976
225.625,633,977
225.66666666666666,636,979
225.70833333333334,639,981
225.75,640,982
225.79166666666666,640,982
225.83333333333334,640,982
225.875,640,982
225.91666666666666,640,982
225.95833333333334,641,982
226.0,641,982
226.04166666666666,642,982
226.08333333333334,643,982
226.125,644,982
226.16666666666666,645,982
226.20833333333334,645,982
226.25,646,982
226.29166666666666,647,983
226.33333333333334,648,984
226.375,649,985
226.41666666666666,650,986
226.45833333333334,651,985
226.5,652,984
226.54166666666666,654,983
226.58333333333334,654,982
226.625,655,982
226.66666666666666,655,982
226.70833333333334,656,982
226.75,656,982
226.79166666666666,657,983
226.83333333333334,658,983
226.875,660,983
226.91666666666666,661,983
226.95833333333334,662,983
227.0,662,983
227.04166666666666,664,984
227.08333333333334,665,984
227.125,667,985
227.16666666666666,668,986
227.20833333333334,669,986
227.25,670,986
227.29166666666666,671,986
227.33333333333334,672,986
227.375,673,987
227.41666666666666,673,987
227.45833333333334,677,990
227.5,679,991
227.54166666666666,680,991
227.58333333333334,680,991
227.625,682,990
227.66666666666666,683,990
227.70833333333334,684,990
227.75,685,990
227.79166666666666,685,990
227.83333333333334,685,991
227.875,685,992
227.91666666666666,685,991
227.95833333333334,685,991
228.0,686,991
228.04166666666666,686,991
228.08333333333334,686,990
228.125,688,989
228.16666666666666,690,989
228.20833333333334,690,989
228.25,691,989
228.29166666666666,693,989
228.33333333333334,694,989
228.375,696,990
228.41666666666666,699,991
228.45833333333334,704,991
228.5,708,990
228.54166666666666,710,990
228.58333333333334,712,989
228.625,713,989
228.66666666666666,713,989
228.70833333333334,713,989
228.75,713,989
228.79166666666666,713,990
228.83333333333334,713,990
228.875,715,991
228.91666666666666,716,992
228.95833333333334,718,994
229.0,718,994
229.04166666666666,719,993
229.08333333333334,720,992
229.125,721,991
229.16666666666666,722,990
229.20833333333334,723,989
229.25,723,989
229.29166666666666,724,990
229.33333333333334,726,990
229.375,728,991
229.41666666666666,729,992
229.45833333333334,730,994
229.5,732,994
229.54166666666666,734,993
229.58333333333334,736,992
229.625,738,991
229.66666666666666,738,990
229.70833333333334,739,989
229.75,740,989
229.79166666666666,742,988
229.83333333333334,745,987
229.875,747,986
229.91666666666666,747,985
229.95833333333334,747,985
230.0,746,986
230.04166666666666,747,985
230.08333333333334,747,984
230.125,747,982
230.16666666666666,747,980
230.20833333333334,747,978
230.25,748,978
230.29166666666666,748,979
230.33333333333334,749,980
230.375,750,980
230.41666666666666,751,981
230.45833333333334,751,982
230.5,752,981
230.54166666666666,753,980
230.58333333333334,753,979
230.625,753,978
230.66666666666666,754,977
230.70833333333334,754,977
230.75,754,977
230.79166666666666,754,977
230.83333333333334,754,977
230.875,754,978
230.91666666666666,754,978
230.95833333333334,755,978
231.0,755,978
231.04166666666666,755,978
231.08333333333334,755,979
231.125,755,979
231.16666666666666,755,979
231.20833333333334,755,979
231.25,755,979
231.29166666666666,755,980
231.33333333333334,755,980
231.375,755,980
231.41666666666666,755,981
231.45833333333334,753,982
231.5,753,982
231.54166666666666,752,982
231.58333333333334,752,981
231.625,751,981
231.66666666666666,750,980
231.70833333333334,748,979
231.75,747,978
231.79166666666666,747,978
231.83333333333334,747,978
231.875,747,978
231.91666666666666,747,978
231.95833333333334,747,979
232.0,747,979
232.04166666666666,747,979
232.08333333333334,747,979
232.125,747,979
232.16666666666666,746,978
232.20833333333334,745,977
232.25,744,977
232.29166666666666,743,977
232.33333333333334,742,976
232.375,741,976
232.41666666666666,741,976
232.45833333333334,741,976
232.5,741,976
232.54166666666666,741,976
232.58333333333334,741,976
232.625,740,975
232.66666666666666,739,974
232.70833333333334,737,973
232.75,736,972
232.79166666666666,735,971
232.83333333333334,735,969
232.875,735,969
232.91666666666666,736,969
232.95833333333334,735,969
233.0,735,968
233.04166666666666,734,967
233.08333333333334,734,967
233.125,733,967
233.16666666666666,732,966
233.20833333333334,730,965
233.25,730,964
233.29166666666666,729,962
233.33333333333334,728,959
233.375,728,958
233.41666666666666,727,957
233.45833333333334,724,955
233.5,722,954
233.54166666666666,719,954
233.58333333333334,717,954
233.625,714,955
233.66666666666666,712,954
233.70833333333334,710,954
233.75,710,954
233.79166666666666,710,954
233.83333333333334,708,954
233.875,707,954
233.91666666666666,706,954
233.95833333333334,706,954
234.0,705,953
234.04166666666666,705,953
234.08333333333334,704,952
234.125,703,951
234.16666666666666,701,951
234.20833333333334,698,950
234.25,697,952
234.29166666666666,694,953
234.33333333333334,691,954
234.375,689,954
234.41666666666666,688,955
234.45833333333334,688,954
234.5,688,954
234.54166666666666,688,954
234.58333333333334,687,954
234.625,688,955
234.66666666666666,686,954
234.70833333333334,685,955
234.75,682,956
234.79166666666666,679,957
234.83333333333334,676,957
234.875,673,957
234.91666666666666,671,958
234.95833333333334,671,958
235.0,671,958
235.04166666666666,671,958
235.08333333333334,671,958
235.125,670,958
235.16666666666666,670,958
235.20833333333334,670,958
235.25,669,958
235.29166666666666,669,958
235.33333333333334,668,957
235.375,668,957
235.41666666666666,668,956
235.45833333333334,667,954
235.5,667,953
235.54166666666666,666,953
235.58333333333334,665,952
235.625,664,951
235.66666666666666,663,950
235.70833333333334,663,950
235.75,662,950
235.79166666666666,662,950
235.83333333333334,662,950
235.875,662,950
235.91666666666666,662,950
235.95833333333334,660,949
236.0,660,948
236.04166666666666,659,947
236.08333333333334,657,946
236.125,656,945
236.16666666666666,655,944
236.20833333333334,655,944
236.25,654,944
236.29166666666666,653,943
236.33333333333334,653,943
236.375,653,943
236.41666666666666,651,942
236.45833333333334,648,941
236.5,646,941
236.54166666666666,643,941
236.58333333333334,641,941
236.625,639,941
236.66666666666666,638,940
236.70833333333334,637,939
236.75,637,939
236.79166666666666,637,939
236.83333333333334,636,939
236.875,635,938
236.91666666666666,635,938
236.95833333333334,635,937
237.0,635,937
237.04166666666666,634,936
237.08333333333334,634,936
237.125,634,936
237.16666666666666,634,936
237.20833333333334,633,935
237.25,633,933
237.29166666666666,632,930
237.33333333333334,632,927
237.375,633,925
237.41666666666666,633,924
237.45833333333334,633,923
237.5,633,923
237.54166666666666,633,923
237.58333333333334,633,923
237.625,633,922
237.66666666666666,633,922
237.70833333333334,633,922
237.75,633,922
237.79166666666666,633,921
237.83333333333334,633,921
237.875,632,920
237.91666666666666,632,920
237.95833333333334,632,920
238.0,632,920
238.04166666666666,632,920
238.08333333333334,632,920
238.125,632,920
238.16666666666666,632,920
238.20833333333334,631,919
238.25,631,919
238.29166666666666,630,918
238.33333333333334,630,917
238.375,630,916
238.41666666666666,629,914
238.45833333333334,630,913
238.5,630,913
238.54166666666666,630,912
238.58333333333334,630,912
238.625,629,911
238.66666666666666,629,911
238.70833333333334,629,911
238.75,629,911
238.79166666666666,628,911
238.83333333333334,627,910
238.875,626,909
238.91666666666666,626,909
238.95833333333334,626,909
239.0,626,909
239.04166666666666,625,909
239.08333333333334,624,909
239.125,622,908
239.16666666666666,621,906
239.20833333333334,620,905
239.25,619,903
239.29166666666666,619,903
239.33333333333334,619,903
239.375,619,902
239.41666666666666,618,902
239.45833333333334,618,902
239.5,618,902
239.54166666666666,618,901
239.58333333333334,618,901
239.625,617,901
239.66666666666666,616,901
239.70833333333334,614,900
239.75,614,900
