t,i,j
91.0,470,807
91.04166666666667,473,814
91.08333333333333,473,815
91.125,473,815
91.16666666666667,473,815
91.20833333333333,473,815
91.25,472,815
91.29166666666667,472,815
91.33333333333333,472,815
91.375,472,815
91.41666666666667,472,815
91.45833333333333,472,815
91.5,472,815
91.54166666666667,472,815
91.58333333333333,471,815
91.625,471,815
91.66666666666667,471,815
91.70833333333333,471,815
91.75,470,815
91.79166666666667,471,815
91.83333333333333,471,815
91.875,471,815
91.91666666666667,471,815
91.95833333333333,471,814
92.0,472,814
92.04166666666667,473,813
92.08333333333333,474,812
92.125,475,811
92.16666666666667,476,809
92.20833333333333,477,807
92.25,479,806
92.29166666666667,480,804
92.33333333333333,482,801
92.375,484,798
92.41666666666667,488,795
92.45833333333333,488,793
92.5,488,790
92.54166666666667,489,788
92.58333333333333,491,786
92.625,493,784
92.66666666666667,494,783
92.70833333333333,496,782
92.75,498,782
92.79166666666667,499,781
92.83333333333333,500,780
92.875,503,779
92.91666666666667,508,778
92.95833333333333,513,778
93.0,517,777
93.04166666666667,520,776
93.08333333333333,522,775
93.125,522,774
93.16666666666667,523,774
93.20833333333333,524,775
93.25,525,775
93.29166666666667,525,773
93.33333333333333,525,769
93.375,517,759
93.41666666666667,516,754
93.45833333333333,518,740
93.5,524,750
93.54166666666667,520,756
93.58333333333333,519,757
93.625,517,758
93.66666666666667,515,760
93.70833333333333,514,760
93.75,513,760
93.79166666666667,512,761
93.83333333333333,512,763
93.875,512,765
93.91666666666667,511,766
93.95833333333333,509,768
94.0,507,768
94.04166666666667,504,769
94.08333333333333,500,770
94.125,499,771
94.16666666666667,498,773
94.20833333333333,498,775
94.25,498,778
94.29166666666667,497,781
94.33333333333333,496,784
94.375,494,785
94.41666666666667,493,786
94.45833333333333,493,788
94.5,494,790
94.54166666666667,497,795
94.58333333333333,498,797
94.625,498,799
94.66666666666667,498,800
94.70833333333333,497,799
94.75,496,799
94.79166666666667,496,800
94.83333333333333,496,801
94.875,496,802
94.91666666666667,495,803
94.95833333333333,493,805
95.0,492,806
95.04166666666667,490,806
95.08333333333333,489,806
95.125,490,807
95.16666666666667,491,809
95.20833333333333,491,812
95.25,492,815
95.29166666666667,494,817
95.33333333333333,495,819
95.375,498,821
95.41666666666667,500,823
95.45833333333333,502,824
95.5,503,824
95.54166666666667,503,827
95.58333333333333,503,828
95.625,503,829
95.66666666666667,505,831
95.70833333333333,506,833
95.75,507,835
95.79166666666667,507,835
95.83333333333333,507,834
95.875,507,835
95.91666666666667,507,835
95.95833333333333,506,835
96.0,506,835
96.04166666666667,506,835
96.08333333333333,507,836
96.125,507,836
96.16666666666667,508,837
96.20833333333333,510,837
96.25,512,840
96.29166666666667,515,842
96.33333333333333,518,843
96.375,520,844
96.41666666666667,521,845
