t,i,j
553.0,507,955
553.0416666666666,510,962
553.0833333333334,511,962
553.125,513,963
553.1666666666666,513,963
553.2083333333334,514,964
553.25,516,966
553.2916666666666,517,966
553.3333333333334,519,968
553.375,520,968
553.4166666666666,521,969
553.4583333333334,521,969
553.5,522,970
553.5416666666666,522,972
553.5833333333334,522,973
553.625,524,976
553.6666666666666,525,978
553.7083333333334,526,980
553.75,527,981
553.7916666666666,528,982
553.8333333333334,528,982
553.875,528,983
553.9166666666666,528,984
553.9583333333334,528,986
554.0,529,987
554.0416666666666,529,989
554.0833333333334,530,991
554.125,531,991
554.1666666666666,531,991
554.2083333333334,532,992
554.25,532,992
554.2916666666666,532,992
554.3333333333334,533,993
554.375,534,994
554.4166666666666,536,995
554.4583333333334,537,995
554.5,538,995
554.5416666666666,539,996
554.5833333333334,540,996
554.625,566,1005
554.6666666666666,571,996
554.7083333333334,571,995
554.75,572,995
554.7916666666666,573,995
554.8333333333334,573,995
554.875,573,995
554.9166666666666,574,995
554.9583333333334,574,995
555.0,574,995
555.0416666666666,575,996
555.0833333333334,575,996
555.125,575,996
555.1666666666666,574,996
555.2083333333334,574,996
555.25,573,995
555.2916666666666,573,995
555.3333333333334,572,995
555.375,571,995
555.4166666666666,570,994
555.4583333333334,569,994
555.5,567,993
555.5416666666666,567,991
555.5833333333334,566,990
555.625,566,989
555.6666666666666,566,989
555.7083333333334,566,988
555.75,566,988
555.7916666666666,565,986
555.8333333333334,564,983
555.875,564,980
555.9166666666666,564,978
555.9583333333334,563,973
556.0,563,969
556.0416666666666,564,965
556.0833333333334,565,961
556.125,565,957
556.1666666666666,565,958
556.2083333333334,565,960
556.25,565,961
556.2916666666666,565,963
556.3333333333334,565,964
556.375,565,965
556.4166666666666,565,965
556.4583333333334,565,965
556.5,565,965
556.5416666666666,565,965
556.5833333333334,565,965
556.625,565,964
556.6666666666666,565,964
556.7083333333334,564,964
556.75,564,964
556.7916666666666,564,964
556.8333333333334,564,964
556.875,563,964
556.9166666666666,562,962
556.9583333333334,560,960
557.0,559,959
557.0416666666666,558,959
557.0833333333334,557,958
557.125,556,958
557.1666666666666,553,957
557.2083333333334,552,956
557.25,549,957
557.2916666666666,545,957
557.3333333333334,539,957
557.375,536,957
557.4166666666666,535,956
557.4583333333334,534,955
557.5,532,954
557.5416666666666,530,951
557.5833333333334,528,950
557.625,527,949
557.6666666666666,525,946
557.7083333333334,523,944
557.75,520,942
557.7916666666666,518,939
557.8333333333334,517,939
557.875,517,939
557.9166666666666,516,939
557.9583333333334,515,940
558.0,514,940
558.0416666666666,514,940
558.0833333333334,513,940
558.125,514,940
558.1666666666666,514,940
558.2083333333334,514,940
558.25,514,940
558.2916666666666,514,940
558.3333333333334,514,939
558.375,514,938
558.4166666666666,513,937
558.4583333333334,512,937
558.5,511,937
558.5416666666666,509,936
558.5833333333334,508,936
558.625,507,936
558.6666666666666,506,934
558.7083333333334,504,932
558.75,503,929
558.7916666666666,501,926
558.8333333333334,500,925
558.875,499,925
558.9166666666666,497,925
558.9583333333334,497,923
559.0,497,923
559.0416666666666,496,923
559.0833333333334,496,923
559.125,494,922
559.1666666666666,492,921
559.2083333333334,491,921
559.25,489,918
559.2916666666666,488,918
559.3333333333334,487,917
559.375,486,916
559.4166666666666,486,917
559.4583333333334,485,916
559.5,484,916
559.5416666666666,482,915
559.5833333333334,480,914
559.625,479,914
559.6666666666666,476,913
559.7083333333334,475,912
559.75,472,910
559.7916666666666,470,908
559.8333333333334,468,905
559.875,466,903
559.9166666666666,464,902
559.9583333333334,458,899
560.0,457,899
560.0416666666666,457,898
560.0833333333334,457,898
560.125,457,898
560.1666666666666,456,898
560.2083333333334,455,898
560.25,455,899
560.2916666666666,454,898
560.3333333333334,453,897
560.375,452,896
560.4166666666666,451,894
560.4583333333334,450,892
560.5,449,889
560.5416666666666,448,887
560.5833333333334,447,884
560.625,446,880
560.6666666666666,445,877
560.7083333333334,444,877
560.75,444,877
560.7916666666666,444,876
560.8333333333334,442,875
560.875,441,875
560.9166666666666,440,874
560.9583333333334,437,874
561.0,437,875
561.0416666666666,436,875
561.0833333333334,436,875
561.125,435,874
561.1666666666666,435,873
561.2083333333334,434,871
561.25,434,871
561.2916666666666,433,870
561.3333333333334,431,868
561.375,430,868
561.4166666666666,429,866
561.4583333333334,428,865
561.5,427,864
561.5416666666666,426,862
561.5833333333334,425,860
561.625,425,858
561.6666666666666,425,856
561.7083333333334,425,855
561.75,425,854
561.7916666666666,425,853
561.8333333333334,425,853
561.875,425,853
