t,i,j
196.0,540,890
196.04166666666666,530,893
196.08333333333334,526,893
196.125,526,894
196.16666666666666,525,894
196.20833333333334,524,895
196.25,523,896
196.29166666666666,523,896
196.33333333333334,524,895
196.375,524,895
196.41666666666666,524,896
196.45833333333334,525,896
196.5,526,896
196.54166666666666,529,896
196.58333333333334,533,895
196.625,537,893
196.66666666666666,541,893
196.70833333333334,542,892
196.75,543,893
196.79166666666666,543,893
196.83333333333334,547,892
196.875,549,891
196.91666666666666,552,889
196.95833333333334,557,886
197.0,561,884
197.04166666666666,565,883
197.08333333333334,570,882
197.125,574,882
197.16666666666666,575,881
197.20833333333334,575,881
197.25,575,881
197.29166666666666,577,880
197.33333333333334,583,877
197.375,588,874
197.41666666666666,590,871
197.45833333333334,591,868
197.5,592,866
197.54166666666666,596,864
197.58333333333334,599,862
197.625,601,859
197.66666666666666,603,857
197.70833333333334,606,855
197.75,608,853
197.79166666666666,610,853
197.83333333333334,615,852
197.875,616,851
197.91666666666666,616,849
197.95833333333334,617,847
198.0,616,847
198.04166666666666,617,847
198.08333333333334,619,846
198.125,620,845
198.16666666666666,623,844
198.20833333333334,625,843
198.25,631,840
198.29166666666666,625,839
198.33333333333334,629,839
198.375,626,841
198.41666666666666,636,840
198.45833333333334,639,840
198.5,643,839
198.54166666666666,647,839
198.58333333333334,650,838
198.625,656,836
198.66666666666666,659,834
198.70833333333334,659,830
198.75,658,828
198.79166666666666,658,828
198.83333333333334,660,830
198.875,661,830
198.91666666666666,663,828
198.95833333333334,664,825
199.0,664,822
199.04166666666666,666,819
199.08333333333334,671,815
199.125,674,812
199.16666666666666,676,812
199.20833333333334,679,812
199.25,684,811
199.29166666666666,689,811
199.33333333333334,697,810
199.375,699,811
199.41666666666666,701,812
199.45833333333334,702,812
199.5,703,812
199.54166666666666,705,811
199.58333333333334,708,811
199.625,712,812
199.66666666666666,716,814
199.70833333333334,718,815
199.75,720,815
199.79166666666666,725,814
199.83333333333334,732,813
199.875,736,814
199.91666666666666,739,816
199.95833333333334,743,818
200.0,745,820
200.04166666666666,747,821
200.08333333333334,751,821
200.125,754,820
200.16666666666666,756,820
200.20833333333334,759,820
200.25,763,821
200.29166666666666,766,821
200.33333333333334,771,822
200.375,775,822
200.41666666666666,780,823
200.45833333333334,783,825
200.5,784,825
200.54166666666666,785,825
200.58333333333334,788,825
200.625,790,825
200.66666666666666,791,825
200.70833333333334,791,824
200.75,792,824
200.79166666666666,794,823
200.83333333333334,797,820
200.875,798,819
200.91666666666666,800,818
200.95833333333334,803,816
201.0,804,815
201.04166666666666,806,813
201.08333333333334,808,809
201.125,809,806
201.16666666666666,808,804
201.20833333333334,809,801
201.25,810,797
201.29166666666666,810,795
201.33333333333334,809,795
201.375,810,794
201.41666666666666,811,792
201.45833333333334,811,791
201.5,811,789
201.54166666666666,810,789
201.58333333333334,811,787
201.625,813,784
201.66666666666666,816,780
201.70833333333334,818,776
201.75,818,773
201.79166666666666,817,771
201.83333333333334,816,768
201.875,814,767
201.91666666666666,815,765
201.95833333333334,816,762
202.0,818,759
202.04166666666666,820,757
202.08333333333334,821,756
202.125,822,755
202.16666666666666,824,754
202.20833333333334,826,754
202.25,827,754
202.29166666666666,830,754
202.33333333333334,834,753
202.375,838,752
202.41666666666666,840,752
202.45833333333334,842,751
202.5,842,750
202.54166666666666,844,746
202.58333333333334,846,743
202.625,850,739
202.66666666666666,850,737
202.70833333333334,850,737
202.75,851,738
202.79166666666666,851,738
202.83333333333334,857,735
202.875,861,734
202.91666666666666,865,733
202.95833333333334,870,733
203.0,874,733
203.04166666666666,878,733
203.08333333333334,879,733
203.125,881,733
203.16666666666666,885,732
203.20833333333334,887,732
203.25,888,731
203.29166666666666,889,731
203.33333333333334,893,729
203.375,896,727
203.41666666666666,899,724
203.45833333333334,901,722
203.5,902,721
203.54166666666666,906,719
203.58333333333334,909,717
203.625,911,715
203.66666666666666,915,714
203.70833333333334,918,714
203.75,919,715
203.79166666666666,919,714
203.83333333333334,921,710
203.875,923,708
