t,i,j
195.0,463,715
195.04166666666666,473,725
195.08333333333334,476,726
195.125,476,726
195.16666666666666,476,726
195.20833333333334,476,726
195.25,476,726
195.29166666666666,476,726
195.33333333333334,476,726
195.375,476,726
195.41666666666666,476,725
195.45833333333334,476,725
195.5,476,724
195.54166666666666,476,723
195.58333333333334,476,723
195.625,476,722
195.66666666666666,476,721
195.70833333333334,475,719
195.75,475,718
195.79166666666666,474,717
195.83333333333334,474,717
195.875,474,716
195.91666666666666,474,715
195.95833333333334,474,715
196.0,474,714
196.04166666666666,474,714
196.08333333333334,473,713
196.125,472,712
196.16666666666666,471,711
196.20833333333334,470,710
196.25,470,708
196.29166666666666,469,706
196.33333333333334,469,705
196.375,468,703
196.41666666666666,467,699
196.45833333333334,467,698
196.5,466,697
196.54166666666666,465,696
196.58333333333334,464,696
196.625,463,695
196.66666666666666,461,694
196.70833333333334,460,694
196.75,459,692
196.79166666666666,459,691
196.83333333333334,459,689
196.875,458,686
196.91666666666666,458,685
196.95833333333334,456,683
197.0,454,681
197.04166666666666,452,680
197.08333333333334,451,679
197.125,450,679
197.16666666666666,450,679
197.20833333333334,451,679
197.25,451,677
197.29166666666666,453,676
197.33333333333334,454,675
197.375,454,674
197.41666666666666,452,673
197.45833333333334,450,672
197.5,448,672
197.54166666666666,446,671
197.58333333333334,444,671
197.625,442,671
197.66666666666666,441,671
197.70833333333334,441,671
197.75,442,671
197.79166666666666,443,670
197.83333333333334,444,669
197.875,445,668
197.91666666666666,445,667
197.95833333333334,444,666
198.0,442,665
198.04166666666666,440,664
198.08333333333334,439,663
198.125,439,663
198.16666666666666,440,662
198.20833333333334,440,662
198.25,440,662
198.29166666666666,440,662
198.33333333333334,439,661
198.375,439,660
198.41666666666666,438,659
198.45833333333334,437,659
198.5,439,659
198.54166666666666,436,659
198.58333333333334,433,657
198.625,431,654
198.66666666666666,428,649
198.70833333333334,433,639
198.75,443,629
198.79166666666666,433,639
198.83333333333334,426,642
198.875,426,641
198.91666666666666,426,640
198.95833333333334,426,639
199.0,427,638
199.04166666666666,427,637
199.08333333333334,426,636
199.125,424,634
199.16666666666666,423,632
199.20833333333334,424,630
199.25,417,620
199.29166666666666,419,627
199.33333333333334,419,627
199.375,419,626
199.41666666666666,419,625
199.45833333333334,419,624
199.5,417,621
199.54166666666666,416,621
199.58333333333334,406,611
199.625,398,601
199.66666666666666,398,598
199.70833333333334,399,597
199.75,400,595
199.79166666666666,400,592
199.83333333333334,400,591
199.875,400,589
199.91666666666666,400,587
199.95833333333334,399,585
200.0,398,583
200.04166666666666,398,583
200.08333333333334,397,583
200.125,397,583
200.16666666666666,397,582
200.20833333333334,397,581
200.25,397,579
200.29166666666666,397,577
200.33333333333334,397,576
200.375,398,574
200.41666666666666,397,569
200.45833333333334,395,568
200.5,394,566
200.54166666666666,392,565
200.58333333333334,391,564
200.625,391,563
200.66666666666666,392,563
200.70833333333334,392,562
200.75,393,562
200.79166666666666,393,560
200.83333333333334,393,559
200.875,392,558
200.91666666666666,391,558
200.95833333333334,388,556
201.0,386,554
201.04166666666666,386,553
201.08333333333334,387,553
201.125,387,551
201.16666666666666,387,549
201.20833333333334,387,547
201.25,385,544
201.29166666666666,384,542
201.33333333333334,384,541
201.375,384,541
201.41666666666666,384,543
201.45833333333334,384,542
201.5,384,542
201.54166666666666,384,542
201.58333333333334,384,542
201.625,384,541
201.66666666666666,384,540
201.70833333333334,384,539
201.75,384,537
201.79166666666666,385,534
201.83333333333334,386,531
201.875,387,528
201.91666666666666,388,525
201.95833333333334,388,523
202.0,388,521
202.04166666666666,387,519
202.08333333333334,387,519
202.125,387,518
202.16666666666666,387,517
202.20833333333334,388,517
202.25,388,516
202.29166666666666,388,515
202.33333333333334,389,514
202.375,389,512
202.41666666666666,387,509
202.45833333333334,385,506
202.5,384,505
202.54166666666666,384,505
202.58333333333334,383,505
202.625,384,505
202.66666666666666,385,505
202.70833333333334,386,504
202.75,387,502
202.79166666666666,387,500
202.83333333333334,388,498
202.875,389,496
202.91666666666666,389,494
202.95833333333334,388,491
203.0,388,489
203.04166666666666,388,488
203.08333333333334,387,487
203.125,387,486
203.16666666666666,388,485
203.20833333333334,389,483
203.25,390,480
203.29166666666666,392,478
203.33333333333334,392,475
203.375,393,474
203.41666666666666,394,471
203.45833333333334,394,471
203.5,394,471
203.54166666666666,394,471
203.58333333333334,394,470
203.625,394,469
203.66666666666666,394,468
203.70833333333334,395,468
203.75,396,467
203.79166666666666,397,467
203.83333333333334,398,466
203.875,398,465
203.91666666666666,398,463
203.95833333333334,399,461
204.0,398,459
204.04166666666666,396,456
204.08333333333334,395,454
204.125,395,452
204.16666666666666,394,452
204.20833333333334,394,451
204.25,394,451
204.29166666666666,395,450
204.33333333333334,395,450
204.375,396,448
204.41666666666666,397,446
204.45833333333334,398,444
204.5,400,444
204.54166666666666,400,442
204.58333333333334,400,442
204.625,400,440
204.66666666666666,401,438
204.70833333333334,402,435
204.75,404,433
204.79166666666666,405,432
204.83333333333334,407,431
204.875,409,430
204.91666666666666,410,428
204.95833333333334,410,427
205.0,410,427
205.04166666666666,410,427
205.08333333333334,411,428
205.125,411,427
205.16666666666666,411,426
205.20833333333334,411,426
205.25,411,426
205.29166666666666,412,425
205.33333333333334,412,423
205.375,412,420
205.41666666666666,411,419
205.45833333333334,411,418
205.5,412,416
205.54166666666666,412,415
205.58333333333334,413,413
205.625,413,412
205.66666666666666,413,412
205.70833333333334,413,412
205.75,413,412
205.79166666666666,413,411
205.83333333333334,414,409
205.875,415,408
205.91666666666666,416,406
205.95833333333334,417,405
206.0,419,403
206.04166666666666,420,402
206.08333333333334,422,400
206.125,422,399
206.16666666666666,423,398
206.20833333333334,423,396
206.25,424,394
206.29166666666666,425,391
206.33333333333334,426,390
206.375,429,389
206.41666666666666,432,385
206.45833333333334,432,383
206.5,433,381
206.54166666666666,432,380
206.58333333333334,433,378
206.625,433,377
206.66666666666666,433,376
206.70833333333334,433,375
206.75,433,375
206.79166666666666,434,375
206.83333333333334,435,375
206.875,437,374
206.91666666666666,438,373
206.95833333333334,439,372
207.0,439,370
207.04166666666666,439,368
207.08333333333334,439,366
207.125,440,363
207.16666666666666,442,362
207.20833333333334,442,362
207.25,442,362
207.29166666666666,442,362
207.33333333333334,442,362
207.375,443,361
207.41666666666666,445,361
207.45833333333334,447,360
207.5,449,358
207.54166666666666,452,356
207.58333333333334,453,354
207.625,455,352
207.66666666666666,456,350
207.70833333333334,457,349
207.75,458,348
207.79166666666666,461,346
207.83333333333334,463,345
207.875,465,345
207.91666666666666,467,344
207.95833333333334,468,344
208.0,469,344
208.04166666666666,469,344
208.08333333333334,470,343
208.125,471,342
208.16666666666666,471,340
208.20833333333334,473,338
208.25,474,336
208.29166666666666,475,334
208.33333333333334,475,333
208.375,475,333
208.41666666666666,477,333
208.45833333333334,477,333
208.5,479,332
208.54166666666666,481,331
208.58333333333334,481,330
208.625,483,329
208.66666666666666,483,328
208.70833333333334,485,328
208.75,487,327
208.79166666666666,489,326
208.83333333333334,490,326
208.875,492,326
208.91666666666666,494,326
208.95833333333334,497,325
209.0,498,325
209.04166666666666,500,325
209.08333333333334,506,321
209.125,509,320
209.16666666666666,512,318
209.20833333333334,515,316
209.25,516,316
209.29166666666666,517,315
209.33333333333334,518,315
209.375,519,315
209.41666666666666,521,314
209.45833333333334,521,314
209.5,522,313
209.54166666666666,523,311
209.58333333333334,524,310
209.625,525,309
209.66666666666666,526,309
209.70833333333334,526,309
209.75,527,309
209.79166666666666,531,308
209.83333333333334,534,307
209.875,535,306
209.91666666666666,536,305
209.95833333333334,534,305
210.0,535,303
210.04166666666666,536,301
210.08333333333334,538,298
210.125,539,298
210.16666666666666,539,300
210.20833333333334,540,301
210.25,540,302
210.29166666666666,541,301
210.33333333333334,542,301
210.375,543,300
210.41666666666666,546,297
210.45833333333334,548,296
210.5,550,296
210.54166666666666,551,297
210.58333333333334,551,297
210.625,552,297
210.66666666666666,554,297
210.70833333333334,556,297
210.75,559,297
210.79166666666666,562,296
210.83333333333334,562,295
210.875,563,295
210.91666666666666,566,294
210.95833333333334,569,294
211.0,572,295
211.04166666666666,574,295
211.08333333333334,574,296
211.125,574,296
211.16666666666666,575,296
211.20833333333334,575,295
211.25,576,295
211.29166666666666,577,295
211.33333333333334,578,295
211.375,580,294
211.41666666666666,581,295
211.45833333333334,582,295
211.5,583,295
211.54166666666666,585,295
211.58333333333334,587,294
211.625,589,293
211.66666666666666,593,291
211.70833333333334,596,289
211.75,599,288
211.79166666666666,598,289
211.83333333333334,599,289
211.875,599,289
