light,r,color,mean_resultant_vector,lower,upper
remain,10.343434343434344,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8832272594159156,0.8386280760056708,0.923832697917234
remain,10.575757575757576,"RGB{N0f8}(1.0, 0.478, 0.0)",0.881999601830445,0.8374436219698242,0.9225109053588721
remain,10.808080808080808,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8806874931098598,0.8362036973161691,0.9212708099283812
remain,11.04040404040404,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8794803463418255,0.8350775663706704,0.9201241144165475
remain,11.272727272727273,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8782311405599713,0.8339701272205938,0.9189472557645054
remain,11.505050505050505,"RGB{N0f8}(1.0, 0.478, 0.0)",0.876947281119346,0.8329094209345345,0.9176961904146964
remain,11.737373737373737,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8757183550735463,0.8316232402765882,0.9166249421092849
remain,11.969696969696969,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8744138245376155,0.8303136274189946,0.9152755746056417
remain,12.202020202020202,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8730698692942207,0.8289528204004161,0.9139862232438959
remain,12.434343434343434,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8717918986802422,0.8275241450886858,0.912774612464552
remain,12.666666666666666,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8704830702236337,0.8261174805664527,0.9116115033556288
remain,12.8989898989899,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8691372044690682,0.8245420357745602,0.9105244306389471
remain,13.131313131313131,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8677298209416209,0.8232062228042575,0.909220672964869
remain,13.363636363636363,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8663518037181657,0.8217954640840597,0.9079703697216229
remain,13.595959595959595,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8649133231938042,0.8203916628668332,0.9066350178599186
remain,13.828282828282829,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8634718585884351,0.8186603273500145,0.9054219206638415
remain,14.06060606060606,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8620736086431016,0.8169951940606879,0.9041073564140758
remain,14.292929292929292,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8606608424461435,0.8153879092970863,0.9027167276745295
remain,14.525252525252526,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8592350179465805,0.8137628255416006,0.9014023251187956
remain,14.757575757575758,"RGB{N0f8}(1.0, 0.478, 0.0)",0.857815779322153,0.8123238101158338,0.9001050664845589
remain,14.98989898989899,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8563960592761941,0.8104756035265558,0.8986354791167711
remain,15.222222222222221,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8548308058091056,0.809072693273806,0.8973061415083367
remain,15.454545454545455,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8533351591975502,0.8073851200325509,0.8959352617517626
remain,15.686868686868687,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8518331781666366,0.8055981298951962,0.8945765581132025
remain,15.919191919191919,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8503113166580285,0.8036294957471459,0.8932926754072019
remain,16.151515151515152,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8488597720201534,0.8017099953636251,0.8918862774886276
remain,16.383838383838384,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8473544295109496,0.8000017029862614,0.8904536029909661
remain,16.616161616161616,"RGB{N0f8}(1.0, 0.478, 0.0)",0.845856480057289,0.7979964837910513,0.8892640242159718
remain,16.848484848484848,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8444004026260312,0.795936886944987,0.8879793030389642
remain,17.08080808080808,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8428273059538507,0.7938547749205905,0.8866751248851238
remain,17.31313131313131,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8412667679040302,0.7916166266806828,0.8851920908125833
remain,17.545454545454547,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8396675110363023,0.7897244133698906,0.8838663886950288
remain,17.77777777777778,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8380960287604565,0.7875254404872907,0.8825633353332974
remain,18.01010101010101,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8364348330547635,0.7854327547991952,0.8812923103631709
remain,18.242424242424242,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8347807783744712,0.7832263734524451,0.880118682701907
remain,18.474747474747474,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8331036362610664,0.7808380864628934,0.8786692051955592
remain,18.707070707070706,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8313803120737305,0.7788053775541094,0.8771142927243581
remain,18.939393939393938,"RGB{N0f8}(1.0, 0.478, 0.0)",0.829726472938543,0.7764919901955251,0.8756893265579121
remain,19.171717171717173,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8280134463542602,0.7741073028906071,0.8742810528291164
remain,19.404040404040405,"RGB{N0f8}(1.0, 0.478, 0.0)",0.826243267221002,0.7715525286395067,0.873230248953777
remain,19.636363636363637,"RGB{N0f8}(1.0, 0.478, 0.0)",0.824463748865232,0.7691624580263453,0.8718970228361625
remain,19.86868686868687,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8227490389892069,0.7668313690954618,0.8707448685440679
remain,20.1010101010101,"RGB{N0f8}(1.0, 0.478, 0.0)",0.820965741920162,0.7643221409871153,0.8696531094634036
remain,20.333333333333332,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8191635009822344,0.7616918899107724,0.8685498142233524
remain,20.565656565656564,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8173360925637112,0.7591877026631472,0.8672403186395966
remain,20.7979797979798,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8155151562810938,0.756725627867841,0.8659800674196739
remain,21.03030303030303,"RGB{N0f8}(1.0, 0.478, 0.0)",0.81361020803946,0.7543815701307811,0.8646561832169798
remain,21.262626262626263,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8117930806277676,0.7513723931785349,0.8634393757733008
remain,21.494949494949495,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8099753726485948,0.7486767406263455,0.8621740231690531
remain,21.727272727272727,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8080736526980498,0.7458260274737344,0.8610806443785811
remain,21.95959595959596,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8062915209223577,0.7428359594860631,0.8599415375197136
remain,22.19191919191919,"RGB{N0f8}(1.0, 0.478, 0.0)",0.804398182182973,0.7400734574150754,0.8588360917833827
remain,22.424242424242426,"RGB{N0f8}(1.0, 0.478, 0.0)",0.8024354858410327,0.7374860836370636,0.8576714335499834
remain,22.656565656565657,"RGB{N0f8}(1.0, 0.478, 0.0)",0.800565895257696,0.7344827081585318,0.8565175533621457
remain,22.88888888888889,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7986404030079656,0.7319601175312832,0.8552297173920547
remain,23.12121212121212,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7966862290316561,0.7289806809661167,0.8543105746969205
remain,23.353535353535353,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7947523053971643,0.7258973904036894,0.8529668869896961
remain,23.585858585858585,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7928620004176969,0.7229590494254979,0.8519756025549969
remain,23.818181818181817,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7908861382306981,0.7199119721100965,0.8508307611069377
remain,24.050505050505052,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7889058437686556,0.7161959558910955,0.8495834156494972
remain,24.282828282828284,"RGB{N0f8}(1.0, 0.478, 0.0)",0.786866815095032,0.7128403310966626,0.8481511909331103
remain,24.515151515151516,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7847951196191456,0.7096978866431739,0.847235375762859
remain,24.747474747474747,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7827663091979877,0.7066626701407445,0.8458463533489574
remain,24.97979797979798,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7806108990566427,0.7034350329871706,0.8445736991735042
remain,25.21212121212121,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7784510476863806,0.699635350030758,0.8434333077615381
remain,25.444444444444443,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7763364425100612,0.6963779929101797,0.8422007400108987
remain,25.67676767676768,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7741758796680382,0.6929070001424276,0.8408795253254948
remain,25.90909090909091,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7720798858031844,0.6892139454074844,0.8397996414918701
remain,26.141414141414142,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7699450032437964,0.6856777712345554,0.8387603707059037
remain,26.373737373737374,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7676910203126024,0.6820995926786256,0.837542640738651
remain,26.606060606060606,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7655421423048605,0.6787892627391032,0.8364693862001518
remain,26.838383838383837,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7633244365109857,0.6753713621621363,0.8353748432308886
remain,27.07070707070707,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7612112496566095,0.6716345549649112,0.8343344096610561
remain,27.303030303030305,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7589685877068669,0.6676618953710222,0.8332815097797399
remain,27.535353535353536,"RGB{N0f8}(1.0, 0.478, 0.0)",0.756764609528635,0.6640842805175098,0.8320922485113164
remain,27.767676767676768,"RGB{N0f8}(1.0, 0.478, 0.0)",0.7545059252489117,0.6603564390696298,0.8309913364479865
remain,28.0,"RGB{N0f8}(1.0, 0.478, 0.0)",0.752195575853164,0.6566725984906069,0.8298853313945279
