x,y,t
0.0,0.0,49.0
-0.0579090342965322,-0.09226856212425805,49.041666666666664
-0.05790903429653907,-0.09226856212425989,49.083333333333336
-0.05790903429653266,-0.09226856212425633,49.125
-0.0579090342965322,-0.09226856212425805,49.166666666666664
4.617287894122492e-16,-1.7152988503208257e-15,49.208333333333336
-1.4184119591978855e-14,-1.9785314649771676e-15,49.25
-7.322924190695552e-15,-1.3161630732817094e-16,49.291666666666664
0.05791279437737891,0.09227568781816624,49.333333333333336
0.024068758724984082,0.24284233877421746,49.375
0.08198456915055652,0.3351328393665588,49.416666666666664
0.10605606253799596,0.5780188122337705,49.458333333333336
0.22190509582927503,0.7626510758763456,49.5
0.24598242703354248,1.005595871100067,49.541666666666664
0.1444083691938391,1.457488036461724,49.583333333333336
0.076679403306667,1.7587818900816627,49.625
-0.0151140557886571,1.8170570885407147,49.666666666666664
-0.10690485258132354,1.8753304203399574,49.708333333333336
-0.048984317506866826,1.9677125381076697,49.75
0.00894003342218841,2.0601019428487937,49.791666666666664
0.09092516001997686,2.395588373898893,49.833333333333336
0.41451783361713335,2.7070326184896074,49.875
0.646361441991072,3.07686908435848,49.916666666666664
0.9701357282317854,3.3885405704536806,49.958333333333336
1.3422669767559645,4.187091584231547,50.0
1.3905220016619992,4.673981871980567,50.041666666666664
1.4146496123646242,4.917473487232046,50.083333333333336
1.230807574069604,5.03404183842084,50.125
1.0469762325885146,5.150603212061069,50.166666666666664
0.7132578343545304,5.232820894120286,50.208333333333336
0.5294621594963036,5.349363692773762,50.25
0.43756824062399846,5.407632528025218,50.291666666666664
0.40364974016058497,5.558513727531083,50.333333333333336
0.3697285522975151,5.7094021836988755,50.375
0.24390726698327359,5.918562035148462,50.416666666666664
0.1760472966361013,6.220373544047268,50.458333333333336
0.10817643659627407,6.522214600811821,50.5
0.2820928700126284,6.8002547033587,50.541666666666664
0.3400729627594319,6.892950126516592,50.583333333333336
0.5479785221302109,7.020099599151467,50.625
0.75592121279325,7.147275508924907,50.666666666666664
0.9639011447113544,7.274477923881813,50.708333333333336
0.963901144711361,7.274477923881815,50.75
0.871943981979936,7.3327485433493225,50.791666666666664
0.779989401785012,7.39101754373716,50.833333333333336
0.7799894017850193,7.391017543737161,50.875
0.712098882233289,7.693059145981401,50.916666666666664
0.5861912349312295,7.902356190550731,50.958333333333336
0.24240763332394977,8.379222077372452,51.0
0.2664318610014451,8.623077411466756,51.041666666666664
0.2904560817081827,8.86696566800353,51.083333333333336
0.4644616515907587,9.145471848065492,51.125
0.5465096076825504,9.482310677144257,51.166666666666664
0.4785491493810752,9.784591769735265,51.208333333333336
0.29455956159050967,9.901107495864983,51.25
0.16857739532404725,10.110513735538648,51.291666666666664
0.1345834836595703,10.261672449536011,51.333333333333336
0.19258450727563936,10.354585626183887,51.375
0.15858714827147935,10.50576130382482,51.416666666666664
0.18259084171565831,10.74988401400073,51.458333333333336
0.24059883327552667,10.842830876904882,51.5
0.322621669362781,11.179976325016154,51.541666666666664
0.25460220634114483,11.482456512771831,51.583333333333336
0.18657126171295824,11.784970234576207,51.625
0.2105682556338877,12.029264406114619,51.666666666666664
0.1765449892913069,12.180551387738085,51.708333333333336
0.16650895064427784,12.576210817709738,51.75
0.24852608093428952,12.91369498384262,51.791666666666664
0.3305546689790506,13.251257058937494,51.833333333333336
0.4125947959185239,13.588897391186633,51.875
0.4125947959185239,13.588897391186633,51.916666666666664
0.22842395197192333,13.705409691339081,51.958333333333336
-0.0238488802727832,14.124727862179451,52.0
-0.05790903429653138,14.276146688126397,52.041666666666664
0.024083010895672885,14.613953605661754,52.083333333333336
0.048049135184619285,14.858620282903251,52.125
0.10608667620816004,14.95184006497644,52.166666666666664
0.16412842961181573,15.04506823179745,52.208333333333336
0.3142945108563038,15.080047874351493,52.25
0.33827902461715675,15.324803140341013,52.291666666666664
0.4203261157861453,15.662874331915864,52.333333333333336
0.5023851341465138,16.001026180344873,52.375
0.6185386777882886,16.1876636549428,52.416666666666664
0.5844561610975783,16.339259036884638,52.458333333333336
0.516282148150661,16.642477750898617,52.5
0.29785116041053694,16.910624497498375,52.541666666666664
0.13747763052487194,17.27215877406987,52.583333333333336
0.09320816945149701,17.820562069748124,52.625
0.08303689499716249,18.217399650401426,52.666666666666664
0.10698372461573857,18.462585271145308,52.708333333333336
0.07285561481253833,18.614323413163856,52.75
0.16505939970962036,18.556060876899203,52.791666666666664
0.28122372862106815,18.743038187829608,52.833333333333336
0.33931239461273854,18.836539913162316,52.875
0.24709415634567033,18.894805588432906,52.916666666666664
0.15487813144423423,18.95307024278631,52.958333333333336
-0.2720237855576073,19.09261070715307,53.0
-0.490572829360195,19.360894720024362,53.041666666666664
-0.6169279336864486,19.570929303310077,53.083333333333336
-0.743289445764896,19.78097312975678,53.125
-0.7774549553656982,19.932771117125768,53.166666666666664
-0.8696574276695701,19.9910263021458,53.208333333333336
-0.961857807216056,20.049280555572317,53.25
-1.1462523242997378,20.165786290654264,53.291666666666664
-1.3990119844506625,20.585916841504016,53.333333333333336
-1.6175982277066248,20.854246226373498,53.375
-1.8361908592702392,21.122583455967586,53.416666666666664
-1.9625961187633685,21.332682081841142,53.458333333333336
-1.938828764503162,21.57816770694886,53.5
-1.8808416575884794,21.671800487593163,53.541666666666664
-1.8808416575884728,21.671800487593167,53.583333333333336
-1.9730480479073642,21.730049850434785,53.625
-2.065252483198735,21.78829840335087,53.666666666666664
-2.157454972546248,21.846546152109898,53.708333333333336
-2.157454972546235,21.846546152109905,53.75
-2.2838867096941944,22.056686779217138,53.791666666666664
-2.2259149775652673,22.150343213809016,53.833333333333336
-2.2943884507653696,22.454182285074967,53.875
-2.3628754492013426,22.758063610476587,53.916666666666664
-2.52359971484887,23.12023782142864,53.958333333333336
-2.995296573305127,23.80920599137725,54.0
-3.2719611816204313,23.983949427567797,54.041666666666664
-3.398471653492415,24.194211192615334,54.083333333333336
-3.490690845120014,24.252457646827047,54.125
-3.7330332520594696,24.275175451700395,54.166666666666664
-4.009655529204215,24.449903499415782,54.208333333333336
-4.344138772380979,24.53085430052458,54.25
-4.528525367309712,24.64733047699715,54.291666666666664
-4.620716161156059,24.705567687367104,54.333333333333336
-4.86294113872327,24.7282712571657,54.375
-4.955122237911482,24.78650545899234,54.416666666666664
-5.081645459119669,24.996745192717835,54.458333333333336
-5.115992869977299,25.1487624191602,54.5
-5.242531236027143,25.359026183592665,54.541666666666664
-5.276889152817447,25.51106655781985,54.583333333333336
-5.369078020022844,25.569302209627775,54.625
-5.46126531551822,25.62753735107114,54.666666666666664
-5.51908360462292,25.533729183837206,54.708333333333336
-5.669073928636984,25.498162110786645,54.75
-5.819049023630065,25.46260098280437,54.791666666666664
-5.969008921158812,25.42704579222343,54.833333333333336
-6.211109584838311,25.44972253534773,54.875
