x,y,t
0.0,-0.0,102.0
0.044192017972752747,0.14736211207596264,102.04166666666667
0.13256341635477978,0.44203778784547515,102.08333333333333
0.22091802594296978,0.7366489382215549,102.125
0.21325320722182112,0.9799570335761645,102.16666666666667
0.1614217679679601,1.0759766771415633,102.20833333333333
0.057772102091002364,1.2679950145007952,102.25
-0.14185225472614987,1.408763920821653,102.29166666666667
-0.24546139450067456,1.6007340837866522,102.33333333333333
-0.34905305286649646,1.7926765303277399,102.375
-0.5486065177518598,1.9333906981304219,102.41666666666667
-0.6003844169066571,2.0293414956472073,102.45833333333333
-0.6003844169066553,2.0293414956472073,102.5
-0.5486065177518631,1.9333906981304227,102.54166666666667
-0.6445889307676067,1.8821885586543077,102.58333333333333
-0.7405745214808563,1.830984916303294,102.625
-0.740574521480853,1.8309849163032932,102.66666666666667
-0.8883331513501876,1.8757417790780988,102.70833333333333
-0.8883331513501876,1.8757417790780988,102.75
-0.8441152537570796,2.022894573078478,102.79166666666667
-0.8441152537570781,2.0228945730784775,102.83333333333333
-0.799901571384512,2.1700315158107024,102.875
-0.7556920950398076,2.317152638030736,102.91666666666667
-0.659723572085117,2.368338363907819,102.95833333333333
-0.5637582138066548,2.4195226098572356,103.0
-0.42360822341609383,2.6177951364936254,103.04166666666667
-0.4311898789052656,2.860760263606342,103.08333333333333
-0.38700874607401514,3.0078080994223364,103.125
-0.38700874607401337,3.007808099422336,103.16666666666667
-0.34283175401249366,3.1548402953675545,103.20833333333333
-0.3428317540124919,3.154840295367561,103.25
-0.342831754012499,3.1548402953675483,103.29166666666667
-0.29865889354494457,3.301856882136075,103.33333333333333
-0.35041490196128733,3.3977097067888993,103.375
-0.4463427576762812,3.3465601007775287,103.41666666666667
-0.6015769640779567,3.634089069994297,103.45833333333333
-1.0003238353490829,3.915114829898658,103.5
-1.0962425488225769,3.8639867599749373,103.54166666666667
-1.1479536717743433,3.959800439140596,103.58333333333333
-1.1037470901598456,4.106728129989081,103.625
-1.007836791376583,4.157847429170768,103.66666666666667
-0.9119296332357408,4.208965325147343,103.70833333333333
-0.8160256064120078,4.260081822891358,103.75
-0.7201247015803851,4.311196927375349,103.79166666666667
-0.6759453130877724,4.458088920381726,103.83333333333333
-0.6317700330127074,4.604965550683379,103.875
-0.5875988521873534,4.751826848889838,103.91666666666667
-0.5434317614457675,4.898672845602125,103.95833333333333
-0.5951410160860691,4.994413583973568,104.0
-0.5509763788775381,5.141234052488796,104.04166666666667
-0.5585175667034421,5.383752944117024,104.08333333333333
-0.6177469832165368,5.721919946927069,104.125
-0.6769570643155629,6.060004933847189,104.16666666666667
-0.5886481074675809,6.353407903519198,104.20833333333333
-0.5886481074675809,6.353407903519198,104.25
-0.5886481074675791,6.353407903519205,104.29166666666667
-0.5886481074675773,6.353407903519198,104.33333333333333
-0.5886481074675791,6.353407903519205,104.375
-0.4928229327195983,6.404450177500912,104.41666666666667
-0.3453172286098303,6.3598515514828895,104.45833333333333
0.03795162311151645,6.564017151482261,104.5
0.2295681025990468,6.666092369416975,104.54166666666667
0.4211727171647983,6.768162585614642,104.58333333333333
0.6127655413001203,6.870227839806708,104.625
0.708557555234165,6.921258618567154,104.66666666666667
0.7602741023717465,6.825651863939918,104.70833333333333
0.7602741023717448,6.825651863939911,104.75
0.6644794666516929,6.7746175224378185,104.79166666666667
0.6644794666516971,6.774617522437821,104.83333333333333
0.6127655413001238,6.870227839806714,104.875
0.5093504504404096,7.061429033286355,104.91666666666667
0.3542596333448469,7.3481823674239015,104.95833333333333
0.19920687070191856,7.6348777894538085,105.0
0.04419201797275396,7.9215155638154116,105.04166666666667
-0.007471200142638246,8.01704872369186,105.08333333333333
0.08828959809769721,8.068036906737031,105.125
0.13238326916983212,8.214543626606442,105.16666666666667
0.13238326916983278,8.21454362660644,105.20833333333333
0.132383269169825,8.21454362660643,105.25
0.22813561950458605,8.265525910476663,105.29166666666667
0.27980239360377435,8.170009716778436,105.33333333333333
0.2798023936037708,8.170009716778436,105.375
0.27980239360377435,8.170009716778443,105.41666666666667
0.37555440947807117,8.22099435369878,105.45833333333333
0.4196315707538387,8.367486961581147,105.5
0.41963157075383695,8.36748696158114,105.54166666666667
0.5153751902752794,8.418465738739314,105.58333333333333
0.6111159181323746,8.469443356917633,105.625
0.8025887360660697,8.571395136184261,105.66666666666667
0.8025887360660731,8.571395136184261,105.70833333333333
0.8983208447487596,8.622369307197776,105.75
0.9940500989791934,8.67334233908181,105.79166666666667
0.9423668241548315,8.76882407313748,105.83333333333333
0.9423668241548315,8.76882407313748,105.875
0.9347315517874037,9.010729983661543,105.91666666666667
0.8313892924961495,9.20164228394198,105.95833333333333
0.5366443210042233,9.290633448216381,106.0
0.1902873283350872,9.475058630336306,106.04166666666667
-0.15601309625947257,9.659465057869301,106.08333333333333
-0.3033369731786397,9.7039530481795,106.125
-0.5022573919344264,9.843852961859222,106.16666666666667
-0.6054507206933235,10.034658927237187,106.20833333333333
-0.5613432557553102,10.180966018250063,106.25
-0.6129321912967995,10.27635009071905,106.29166666666667
-0.612932191296796,10.27635009071905,106.33333333333333
-0.612932191296796,10.27635009071905,106.375
-0.5688270338226284,10.42263332245305,106.41666666666667
-0.5763074483405983,10.664261074469122,106.45833333333333
-0.29677962805889857,11.058510799851303,106.5
-0.3042770690846446,11.300035940662541,106.54166666666667
-0.304277069084641,11.300035940662541,106.58333333333333
-0.3558509268650054,11.395346893457676,106.625
-0.4074207106194643,11.490651786998786,106.66666666666667
-0.5030731879448855,11.43978055310577,106.70833333333333
-0.5546364006859257,11.535082838292004,106.75
-0.5546364006859283,11.535082838292007,106.79166666666667
-0.5546364006859239,11.535082838292011,106.83333333333333
-0.5546364006859248,11.535082838292007,106.875
-0.5546364006859283,11.535082838292007,106.91666666666667
-0.6061955531499628,11.6303790816761,106.95833333333333
-0.657750650642229,11.725669292979482,107.0
-0.7608487019255405,11.91623165822178,107.04166666666667
-0.7682955699095215,12.15761719931499,107.08333333333333
-0.7242032943221486,12.303716718477649,107.125
-0.6801148304424216,12.44980241932208,107.16666666666667
-0.6875629101494622,12.691102970753292,107.20833333333333
-0.5478722179106268,12.887976914249062,107.25
-0.3566641957462702,12.989624263437085,107.29166666666667
-0.1654674905893172,13.091267759893777,107.33333333333333
0.02571797181793256,13.192907443224989,107.375
0.025717971817937446,13.192907443224993,107.41666666666667
0.02571797181793567,13.192907443224987,107.45833333333333
-0.025826537952980733,13.288097072019243,107.5
0.018216564449384354,13.434092467762676,107.54166666666667
0.06225595762603797,13.580074293152181,107.58333333333333
0.010718588497413695,13.675239504241096,107.625
-0.08485725294428592,13.624435509404904,107.66666666666667
-0.13638812674206102,13.719598219924636,107.70833333333333
-0.2394378309945795,13.909906068825688,107.75
-0.3939823583417761,14.195324057179057,107.79166666666667
-0.5484909777028677,14.480689736011577,107.83333333333333
-0.6589028935279826,14.911856758223506,107.875
-0.8133355628264196,15.197091378066634,107.91666666666667
-0.967732771017503,15.482274577201565,107.95833333333333
-1.1587944520969904,15.380793018243198,108.0
-1.2102475112790887,15.475849366238213,108.04166666666667
-1.1661692260178418,15.621634582977551,108.08333333333333
-1.0706446127988558,15.67236827181215,108.125
-0.9751228087291839,15.723101106980677,108.16666666666667
-0.9310586665610869,15.86886479564598,108.20833333333333
-0.8869982158251553,16.01461535798665,108.25
-0.938447656713985,16.109632454375266,108.29166666666667
-0.9898931902568173,16.204643920606657,108.33333333333333
-1.1442063994294576,16.489644634930997,108.375
-1.291133382337708,16.5339290113284,108.41666666666667
-1.3939768923282245,16.723896959132983,108.45833333333333
-1.5482131648277022,17.00880717080826,108.5
-1.5996175453435262,17.103766157286188,108.54166666666667
-1.702414772403869,17.29366756199855,108.58333333333333
-1.7538076294459293,17.388609999521336,108.625
-1.9006727943963178,17.432874406104933,108.66666666666667
-1.9520556435370295,17.527809143358276,108.70833333333333
-2.0548098958872725,17.71766218833217,108.75
-2.201650890655122,17.761920327615236,108.79166666666667
-2.297123312105178,17.71125935637849,108.83333333333333
-2.348486249978766,17.806178794650986,108.875
-2.3043776464948253,17.951747195743152,108.91666666666667
-2.3043776464948245,17.951747195743156,108.95833333333333
-2.3998453979840484,17.901092787805222,109.0
