x,y,t
0.0,-0.0,29.0
-7.899426486830071e-16,7.281382572480345e-15,29.041666666666668
-2.0617705973555255e-15,3.0265058058159152e-15,29.083333333333332
-2.0617705973555255e-15,3.0265058058159152e-15,29.125
0.043355339872128654,0.17332173093794695,29.166666666666668
0.043355339872126766,0.17332173093794437,29.208333333333332
0.04335533987212909,0.1733217309379509,29.25
-0.017243606864959862,0.2992284494503995,29.291666666666668
0.0867299645581722,0.34672816644313786,29.333333333333332
0.08672996455817306,0.3467281664431382,29.375
0.13012386892419775,0.520219291486992,29.416666666666668
0.17353704781765011,0.6937950909517671,29.458333333333332
0.4080960858273541,1.2628323196419595,29.5
0.451621985607861,1.4368023524779074,29.541666666666668
0.5994945326585317,1.6587946110445577,29.583333333333332
0.7475098972986872,1.88100728200551,29.625
1.000223606662989,2.151562614664681,29.666666666666668
0.8956681557358293,2.1034404881675393,29.708333333333332
0.7911649476498542,2.055342702501649,29.75
0.7911649476498552,2.0553427025016435,29.791666666666668
0.8956681557358286,2.1034404881675393,29.833333333333332
0.895668155735831,2.10344048816754,29.875
0.8956681557358322,2.1034404881675366,29.916666666666668
0.8956681557358299,2.1034404881675375,29.958333333333332
0.8348392370461368,2.2297627416994534,30.0
0.8348392370461358,2.229762741699451,30.041666666666668
0.834839237046138,2.2297627416994503,30.083333333333332
0.6695401387683138,2.307921507458244,30.125
0.5651221522286856,2.2597850966910467,30.166666666666668
0.3999770258079255,2.3378953766250463,30.208333333333332
0.13068866323187078,2.3678379949459374,30.25
0.02651227431940728,2.3197360081000022,30.291666666666668
-0.13832512739013325,2.397749383229139,30.333333333333332
-0.13832512739013358,2.3977493832291423,30.375
-0.303077310309653,2.4757214284727485,30.416666666666668
-0.30307731030965324,2.4757214284727462,30.458333333333332
-0.09494678502277454,2.5719780958485217,30.5
-0.1556760855512106,2.6980948489824805,30.541666666666668
-0.008132553749221505,2.9206883216645023,30.583333333333332
0.09608192059866838,2.9689646837859818,30.625
0.24385554203773308,3.191858533305295,30.666666666666668
0.3917716810878469,3.4149727506180185,30.708333333333332
0.49621383752746695,3.4634340330731015,30.75
0.39177168108784977,3.4149727506180176,30.791666666666668
0.33092709098905093,3.5412975369349047,30.833333333333332
0.22655374553358087,3.4928292572841704,30.875
0.22655374553358065,3.492829257284167,30.916666666666668
0.1657259460386018,3.619119517500145,30.958333333333332
0.20923846417569658,3.7939377917171697,31.0
0.1483944620494182,3.9202531884112837,31.041666666666668
0.0440709806246633,3.871690630840618,31.083333333333332
-0.01675615072144576,3.9979714122329173,31.125
-0.07758302477679813,4.124248962289265,31.166666666666668
-0.03413609165627962,4.2991800251295995,31.208333333333332
-0.13840962425256986,4.250523245149942,31.25
-0.19923593185915256,4.376794224957987,31.291666666666668
-0.1992359318591519,4.376794224957985,31.333333333333332
-0.3642499835459423,4.454366812187494,31.375
-0.42505897422719885,4.580599704625805,31.416666666666668
-0.42505897422719885,4.5805997046258025,31.458333333333332
-0.27750612789247575,4.804369310250075,31.5
-0.19068592125954242,5.154707172868226,31.541666666666668
-0.1472471999224736,5.3300018224389145,31.583333333333332
0.0006113499270756773,5.55441100496687,31.625
0.14861213283027297,5.7790406592796,31.666666666666668
0.19217898672381706,5.954698738828454,31.708333333333332
0.279369864238161,6.306266220065867,31.75
0.4887166701391892,6.404899764109811,31.791666666666668
0.6809487861541292,6.806493208132666,31.833333333333332
0.8907521384466799,6.905500163199589,31.875
1.0396078757613685,7.13145513974184,31.916666666666668
1.1007653987667259,7.004606368169294,31.958333333333332
1.100765398766725,7.004606368169292,32.0
0.9957325185410748,6.9550408539738955,32.041666666666664
0.9345919083978895,7.081858151857952,32.083333333333336
0.8296284351514709,7.0322859962286905,32.125
0.7685051150945785,7.159067871388884,32.166666666666664
0.7073821957369422,7.2858457525759235,32.208333333333336
0.5413994512234863,7.362977940758257,32.25
0.5413994512234872,7.362977940758258,32.291666666666664
0.4802943240728883,7.489716296045541,32.333333333333336
0.4802943240728892,7.489716296045539,32.375
0.4191896593800908,7.61645055570842,32.416666666666664
0.5240160164724346,7.666155071325673,32.458333333333336
0.5677567091915248,7.842677421846647,32.5
0.6115163965018588,8.019283328887987,32.541666666666664
0.5941244549519649,8.32281592818222,32.583333333333336
0.5329543496021958,8.449654779900309,32.625
0.47178477409871045,8.576489292691711,32.666666666666664
0.4106157459312514,8.703319430452552,32.708333333333336
0.3494472825894728,8.830145157084711,32.75
0.4543474276625763,8.88020062445144,32.791666666666664
0.4543474276625741,8.880200624451444,32.833333333333336
0.2882794015628183,8.956966436495772,32.875
0.2882794015628187,8.956966436495776,32.916666666666664
0.2882794015628187,8.956966436495772,32.958333333333336
