x,y,t
0.0,0.0,106.0
0.0887962427970659,0.07412886808119791,106.04166666666667
0.08879624279706694,0.07412886808119426,106.08333333333333
0.08369570539685278,0.25281549966611894,106.125
0.07860054337900294,0.4314129462049648,106.16666666666667
-0.015226126245682536,0.5359837518133352,106.20833333333333
-0.020290747668030795,0.7144665494748057,106.25
-0.296700049568147,0.8497004589409889,106.29166666666667
-0.5732456608965044,0.9850042086613526,106.33333333333333
-0.7658013840400864,1.3725741596326915,106.375
-0.9486162906579942,1.403411476781929,106.41666666666667
-0.8596181325326638,1.4771505113531114,106.45833333333333
-0.6866311037314019,1.8026405855454213,106.5
-0.5089827467456144,1.9497286977481938,106.54166666666667
-0.5089827467456199,1.949728697748203,106.58333333333333
-0.6026766431976731,2.0541747339475256,106.625
-0.6963692948244828,2.158621142561512,106.66666666666667
-0.7948963779370997,2.4408979178428725,106.70833333333333
-0.888561122061245,2.54531901590437,106.75
-0.9822245246432892,2.649740361070832,106.79166666666667
-1.258497590203193,2.7853057613598273,106.83333333333333
-1.5349049118077627,2.920939564736127,106.875
-1.811446240390882,3.0566416500972364,106.91666666666667
-1.9988949416199615,3.2656440737602943,106.95833333333333
-2.0926169000112727,3.3701453048566132,107.0
-2.186337228594824,3.474646509464531,107.04166666666667
-2.097107061735709,3.547788639708687,107.08333333333333
-2.101591813968209,3.7253418898234907,107.125
-2.007920988341848,3.620893436338274,107.16666666666667
-1.918778989041553,3.693960916054753,107.20833333333333
-1.7406271352728278,3.8399839915246945,107.25
-1.6516172420988233,3.912939620651512,107.29166666666667
-1.5672568871233765,4.163029697909324,107.33333333333333
-1.478355057445679,4.235847336702641,107.375
-1.3894971737791015,4.308627783018678,107.41666666666667
-1.2072273398980882,4.277159347140636,107.45833333333333
-0.9411203541632651,4.495245047380718,107.5
-0.7687208549597175,4.817050915980429,107.54166666666667
-0.6850143957566925,5.06598245366993,107.58333333333333
-0.6993839994795912,5.59478828250617,107.625
-0.792570236735155,5.698709992985585,107.66666666666667
-0.8857548506378183,5.80263131929786,107.70833333333333
-0.797324090000648,5.874772539162424,107.75
-0.797324090000648,5.874772539162424,107.79166666666667
-0.8020726073595918,6.050745305947989,107.83333333333333
-0.8020726073595998,6.050745305947996,107.875
-0.718468770215066,6.2986063916397,107.91666666666667
-0.8115536432106718,6.402421462848047,107.95833333333333
-0.8162861661486489,6.5781248339651315,108.0
-0.9140458165681364,6.857499331715416,108.04166666666667
-0.8351630102122765,7.280040052606826,108.08333333333333
-0.8492647964022586,7.805533034201481,108.125
-0.9514689217244046,8.258957472602972,108.16666666666667
-0.8633187822215787,8.330217096444663,108.20833333333333
-0.6824296824515992,8.297947384288728,108.25
-0.682429682451601,8.297947384288731,108.29166666666667
-0.7705127830169252,8.226698134526504,108.33333333333333
-0.7658080692738731,8.051866251154498,108.375
-0.7658080692738718,8.0518662511545,108.41666666666667
-0.7658080692738696,8.051866251154493,108.45833333333333
-0.7705127830169296,8.22669813452651,108.5
-0.682429682451601,8.297947384288731,108.54166666666667
-0.5991295937460923,8.543776591183265,108.58333333333333
-0.5111535437406087,8.614890018703754,108.625
-0.423220968233875,8.685966938282643,108.66666666666667
