t,i,j
511.986,580,993
512.0278297297298,578,994
512.0696594594594,578,994
512.1114891891892,577,994
512.1533189189189,575,995
512.1951486486487,574,995
512.2369783783784,572,996
512.2788081081081,570,997
512.3206378378378,568,999
512.3624675675676,567,1001
512.4042972972973,567,1001
512.446127027027,567,1001
512.4879567567567,566,1001
512.5297864864865,565,1001
512.5716162162162,562,1002
512.613445945946,558,1003
512.6552756756756,555,1006
512.6971054054054,554,1007
512.7389351351351,554,1007
512.7807648648649,553,1007
512.8225945945946,553,1007
512.8644243243243,552,1008
512.9062540540541,551,1008
512.9480837837838,551,1009
512.9899135135136,550,1009
513.0317432432432,548,1009
513.073572972973,545,1010
513.1154027027027,542,1010
513.1572324324325,538,1009
513.1990621621621,538,1009
513.2408918918919,537,1010
513.2827216216216,536,1010
513.3245513513514,534,1011
513.366381081081,533,1011
513.4082108108108,534,1011
513.4500405405405,534,1011
513.4918702702703,533,1011
513.5337,532,1011
513.5755297297297,530,1011
513.6173594594594,529,1011
513.6591891891892,527,1011
513.7010189189189,525,1012
513.7428486486486,524,1013
513.7846783783784,522,1013
513.8265081081081,522,1014
513.8683378378379,524,1014
513.9101675675676,525,1015
513.9519972972973,526,1016
513.993827027027,527,1016
514.0356567567568,526,1015
514.0774864864865,525,1017
514.1193162162162,526,1015
514.1611459459459,524,1015
514.2029756756757,520,1016
514.2448054054054,512,1019
514.2866351351352,502,1023
514.3284648648648,492,1024
514.3702945945946,491,1026
514.4121243243243,490,1026
514.4539540540541,490,1026
514.4957837837837,490,1026
514.5376135135135,489,1026
514.5794432432432,487,1025
514.621272972973,483,1024
514.6631027027028,480,1024
514.7049324324324,478,1023
514.7467621621622,478,1023
514.7885918918919,476,1022
514.8304216216217,475,1022
514.8722513513513,472,1021
514.9140810810811,471,1021
514.9559108108108,470,1019
514.9977405405406,468,1018
515.0395702702702,465,1015
515.0814,459,1007
515.1232297297297,469,1017
515.1650594594595,472,1025
515.2068891891892,463,1015
515.2487189189189,460,1010
515.2905486486486,470,1020
515.3323783783784,473,1028
515.3742081081081,471,1029
515.4160378378378,469,1029
515.4578675675675,467,1029
515.4996972972973,464,1030
515.541527027027,462,1031
515.5833567567568,460,1031
515.6251864864865,459,1031
515.6670162162162,459,1032
515.708845945946,458,1032
515.7506756756757,455,1033
515.7925054054054,453,1034
515.8343351351351,450,1034
515.8761648648649,450,1035
515.9179945945946,449,1035
515.9598243243244,449,1035
516.001654054054,447,1035
516.0434837837838,445,1036
516.0853135135135,444,1036
516.1271432432433,442,1037
516.1689729729729,441,1038
516.2108027027027,439,1039
516.2526324324324,437,1041
516.2944621621622,434,1043
516.3362918918918,433,1043
516.3781216216216,432,1043
516.4199513513513,431,1044
516.4617810810811,429,1044
516.5036108108108,428,1044
516.5454405405405,426,1044
516.5872702702703,424,1044
516.6291,423,1045
516.6709297297298,421,1046
516.7127594594594,418,1048
516.7545891891892,416,1049
516.7964189189189,414,1050
516.8382486486487,414,1050
516.8800783783784,414,1050
516.9219081081081,414,1050
516.9637378378378,413,1051
517.0055675675676,413,1051
517.0473972972973,411,1052
517.089227027027,410,1053
517.1310567567567,408,1054
517.1728864864865,406,1056
517.2147162162162,405,1057
517.256545945946,405,1057
517.2983756756756,404,1057
517.3402054054054,404,1058
517.3820351351351,402,1058
517.4238648648649,401,1059
517.4656945945945,399,1059
517.5075243243243,398,1060
517.5493540540541,397,1061
517.5911837837838,396,1061
517.6330135135136,396,1061
517.6748432432432,393,1064
517.716672972973,391,1065
517.7585027027027,390,1067
517.8003324324325,389,1067
517.8421621621621,388,1067
517.8839918918919,388,1067
517.9258216216216,387,1068
517.9676513513514,386,1068
518.009481081081,384,1069
518.0513108108108,381,1071
518.0931405405405,379,1073
518.1349702702703,378,1074
518.1768,378,1073
518.2186297297297,377,1074
518.2604594594594,376,1076
518.3022891891892,375,1078
518.3441189189189,375,1078
518.3859486486487,375,1078
518.4277783783784,374,1079
518.4696081081081,374,1079
518.5114378378379,374,1079
518.5532675675676,373,1080
518.5950972972973,372,1080
518.636927027027,371,1082
