t,i,j
28.0,514,818
28.041763341067284,513,818
28.083526682134572,512,817
28.125290023201856,511,817
28.16705336426914,509,816
28.208816705336428,507,816
28.250580046403712,506,815
28.292343387470996,505,814
28.334106728538284,503,814
28.37587006960557,502,813
28.417633410672853,501,813
28.45939675174014,499,813
28.501160092807424,496,812
28.54292343387471,496,812
28.584686774941996,494,812
28.62645011600928,494,813
28.668213457076565,493,814
28.709976798143853,492,814
28.751740139211137,491,814
28.79350348027842,489,814
28.83526682134571,487,814
28.877030162412993,487,815
28.918793503480277,487,815
28.960556844547565,486,815
29.00232018561485,485,815
29.044083526682133,484,815
29.08584686774942,483,815
29.127610208816705,483,815
29.16937354988399,482,815
29.211136890951277,482,815
29.25290023201856,481,815
29.294663573085845,481,815
29.336426914153133,481,815
29.378190255220417,481,815
29.4199535962877,480,814
29.46171693735499,479,813
29.503480278422273,477,810
29.545243619489558,475,809
29.587006960556845,475,809
29.62877030162413,474,809
29.670533642691414,474,809
29.7122969837587,474,809
29.754060324825986,473,809
29.79582366589327,473,809
29.837587006960558,472,809
29.87935034802784,472,809
29.921113689095126,472,809
29.962877030162414,472,808
30.004640371229698,472,807
30.046403712296982,471,805
30.08816705336427,471,803
30.129930394431554,471,801
30.171693735498838,471,800
30.213457076566126,471,799
30.25522041763341,471,798
30.296983758700698,470,797
30.338747099767982,470,797
30.380510440835266,468,797
30.422273781902554,465,796
30.464037122969838,462,796
30.505800464037122,458,796
30.54756380510441,456,797
30.589327146171694,455,797
30.63109048723898,454,796
30.672853828306266,453,795
30.71461716937355,453,793
30.756380510440835,453,792
30.798143851508122,454,791
30.839907192575406,454,790
30.88167053364269,455,788
30.92343387470998,457,787
30.965197215777263,458,786
31.006960556844547,459,784
31.048723897911835,460,781
31.09048723897912,460,778
31.132250580046403,461,776
31.17401392111369,461,775
31.215777262180975,461,775
31.25754060324826,459,774
31.299303944315547,458,774
31.34106728538283,456,773
31.382830626450115,456,773
31.424593967517403,455,773
31.466357308584687,456,773
31.50812064965197,455,771
31.54988399071926,454,770
31.591647331786543,453,769
31.633410672853827,452,769
31.675174013921115,450,768
31.7169373549884,448,766
31.758700696055683,447,765
31.80046403712297,445,764
31.842227378190255,443,763
31.88399071925754,441,762
31.925754060324827,440,762
31.96751740139211,438,762
32.009280742459396,437,762
32.05104408352668,437,762
32.092807424593964,437,762
32.13457076566125,437,762
32.17633410672854,436,762
32.21809744779582,436,762
32.25986078886311,436,762
32.301624129930396,436,762
32.343387470997676,435,761
32.385150812064964,435,761
32.42691415313225,435,761
32.46867749419953,435,760
32.51044083526682,437,757
32.55220417633411,438,756
32.593967517401396,440,755
32.635730858468676,442,754
32.677494199535964,442,753
32.71925754060325,441,752
32.76102088167053,440,752
32.80278422273782,440,751
32.84454756380511,439,750
32.88631090487239,439,749
32.928074245939676,438,749
32.969837587006964,438,748
33.011600928074245,437,748
33.05336426914153,437,747
33.09512761020882,436,746
33.1368909512761,437,745
33.17865429234339,438,742
33.220417633410676,439,741
33.26218097447796,440,739
33.303944315545245,440,738
33.34570765661253,440,737
33.38747099767981,440,736
33.4292343387471,440,735
33.47099767981439,439,735
33.51276102088167,438,732
33.55452436194896,437,731
33.596287703016245,437,731
33.638051044083525,436,730
33.67981438515081,436,730
33.7215777262181,435,730
33.76334106728538,435,730
33.80510440835267,435,729
33.84686774941996,434,728
33.88863109048724,434,726
33.930394431554525,435,725
33.97215777262181,436,723
34.01392111368909,436,721
34.05568445475638,436,720
34.09744779582367,436,720
34.13921113689095,436,719
34.18097447795824,435,718
34.222737819025525,434,717
34.264501160092806,433,715
34.30626450116009,431,714
34.34802784222738,429,713
34.38979118329466,427,712
34.43155452436195,426,712
34.47331786542924,425,711
34.51508120649652,423,710
34.556844547563806,422,710
34.59860788863109,422,709
34.640371229698374,421,707
34.68213457076566,421,706
34.72389791183295,421,705
34.76566125290023,422,704
34.80742459396752,422,703
34.849187935034806,422,703
34.890951276102086,422,702
34.932714617169374,422,702
34.97447795823666,422,701
35.01624129930394,422,700
35.05800464037123,423,699
35.09976798143852,424,698
35.1415313225058,424,696
35.183294663573086,426,694
35.225058004640374,428,692
35.266821345707655,430,691
35.30858468677494,431,690
35.35034802784223,433,688
35.39211136890951,434,688
35.4338747099768,434,687
35.475638051044086,434,687
35.51740139211137,433,685
35.559164733178655,433,685
35.60092807424594,433,684
35.64269141531322,433,684
35.68445475638051,433,684
