t,i,j
23.0,470,767
23.041724617524338,470,768
23.08344923504868,470,769
23.125173852573017,470,770
23.166898470097358,471,771
23.208623087621696,473,772
23.250347705146037,475,773
23.292072322670375,476,773
23.333796940194716,477,775
23.375521557719054,478,777
23.417246175243395,479,780
23.458970792767733,481,782
23.50069541029207,483,783
23.542420027816412,483,783
23.58414464534075,483,784
23.62586926286509,483,784
23.66759388038943,483,784
23.70931849791377,483,785
23.751043115438108,484,785
23.79276773296245,484,786
23.834492350486787,484,788
23.876216968011125,484,790
23.917941585535466,484,794
23.959666203059804,484,798
24.001390820584145,485,802
24.043115438108483,486,803
24.084840055632824,487,804
24.126564673157162,487,805
24.168289290681503,487,805
24.21001390820584,487,804
24.251738525730183,486,805
24.29346314325452,486,805
24.335187760778858,486,806
24.3769123783032,486,808
24.418636995827537,487,810
24.46036161335188,489,812
24.502086230876216,491,813
24.543810848400557,490,813
24.585535465924895,490,814
24.627260083449237,491,815
24.668984700973574,491,816
24.710709318497912,493,818
24.752433936022253,494,819
24.79415855354659,495,820
24.835883171070932,495,820
24.87760778859527,494,822
24.91933240611961,493,823
24.96105702364395,491,824
25.00278164116829,489,825
25.04450625869263,488,827
25.08623087621697,487,829
25.127955493741307,486,831
25.169680111265645,486,833
25.211404728789987,487,835
25.253129346314324,487,837
25.294853963838666,486,838
25.336578581363003,484,839
25.378303198887345,483,840
25.420027816411682,483,841
25.461752433936024,483,842
25.50347705146036,484,843
25.5452016689847,484,843
25.58692628650904,484,845
25.62865090403338,485,847
25.67037552155772,486,849
25.712100139082057,487,851
25.7538247566064,487,853
25.795549374130736,488,855
25.837273991655078,488,856
25.878998609179416,489,858
25.920723226703757,489,858
25.962447844228095,489,859
26.004172461752432,488,859
26.045897079276774,488,861
26.08762169680111,487,862
26.129346314325453,486,863
26.17107093184979,485,864
26.212795549374132,484,866
26.25452016689847,483,869
26.29624478442281,481,872
26.33796940194715,479,876
26.37969401947149,477,878
26.421418636995828,476,880
26.463143254520165,475,882
26.504867872044507,477,881
26.546592489568845,478,880
26.588317107093186,478,881
26.630041724617524,478,881
26.671766342141865,479,881
26.713490959666203,479,882
26.755215577190544,480,883
26.79694019471488,480,884
26.83866481223922,481,886
26.88038942976356,480,889
26.9221140472879,480,892
26.96383866481224,480,893
27.005563282336578,480,893
27.04728789986092,481,892
27.089012517385257,481,892
27.130737134909598,481,892
27.172461752433936,482,893
27.214186369958277,482,894
27.255910987482615,483,896
27.297635605006953,484,896
27.339360222531294,484,897
27.38108484005563,485,900
27.422809457579973,485,902
27.46453407510431,485,905
27.506258692628652,486,910
27.54798331015299,486,912
27.58970792767733,486,913
27.63143254520167,486,914
27.673157162726007,486,916
27.714881780250348,487,917
27.756606397774686,488,920
27.798331015299027,488,922
27.840055632823365,488,924
27.881780250347706,488,925
27.923504867872044,487,926
27.965229485396385,485,927
28.006954102920723,484,928
28.048678720445064,484,930
28.090403337969402,485,930
28.13212795549374,486,932
28.17385257301808,488,934
28.21557719054242,490,935
28.25730180806676,492,935
28.299026425591098,495,936
28.34075104311544,497,937
28.382475660639777,499,939
28.42420027816412,501,941
28.465924895688456,502,942
28.507649513212794,503,943
28.549374130737135,504,943
28.591098748261473,505,943
28.632823365785814,506,944
28.674547983310152,507,944
28.716272600834493,508,944
28.75799721835883,509,944
28.799721835883172,510,944
28.84144645340751,510,946
28.88317107093185,511,949
28.92489568845619,512,953
28.966620305980527,510,956
29.00834492350487,509,959
29.050069541029206,510,962
29.091794158553547,510,964
29.133518776077885,510,966
29.175243393602226,511,966
29.216968011126564,511,966
29.258692628650905,511,966
29.300417246175243,511,966
29.34214186369958,511,967
29.383866481223922,511,967
29.42559109874826,511,967
29.4673157162726,511,968
29.50904033379694,512,969
29.55076495132128,513,970
29.592489568845618,515,971
29.63421418636996,518,972
29.675938803894297,521,973
29.71766342141864,525,973
29.759388038942976,529,974
29.801112656467314,532,974
29.842837273991655,534,974
29.884561891515993,535,974
