run_id,index,beetle_id,runs_dance,spontaneous_start,spontaneous_end,distance_cm,place,light,dance_by,at_run,condition,calibration_id,comment,row_number,target_width,runs_path,window_size,fps,runs_fullfile,runs_recording_datetime,start_datetime,poi,runs_file,start,stop,start_location,tij_file
1,1,ID03,,00:02:55.50,00:03:02.8,460,outdoors,shift,no,1,450cm_spontaneous_run01_pre,20230111_mirror_dance01_spontaneous_ID03.MTS,,1,40,,20,,/home/yakir/mnt/Data/Elin/Project_AllotheticVsIdiothetic_outdoors/20230111_mirror_dance01_spontaneous_ID03.MTS,2023-01-11T08:52:27.0,2023-01-11T08:55:18.0,175.5,20230111_mirror_dance01_spontaneous_ID03.MTS,170.86,205.0,,1.csv
