dance_by,r,color,mean_resultant_vector,lower,upper
disrupt,16.11111111111111,"RGB{N0f8}(0.0, 0.153, 0.706)",0.2034326186644233,0.07334108663882796,0.41976378871425074
disrupt,16.333333333333332,"RGB{N0f8}(0.0, 0.153, 0.706)",0.20273745850880898,0.0727756285500924,0.41873826015398374
disrupt,16.555555555555557,"RGB{N0f8}(0.0, 0.153, 0.706)",0.20194985495115444,0.07222085146212394,0.41766398181958636
disrupt,16.77777777777778,"RGB{N0f8}(0.0, 0.153, 0.706)",0.2010651362181321,0.07166815372930016,0.4163614253309637
disrupt,17.0,"RGB{N0f8}(0.0, 0.153, 0.706)",0.20025152779972488,0.07106878749517834,0.4154927559778238
disrupt,17.22222222222222,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19942284136530505,0.07037628929069359,0.4142028764071414
disrupt,17.444444444444443,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19869170032618721,0.06974187554724959,0.41229641958672
disrupt,17.666666666666668,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19786525831171958,0.06904884625058008,0.411624800940734
disrupt,17.88888888888889,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19711024009254746,0.0685642812856338,0.4103628242611589
disrupt,18.11111111111111,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1962373490279546,0.06800540991805297,0.40941879100700995
disrupt,18.333333333333332,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1954668067267348,0.06750217213688395,0.40798213300850195
disrupt,18.555555555555557,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19464862973689695,0.06708907709070995,0.40696618403985735
disrupt,18.77777777777778,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19377901669140601,0.06652300731411724,0.4054984264368655
disrupt,19.0,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19294076262047286,0.06612322210561002,0.40439708574630734
disrupt,19.22222222222222,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19213055088189956,0.06563956942391001,0.40334163605744267
disrupt,19.444444444444443,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1913802690756209,0.06504696296675426,0.4022247645913263
disrupt,19.666666666666668,"RGB{N0f8}(0.0, 0.153, 0.706)",0.19049203531791445,0.06453904165536023,0.40069775739827046
disrupt,19.88888888888889,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18966609156490233,0.06400735586764397,0.3994681089063619
disrupt,20.11111111111111,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1887910148692427,0.06341827365236685,0.39857604545396963
disrupt,20.333333333333332,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18800230395867965,0.06282823368214828,0.3971292493167197
disrupt,20.555555555555557,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18718999439262274,0.06220953706656358,0.3963514398901537
disrupt,20.77777777777778,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18651395173902857,0.061619771350256626,0.3952098026020351
disrupt,21.0,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18566014891813792,0.06103669825600726,0.39465957190147977
disrupt,21.22222222222222,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18513561545703344,0.060413188791625654,0.39344033125819733
disrupt,21.444444444444443,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18424976559979045,0.05986418466270272,0.3928752239864595
disrupt,21.666666666666668,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18336830092999784,0.05932222300206992,0.3917567508620821
disrupt,21.88888888888889,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1825219289993376,0.058760860612659255,0.3898877534490221
disrupt,22.11111111111111,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1817053374834397,0.05831896583641203,0.389165782580585
disrupt,22.333333333333332,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18088655770613843,0.0578896160224386,0.38859130167834427
disrupt,22.555555555555557,"RGB{N0f8}(0.0, 0.153, 0.706)",0.18033485281678735,0.05742707165900583,0.38811621265257806
disrupt,22.77777777777778,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17955486805993748,0.056963163828052256,0.3877016170437381
disrupt,23.0,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17879325972593185,0.05652517381964287,0.38660364565409544
disrupt,23.22222222222222,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1781249396837979,0.05596551933861535,0.38579054120676504
disrupt,23.444444444444443,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1774583297644337,0.05547021143750024,0.38536637345998087
disrupt,23.666666666666668,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17658560476274635,0.05507671493911347,0.384931411739333
disrupt,23.88888888888889,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17592765218720913,0.05462284990997383,0.3848276470443251
disrupt,24.11111111111111,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17517105817366765,0.05412179694962357,0.3839844910897289
disrupt,24.333333333333332,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17439211632702176,0.05369736323161052,0.3832750134576335
disrupt,24.555555555555557,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17368620915588706,0.05323760295427161,0.38265525368533326
disrupt,24.77777777777778,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17305479237851054,0.05260117099690189,0.3819780871436146
disrupt,25.0,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17226614177559738,0.05229529229079537,0.38108469493680486
disrupt,25.22222222222222,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1714898552800283,0.05173482357060439,0.38095519086174157
disrupt,25.444444444444443,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17083290076316524,0.051324254444632476,0.37996194731283106
disrupt,25.666666666666668,"RGB{N0f8}(0.0, 0.153, 0.706)",0.17029184656592594,0.05071939113532792,0.3786956712766119
disrupt,25.88888888888889,"RGB{N0f8}(0.0, 0.153, 0.706)",0.16962056826586183,0.050216587528080836,0.37783019077744373
disrupt,26.11111111111111,"RGB{N0f8}(0.0, 0.153, 0.706)",0.16895345301273954,0.049754193102503126,0.3774950552311543
disrupt,26.333333333333332,"RGB{N0f8}(0.0, 0.153, 0.706)",0.16824869048269558,0.0493794946166298,0.3771465616984264
disrupt,26.555555555555557,"RGB{N0f8}(0.0, 0.153, 0.706)",0.1676068311294553,0.04882394643941465,0.37679120081856804
disrupt,26.77777777777778,"RGB{N0f8}(0.0, 0.153, 0.706)",0.16701503936512943,0.04843737695476417,0.3760302590153868
disrupt,27.0,"RGB{N0f8}(0.0, 0.153, 0.706)",0.16630031087398695,0.048076575843776156,0.376149944993593
no,5.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.711129555622479,0.5540226796172506,0.8361144622330062
no,5.222222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.710083202588585,0.553555871241341,0.8348437962860259
no,5.444444444444445,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7090052204114461,0.553233418649132,0.8335384701193795
no,5.666666666666667,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7078426274332839,0.5521276592978196,0.8324554646441147
no,5.888888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7068265139622032,0.5520478093908852,0.8310647101652233
no,6.111111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7058290678756283,0.5520595131772489,0.8293093249470196
no,6.333333333333333,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7047034668539525,0.551866363708731,0.8279880239434638
no,6.555555555555555,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7035557821109562,0.5516643979787734,0.8266195206773786
no,6.777777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7024244793876611,0.551148036182167,0.8251963907154511
no,7.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.701254037515807,0.5503845223232324,0.823579949306253
no,7.222222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.7001076663044972,0.5498960691220997,0.822343764453296
no,7.444444444444445,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6990371914280691,0.5497268308469027,0.821128904050638
no,7.666666666666667,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6978216015777884,0.5490626415378543,0.8193864835019539
no,7.888888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6968591811352479,0.5485479401334212,0.8187947466610836
no,8.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6957727925777508,0.547709736351702,0.8175991266120656
no,8.333333333333334,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6946419831670345,0.5468358122887583,0.8163657676605176
no,8.555555555555555,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6935987337715652,0.5463046352456504,0.8151881935787418
no,8.777777777777779,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6924586363095817,0.5460735927866188,0.8136614817791405
no,9.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6912111397752363,0.5452705951050136,0.8123929376942581
no,9.222222222222221,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6897232681387193,0.544810750252875,0.8109901440421249
no,9.444444444444445,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6888411347411999,0.5442144301258542,0.8098262896453923
no,9.666666666666666,"RGB{N0f8}(0.502, 0.502, 0.502)",0.687776968668339,0.5435612554421393,0.8085449913606524
no,9.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6867292656142681,0.5428027302174765,0.807400312070313
no,10.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6855852930793935,0.54205380202729,0.80637535284872
no,10.333333333333334,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6841796424616176,0.5409025240018799,0.8047847244039738
no,10.555555555555555,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6829789508420951,0.5403586554906918,0.8035472919802424
no,10.777777777777779,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6818318675337054,0.5397268866482294,0.8023017023428516
no,11.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6806868853994371,0.5389745866103365,0.8011431532040711
no,11.222222222222221,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6795271246037606,0.5385066140966,0.8001759561271214
no,11.444444444444445,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6783477576972397,0.5378076355823591,0.7988450661288014
no,11.666666666666666,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6771997716776702,0.5365023039399319,0.7974019756159423
no,11.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.675973674560314,0.5354029811462115,0.7960159905923907
no,12.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6748880575637857,0.5344933847240386,0.7951278384085855
no,12.333333333333334,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6737080044966257,0.5337398317569281,0.7938653541166595
no,12.555555555555555,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6724464265123963,0.5324817980816374,0.7925006460294368
no,12.777777777777779,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6713455037573005,0.5316846150969615,0.7916174363327224
no,13.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.670146770572231,0.5304666008765372,0.7907134877036657
no,13.222222222222221,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6689330813399166,0.5289297885912484,0.789569266699569
no,13.444444444444445,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6675338457416142,0.528128422583633,0.7883372310802483
no,13.666666666666666,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6662068118760451,0.5269551970229623,0.7875634176834323
no,13.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6647454687274104,0.5256052979516258,0.7864941379821399
no,14.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6634779041834264,0.5242669994135528,0.7854409285065848
no,14.333333333333334,"RGB{N0f8}(0.502, 0.502, 0.502)",0.662234838409977,0.5227668644065178,0.7839955119180402
no,14.555555555555555,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6609225384493047,0.5215532634570412,0.7835123808688083
no,14.777777777777779,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6595996732234102,0.5202018475592305,0.7823724325259908
no,15.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.658446609320577,0.518852907042819,0.7811438957240885
no,15.222222222222221,"RGB{N0f8}(0.502, 0.502, 0.502)",0.657121640711281,0.5175018785065965,0.779809647715588
no,15.444444444444445,"RGB{N0f8}(0.502, 0.502, 0.502)",0.656159745185708,0.5161501349312371,0.7796181576921267
no,15.666666666666666,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6548744599335106,0.51426869729438,0.7783719993806809
no,15.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6538089231853828,0.513435329280166,0.7769679075444246
no,16.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6527743492555917,0.5119045071724981,0.7756846927633327
no,16.333333333333332,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6515018934847763,0.5104041261222962,0.7752169448916088
no,16.555555555555557,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6504095336272118,0.5093817464124044,0.77496874449646
no,16.77777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.649136350350785,0.5074468489467266,0.7742856983664996
no,17.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6479456544973925,0.506219769656033,0.7739922015167081
no,17.22222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6466128509496231,0.5045521958695646,0.7734115998894133
no,17.444444444444443,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6453358571929355,0.5024850843991449,0.7727197407255423
no,17.666666666666668,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6443415291713708,0.5008678321018321,0.7720773023643591
no,17.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6431430702708211,0.499592311017629,0.7711111980716903
no,18.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.642100735629968,0.4970297121972417,0.7703756009230831
no,18.333333333333332,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6409412830795016,0.4952096778981743,0.7693427163817775
no,18.555555555555557,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6396173773330234,0.4934881136381544,0.7684448229302346
no,18.77777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6383227120988526,0.4916439717957519,0.7685104443830185
no,19.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6372163921122238,0.4904068990263329,0.7675744630749576
no,19.22222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6358899694855509,0.48853607544211064,0.7668727501917935
no,19.444444444444443,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6345112445469248,0.4868847526415762,0.7667980709084681
no,19.666666666666668,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6332235768296257,0.485371164087905,0.7659598402918621
no,19.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6319425199929317,0.4832309082797215,0.7652370515979053
no,20.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6306509193840566,0.4809078768897674,0.7648271440109901
no,20.333333333333332,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6294100670246081,0.4788691272894832,0.7643044237389958
no,20.555555555555557,"RGB{N0f8}(0.502, 0.502, 0.502)",0.628189453351647,0.47691877865423543,0.763585751125358
no,20.77777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6269314820976613,0.4746992219056066,0.7629079529466827
no,21.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6256487770680917,0.47248470471072224,0.762404518089785
no,21.22222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6241866394966351,0.4709047790528756,0.7619896246724417
no,21.444444444444443,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6229416748398711,0.46928118508828087,0.761550163825214
no,21.666666666666668,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6218578633948904,0.4670163826657761,0.7618707804203956
no,21.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.62088741342158,0.4651750054040239,0.7612636684062376
no,22.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6198275174792611,0.4631614734734224,0.7607758454547848
no,22.333333333333332,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6186913116582127,0.46053237706143446,0.7602314854699596
no,22.555555555555557,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6173810674592738,0.4579069324193434,0.7595585143318584
no,22.77777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6162562773701923,0.45610630143211306,0.7589614771337572
no,23.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6148176946594606,0.4542150118714941,0.758533915606218
no,23.22222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6134254848097407,0.4521920978948868,0.7580703917277712
no,23.444444444444443,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6119234296134517,0.44982975954299104,0.7580396474921001
no,23.666666666666668,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6106971792799387,0.44723396942518245,0.7581170719427183
no,23.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6092535679073936,0.4444724928512059,0.758612543383592
no,24.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6078045343866529,0.4419389037867638,0.758476738527474
no,24.333333333333332,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6065018103072533,0.44019754085427243,0.75844067800494
no,24.555555555555557,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6051598651118311,0.43796305092978943,0.7582638986460839
no,24.77777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6036821985846232,0.43541480018785345,0.7580666422954987
no,25.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6023311463144636,0.43302713792151687,0.7583824784631946
no,25.22222222222222,"RGB{N0f8}(0.502, 0.502, 0.502)",0.6009314959397262,0.43084075021781854,0.7581105752177095
no,25.444444444444443,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5995137036347462,0.42843434422525806,0.7580737081885724
no,25.666666666666668,"RGB{N0f8}(0.502, 0.502, 0.502)",0.598126359437805,0.4263910150759254,0.7583424908134088
no,25.88888888888889,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5968128769404162,0.4240270810632092,0.758775930909638
no,26.11111111111111,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5954656543555363,0.42230525463449736,0.7588840024716305
no,26.333333333333332,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5942214140084361,0.419656095300562,0.7589098947850638
no,26.555555555555557,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5928319221131448,0.4166983612095459,0.7583634937132868
no,26.77777777777778,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5914061479070465,0.4138513617436852,0.7585716804000918
no,27.0,"RGB{N0f8}(0.502, 0.502, 0.502)",0.5900504059809653,0.41118418206728535,0.7582853279686254
hold,5.0,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24988097911948282,0.09697613612329883,0.5087708998270055
hold,5.222222222222222,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24906352813518357,0.09684448531268162,0.506891871870053
hold,5.444444444444445,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2479520476262368,0.09667899926100972,0.5052205584552484
hold,5.666666666666667,"RGB{N0f8}(0.471, 0.0, 0.0)",0.246708973676187,0.09636364638811651,0.502906475450328
hold,5.888888888888889,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24569696381193162,0.0956829850253549,0.5013458936679528
hold,6.111111111111111,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2447553895606952,0.09510051595015531,0.5001550619151905
hold,6.333333333333333,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24386955016284173,0.09477810747361418,0.4982021112977529
hold,6.555555555555555,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2429824494785428,0.09416321818642859,0.49665837001721735
hold,6.777777777777778,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24187780231834982,0.09384858535658554,0.4949901963221355
hold,7.0,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24089938175740525,0.09337511180198912,0.493270944813023
hold,7.222222222222222,"RGB{N0f8}(0.471, 0.0, 0.0)",0.24000876904702184,0.09321288262480783,0.4911109007651213
hold,7.444444444444445,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23907685307386128,0.09243433686078,0.489772278784266
hold,7.666666666666667,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23806854920166864,0.09189009118349714,0.48820378028856803
hold,7.888888888888889,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2371882792318138,0.09172727940552687,0.48706265241401125
hold,8.11111111111111,"RGB{N0f8}(0.471, 0.0, 0.0)",0.2361934984685065,0.09146153150875706,0.48555499615704634
hold,8.333333333333334,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23525922282960826,0.09117177618966221,0.48394271151150997
hold,8.555555555555555,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23442756639792078,0.09080749141578386,0.4822613344250248
hold,8.777777777777779,"RGB{N0f8}(0.471, 0.0, 0.0)",0.23344146867673476,0.0903957027162887,0.4799742694439804
